Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
47,60,Ag,0, ,1/2-, ,STABLE, , , , , , , , , , , , , , ,-0.11357, , , ,
47,60,Ag,93.125,0.019,7/2+, ,44.3,2,s,44.3,0.2,IT,100, , , , , , , , ,4.398, ,0.98, ,
47,60,Ag,125.59,0.03,(9/2)+, ,2.85,10,ns,0.00000000285,0.0000000001, , , , , , , , , , , , , , ,
47,60,Ag,324.81,0.03,3/2-, ,5.0,9,ps,0.000000000005,0.0000000000009, , , , , , , , , , ,0.94, , , ,
47,60,Ag,423.15,0.024,5/2-, ,29.8,21,ps,0.0000000000298,0.0000000000021, , , , , , , , , , ,1.03, , , ,
47,60,Ag,773.31,0.06,(11/2)+,LT,15, ,ns,0.000000015, , , , , , , , , , , , , , , ,
47,60,Ag,786.59,0.25,3/2-, ,0.27,8,ps,0.00000000000027,0.00000000000008, , , , , , , , , , , , , , ,
47,60,Ag,922.06,0.03,5/2+,LE,0.6, ,ns,0.0000000006, , , , , , , , , , , , , , , ,
47,60,Ag,949.7,0.07,5/2-, ,1.36,18,ps,0.00000000000136,0.00000000000018, , , , , , , , , , , , , , ,
47,60,Ag,973.3,0.3,(7/2)-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,991,0.06,(13/2)+,LT,15, ,ns,0.000000015, , , , , , , , , , , , , , , ,
47,60,Ag,1061.2,0.3,7/2+ 9/2+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1142,1,1/2+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1143.06,0.08,(5/2)-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1146.9,0.5,(9/2)-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1222,5,(11/2- 13/2-), , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1223.01,0.05,(5/2)+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1258.89,0.24,(3/2)+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1325.8,0.3,(3/2)+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1449.01,0.21, , , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1464.7,1,(3/2)-,LT,0.6, ,ps,0.0000000000006, , , , , , , , , , , , , , , ,
47,60,Ag,1483,5, , , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1508,10,7/2+ 9/2+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1572,5,7/2- 9/2-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1577.35,0.2,(15/2)+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1615,5,1/2-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1653,5,1/2-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1656,10,7/2+ 9/2+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1685,5,7/2- 9/2-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1799.69,0.13,(15/2)+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1820,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1832,5,3/2- 5/2-, , , , , , , , , , , , , , , , , , , , ,
47,60,Ag,1846,0.4, , , , , , , , , , , , , , , , , , , , , ,
