Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
48,63,Cd,0, ,1/2+, ,STABLE, , , , , , , , , , , , , , ,-0.5948861, , , ,
48,63,Cd,245.39,0.016,5/2+, ,84.5,4,ns,0.0000000845,0.0000000004, , , , , , , , , , ,-0.7656, ,0.77, ,
48,63,Cd,342.135,0.016,3/2+, ,24,3,ps,0.000000000024,0.000000000003, , , , , , , , , , ,0.03, , , ,
48,63,Cd,396.214,0.021,11/2-, ,48.50,9,m,2910,5.4,IT,100, , , , , , , , ,-1.1051, ,-0.85, ,
48,63,Cd,416.72,0.03,7/2+, ,0.12,3,ns,0.00000000012,0.00000000003, , , , , , , , , , , , , , ,
48,63,Cd,620.18,0.03,5/2+, ,9.7, ,ps,0.0000000000097, , , , , , , , , , , ,0.28, , , ,
48,63,Cd,680.48,0.05,(9/2)-, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,700,10,(7/2+ 9/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,704.93,0.1,7/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,736,10,3/2+ 5/2+,GT,1, ,ns,0.000000001, , , , , , , , , , , , , , , ,
48,63,Cd,752.81,0.05,5/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,754.9,0.4,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,831.26,0.09,(7/2-), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,853.94,0.07,7/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,855.6,1,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,864.8,0.3,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,866.6,0.06,3/2+, ,2.8,+7-4,ps,0.0000000000028, , , , , , , , , , , , , , , ,
48,63,Cd,967.9,0.07,15/2-, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,986.53,0.09,9/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1016.76,0.08,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1020,10,1/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1046.76,0.07,(7/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1057.49,0.09, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1078.25,0.07,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1115.56,0.09,3/2+, ,0.08,4,ps,0.00000000000008,0.00000000000004, , , , , , , , , , , , , , ,
48,63,Cd,1118.41,0.07,7/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1130,1, , ,80, ,ps,0.00000000008, , , , , , , , , , , , , , , ,
48,63,Cd,1151,0.09,(5/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1185.73,0.1,1/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1189.96,0.1,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1256.59,0.09,11/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1274.68,0.08,(5/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1288.89,0.25, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1298.58,0.09, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1321.61,0.1, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1325.94,0.1,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1326.62,0.1,5/2-, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1330, , , ,1, ,ps,0.000000000001, , , , , , , , , , , , , , , ,
48,63,Cd,1339.72,0.12,(13/2-), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1340.67,0.06,1/2 3/2, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1341.33,0.1,(5/2), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1346.19,0.1, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1391.81,0.07,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1472.98,0.12,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1506.05,0.1,(9/2-), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1511.57,0.1, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1546.33,0.1,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1552.1,0.08,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1552.44,0.13,(7/2+ 9/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1565.72,0.1,(11/2-), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1613.32,0.13, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1660,10,(1/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1666,0.15, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1682.75,0.12, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1691.95,0.18,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1717.47,0.22,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1739.73,0.1,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1789.3,0.12,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1800.94,0.14,(7/2-), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1826.71,0.17,9/2 11/2, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1828.63,0.11,3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1842.5,0.18,3/2 1/2, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1849,0.4, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1852.1,0.3,19/2-, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1860,10,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1895, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1907.4,0.3, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1921.1,1,(13/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1960, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1971.8,0.12,7/2-, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1974.75,0.15,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,1992.71,0.16, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2005.8,0.3, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2016,0.5,3/2+ 5/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2038.6,0.4, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2045.29,0.23,(3/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2096.95,0.21,(5/2+ 7/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2134.88,0.19,(1/2 3/2), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2147.5,0.4,(17/2-), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2154.21,0.14,(5/2+ 7/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2165.6,0.5, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2195.7,1,(15/2+), , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2197, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2200,10, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2226.3,1.1, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2236.1,0.3, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2242.5,0.4, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2280.5,0.4,1/2+ 3/2+, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2311, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2325.6,0.5,1/2 3/2, , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2331.5,0.6, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2382.9,0.3, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2384, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2415, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2419, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2446.1,0.4, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2449, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2475.3,1.1, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2495.1,0.4, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2538, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2556.9,0.4, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2560, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2566.2, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2588.2,0.5, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2653.2,0.7, , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2659, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2671, , , , , , , , , , , , , , , , , , , , , , ,
48,63,Cd,2690, , , , , , , , , , , , , , , , , , , , , , ,
