,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
54,54,24,27,Cr,54, ,3900.3,0.8, ,2.5,1,55, ,+21-15,fs,0.000000000000055, , , , , , , , , , , , , , , ,2021-06-10
55,55,24,27,Cr,55, ,3927.5,1, ,2.5,2,25,LT, ,fs,0.000000000000025, , , , , , , , , , , , , , , ,2021-06-10
56,56,24,27,Cr,56, ,3933.7,1, ,7.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
57,57,24,27,Cr,57, ,3947.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
58,58,24,27,Cr,58, ,3953.2,0.7, ,2.5,3,31, ,+10-7,fs,0.000000000000031, , , , , , , , , , , , , , , ,2021-06-10
59,59,24,27,Cr,59, ,3971.2,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
60,60,24,27,Cr,60, ,3977.4,0.6, ,2.5,2,35,LT, ,fs,0.000000000000035, , , , , , , , , , , , , , , ,2021-06-10
61,61,24,27,Cr,61, ,3984.8,0.5, ,2.5,4,22, ,+5-4,fs,0.000000000000022, , , , , , , , , , , , , , , ,2021-06-10
62,62,24,27,Cr,62, ,3990.0,10, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
63,63,24,27,Cr,63, ,4005.2,0.8, ,3.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
64,64,24,27,Cr,64, ,4006.6,0.9, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
65,65,24,27,Cr,65, ,4017.2,0.7, ,3.5,1,21, ,+10-9,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
66,66,24,27,Cr,66, ,4020.0,15, ,7.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
67,67,24,27,Cr,67, ,4040.0,0.3, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
68,68,24,27,Cr,68, ,4056.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
69,69,24,27,Cr,69, ,4071.2,0.6, ,2.5,4,40,LT, ,fs,0.00000000000004, , , , , , , , , , , , , , , ,2021-06-10
70,70,24,27,Cr,70, ,4099.0,10, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
71,71,24,27,Cr,71, ,4106.7,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
72,72,24,27,Cr,72, ,4111.0,0.6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
73,73,24,27,Cr,73, ,4119.1,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
74,74,24,27,Cr,74, ,4136.7,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
75,75,24,27,Cr,75, ,4155.0,3, ,4.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
76,76,24,27,Cr,76, ,4161.5,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
77,77,24,27,Cr,77, ,4174.0,15, ,7.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
78,78,24,27,Cr,78, ,4181.7,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
79,79,24,27,Cr,79, ,4189.2,1, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
80,80,24,27,Cr,80, ,4198.0,10, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
81,81,24,27,Cr,81, ,4214.0,15, ,7.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
82,82,24,27,Cr,82, ,4239.2,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
83,83,24,27,Cr,83, ,4254.2,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
84,84,24,27,Cr,84, ,4258.0,10, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
85,85,24,27,Cr,85, ,4273.0,4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
86,86,24,27,Cr,86, ,4289.3,0.5, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
87,87,24,27,Cr,87, ,4318.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
88,88,24,27,Cr,88, ,4336.0,15, ,7.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
89,89,24,27,Cr,89, ,4354.6,1.1, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
90,90,24,27,Cr,90, ,4359.0,10, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
91,91,24,27,Cr,91, ,4405.6,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
92,92,24,27,Cr,92, ,4426.0,10, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
93,93,24,27,Cr,93, ,4439.0,10, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
94,94,24,27,Cr,94, ,4451.0,15, ,7.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,24,27,Cr,95, ,4495.0,15, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
96,96,24,27,Cr,96, ,4508.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,24,27,Cr,97, ,4533.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
98,98,24,27,Cr,98, ,4552.0,15, ,7.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
99,99,24,27,Cr,99, ,4560.9,0.6, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
100,100,24,27,Cr,100, ,4569.0,10, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
101,101,24,27,Cr,101, ,4577.0,10, ,0.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
102,102,24,27,Cr,102, ,4583.0,10, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
103,103,24,27,Cr,103, ,4609.0,10, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
104,104,24,27,Cr,104, ,4629.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
105,105,24,27,Cr,105, ,4637.0,0.4, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
106,106,24,27,Cr,106, ,4647.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
107,107,24,27,Cr,107, ,4668.0,10, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
108,108,24,27,Cr,108, ,4669.0,10, ,0.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
109,109,24,27,Cr,109, ,4684.0,10, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
110,110,24,27,Cr,110, ,4707.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
111,111,24,27,Cr,111, ,4730.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
112,112,24,27,Cr,112, ,4742.0,10, ,7.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
113,113,24,27,Cr,113, ,4769.6,0.4, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
114,114,24,27,Cr,114, ,4793.0,10, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
115,115,24,27,Cr,115, ,4823.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
116,116,24,27,Cr,116, ,4833.6,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
117,117,24,27,Cr,117, ,4849.0,15, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
118,118,24,27,Cr,118, ,4874.0,15, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
119,119,24,27,Cr,119, ,4916.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
120,120,24,27,Cr,120, ,4930.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
121,121,24,27,Cr,121, ,4939.0,15, ,7.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
122,122,24,27,Cr,122, ,4964.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
123,123,24,27,Cr,123, ,4978.0,10, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
124,124,24,27,Cr,124, ,4997.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
125,125,24,27,Cr,125, ,5030.0,10, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
126,126,24,27,Cr,126, ,5053.0,15, ,7.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
127,127,24,27,Cr,127, ,5078.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
128,128,24,27,Cr,128, ,5113.0,15, ,0.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
129,129,24,27,Cr,129, ,5114.0,15, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
130,130,24,27,Cr,130, ,5121.0,10, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
131,131,24,27,Cr,131, ,5145.0,15, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
132,132,24,27,Cr,132, ,5155.0,15, ,7.5,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
133,133,24,27,Cr,133, ,5177.0,15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
134,134,24,27,Cr,134, ,5203.0,15, ,7.5,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
135,135,24,27,Cr,135, ,5205.2,0.8, ,0.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
136,136,24,27,Cr,136, ,5222.0,10, ,1.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
137,137,24,27,Cr,137, ,5230.0,15, ,7.5,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
138,138,24,27,Cr,138, ,5239.6,1.1, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
139,139,24,27,Cr,139, ,5249.0,15, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
140,140,24,27,Cr,140, ,5265.0,10, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
141,141,24,27,Cr,141, ,5270.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
142,142,24,27,Cr,142, ,5284.0,15, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
143,143,24,27,Cr,143, ,5306.0,10, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
