,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
62,62,62,90,139,Th,779.29,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,90,139,Th,815.1,0.8,1.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,90,139,Th,825.1,1,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,90,139,Th,843.4,1.3,2.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,90,139,Th,895.2,0.9,0.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,90,139,Th,929.1,1,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,90,139,Th,972.6,1.2,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,90,139,Th,982.6,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,90,139,Th,1019.0,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,90,139,Th,1051.7,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,90,139,Th,1061.8,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,90,139,Th,1093.8,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,90,139,Th,1104.1,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,90,139,Th,1121.3,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,90,139,Th,1135.5,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,90,139,Th,1192.6,1.5,0.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,90,139,Th,1207.3,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,90,139,Th,1241.6,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,90,139,Th,1266.4,1.4,0.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,90,139,Th,1302.5,1.4,0.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,90,139,Th,1336.0,1.4,0.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,90,139,Th,1382.8,1.5,0.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,90,139,Th,1406.9,1.5,0.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,90,139,Th,1463.8,1.5,0.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,90,139,Th,1500.9,1.5,0.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,90,139,Th,1513.0,1.5,0.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,90,139,Th,1538.5,1.6,0.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,90,139,Th,1575.8,1.7,0.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,90,139,Th,1628.3,1.6,0.5, , , , , , , , , , , , , , , , , , , , 
