,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,78,113,Pt,0.0, ,1.5, ,2.83,2,d,244512,1728,EC,100, , , , , , , , ,-0.501, ,-0.89, 
2,2,2,78,113,Pt,9.547,0.016,3.5, , , , , , , , , , , , , , , , , , , , 
3,3,3,78,113,Pt,30.398,0.009,1.5, , , , , , , , , , , , , , , , , , , , 
4,4,4,78,113,Pt,100.663,0.02,4.5,GT,1, ,us,0.000001, , , , , , , , , , , , , , , 
5,5,5,78,113,Pt,149.035,0.022,6.5, ,95,5,us,0.000095,0.000005,IT,100, , , , , , , , , , , , 
6,6,6,78,113,Pt,158.77,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,78,113,Pt,166.516,0.013,2.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,78,113,Pt,173.427,0.024,5.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,78,113,Pt,253.946,0.021,3.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,78,113,Pt,277.877,0.021,2.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,78,113,Pt,281.181,0.025,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,78,113,Pt,293.458,0.014,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,78,113,Pt,306.33,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,78,113,Pt,399.836,0.019,3.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,78,113,Pt,451.84,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,78,113,Pt,453.82,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,78,113,Pt,471.09,0.07,8.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,78,113,Pt,487.576,0.018,3.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,78,113,Pt,529.29,0.05,7.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,78,113,Pt,535.28,0.03,3.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,78,113,Pt,560.0,4,1.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,78,113,Pt,574.65,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,78,113,Pt,594.29,0.06,3.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,78,113,Pt,599.33,0.08,7.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,78,113,Pt,613.14,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,78,113,Pt,625.81,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,78,113,Pt,660.23,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,78,113,Pt,662.28,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,78,113,Pt,690.0,2.5,5.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,78,113,Pt,732.4,0.1,1.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,78,113,Pt,810.0,5,6.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,78,113,Pt,863.93,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,78,113,Pt,885.0,5,1.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,78,113,Pt,919.16,0.1,8.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,78,113,Pt,929.19,0.15,3.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,78,113,Pt,951.1,0.09,10.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,78,113,Pt,965.0,10,6.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,78,113,Pt,986.45,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,78,113,Pt,989.48,0.08,9.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,78,113,Pt,996.4,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,78,113,Pt,1074.03,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,78,113,Pt,1113.49,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,78,113,Pt,1158.55,0.09,9.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,78,113,Pt,1174.55,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,78,113,Pt,1194.0,10,6.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,78,113,Pt,1289.97,0.15,2.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,78,113,Pt,1300.9,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,78,113,Pt,1302.78,0.12,9.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,78,113,Pt,1309.68,0.19,9.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,78,113,Pt,1381.5,0.09,10.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,78,113,Pt,1453.3,0.3,3.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,78,113,Pt,1471.56,0.15,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,78,113,Pt,1545.75,0.13,12.5, ,1.07,6,ns,0.00000000107,0.00000000006, , , , , , , , , , , , , , 
54,54,54,78,113,Pt,1550.4,0.18,12.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,78,113,Pt,1590.67,0.2,11.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,78,113,Pt,1862.8,0.18,13.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,78,113,Pt,1925.2,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,78,113,Pt,1939.1,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,78,113,Pt,2125.29,0.17,14.5, , , , , , , , , , , , , , , , , , , , 
60,60,60,78,113,Pt,2151.51,0.21,14.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,78,113,Pt,2233.5,0.22,14.5, , , , , , , , , , , , , , , , , , , , 
62,62,62,78,113,Pt,2385.37,0.21,14.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,78,113,Pt,2467.5,0.24,15.5, , , , , , , , , , , , , , , , , , , , 
