,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,19,20,K,0, ,0.0, , ,1.5,1,STABLE, , , , , , , , , , , , , , , ,0.39146616, ,0.0585, ,2021-06-10
1,1,19,20,K,1, ,2522.75,0.25, ,0.5,1,63, ,6,fs,0.000000000000063,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
2,2,19,20,K,2, ,2814.17,0.16, ,3.5,1,47, ,4,ps,0.000000000047,0.000000000004, , , , , , , , , , ,4, , , ,2021-06-10
3,3,19,20,K,3, ,3018.7,0.3, ,1.5,1,15, ,3,fs,0.000000000000015,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
4,4,19,20,K,4, ,3597.41,0.17, ,4.5,1,38, ,3,ps,0.000000000038,0.000000000003, , , , , , , , , , ,2.43, , , ,2021-06-10
5,5,19,20,K,5, ,3883.2,0.9, ,2.5,1,7.4, ,15,fs,0.0000000000000074,0.0000000000000015, , , , , , , , , , , , , , ,2021-06-10
6,6,19,20,K,6, ,3938.9,0.5, ,1.5,2,73, ,14,fs,0.000000000000073,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
7,7,19,20,K,7, ,3944.13,0.17, ,5.5,1,8.5, ,10,ps,0.0000000000085,0.000000000001, , , , , , , , , , , , , , ,2021-06-10
8,8,19,20,K,8, ,4081.9,0.4, ,1.5,2,21, ,7,fs,0.000000000000021,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
9,9,19,20,K,9, ,4095.6,0.4, ,0.5,2,60, ,10,fs,0.00000000000006,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
10,10,19,20,K,10, ,4126.5,0.2, ,3.5,2,45, ,10,fs,0.000000000000045,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
11,11,19,20,K,11, ,4474.3,1.3, ,1.5,1,0.23, ,3,ps,0.00000000000023,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
12,12,19,20,K,12, ,4514.3,1.3, ,2.5,1,19, ,7,fs,0.000000000000019,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
13,13,19,20,K,13, ,4520.41,0.19, ,4.5,2,96, ,25,fs,0.000000000000096,0.000000000000025, , , , , , , , , , , , , , ,2021-06-10
14,14,19,20,K,14, ,4678.99,0.22, ,3.5,3,89, ,21,fs,0.000000000000089,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
15,15,19,20,K,15, ,4737.7,0.4, ,4.5,1,0.08, ,4,ps,0.00000000000008,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
16,16,19,20,K,16, ,4738.2,1.7, ,2.5,2,22, ,6,fs,0.000000000000022,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
17,17,19,20,K,17, ,4930.3,0.4, ,1.5,3,21, ,9,fs,0.000000000000021,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
18,18,19,20,K,18, ,4977.0,15, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
19,19,19,20,K,19, ,5009.59,0.25, ,3.5,4,0.24, ,6,ps,0.00000000000024,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
20,20,19,20,K,20, ,5010.9,0.5, ,3.5,1,35, ,10,fs,0.000000000000035,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
21,21,19,20,K,21, ,5157.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,22,19,20,K,22, ,5164.22,0.2, ,4.5,3,55, ,14,fs,0.000000000000055,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
23,23,19,20,K,23, ,5165.7,0.4, ,4.5,2,0.19, ,5,ps,0.00000000000019,0.00000000000005, , , , , , , , , , , , , , ,2021-06-10
24,24,19,20,K,24, ,5174.1,1.3, ,2.5,1,15, ,6,fs,0.000000000000015,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
25,25,19,20,K,25, ,5264.3,1.3, ,2.5,3,1.3, ,1,fs,0.0000000000000013,1e-16, , , , , , , , , , , , , , ,2021-06-10
26,26,19,20,K,26, ,5319.6,1.2, ,1.5,4,1.4, ,1,fs,0.0000000000000014,1e-16, , , , , , , , , , , , , , ,2021-06-10
27,27,19,20,K,27, ,5353.9,0.2, ,5.5,2,90, ,35,fs,0.00000000000009,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
28,28,19,20,K,28, ,5370.0,20, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,29,19,20,K,29, ,5501.0, , ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
30,30,19,20,K,30, ,5502.26,0.24, ,3.5,5,35, ,20,fs,0.000000000000035,0.00000000000002, , , , , , , , , , , , , , ,2021-06-10
31,31,19,20,K,31, ,5599.0,1.2, ,2.5,4,2.0, ,2,fs,0.000000000000002,2e-16, , , , , , , , , , , , , , ,2021-06-10
32,32,19,20,K,32, ,5644.2,0.4, ,3.5,6,0.07, ,4,ps,0.00000000000007,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
33,33,19,20,K,33, ,5715.5,1.9, ,1.5,6,49, ,31,fs,0.000000000000049,0.000000000000031, , , , , , , , , , , , , , ,2021-06-10
34,34,19,20,K,34, ,5718.18,0.19, ,6.5,1,0.19, ,5,ps,0.00000000000019,0.00000000000005, , , , , , , , , , , , , , ,2021-06-10
35,35,19,20,K,35, ,5788.9,1.9, ,3.5,1,31, ,14,fs,0.000000000000031,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
36,36,19,20,K,36, ,5801.5,0.3, ,3.5,7,14, ,7,fs,0.000000000000014,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
37,37,19,20,K,37, ,5826.3,1, ,1.5,2,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
38,38,19,20,K,38, ,5891.0,2, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
39,39,19,20,K,39, ,5899.0,20, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
40,40,19,20,K,40, ,5939.4,2.1, ,2.5,5,2.6, ,3,fs,0.0000000000000026,3e-16, , , , , , , , , , , , , , ,2021-06-10
41,41,19,20,K,41, ,5960.0,20, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
42,42,19,20,K,42, ,6005.8,0.4, ,5.5,3,76, ,28,fs,0.000000000000076,0.000000000000028, , , , , , , , , , , , , , ,2021-06-10
43,43,19,20,K,43, ,6041.0,1, ,3.5,1,35, ,15,fs,0.000000000000035,0.000000000000015, , , , , , , , , , , , , , ,2021-06-10
44,44,19,20,K,44, ,6054.0,3, ,0.5, ,24, ,14,fs,0.000000000000024,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
45,45,19,20,K,45, ,6093.3,0.7, ,3.5,2,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
46,46,19,20,K,46, ,6110.5,1, ,1.5,4,76, ,28,fs,0.000000000000076,0.000000000000028, , , , , , , , , , , , , , ,2021-06-10
47,47,19,20,K,47, ,6186.0,2, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
48,48,19,20,K,48, ,6192.0,2, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
49,49,19,20,K,49, ,6246.0,2, ,0.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
50,50,19,20,K,50, ,6248.5,0.7, ,0.5, ,21, ,14,fs,0.000000000000021,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
51,51,19,20,K,51, ,6330.7,1, ,1.5,7,24, ,14,fs,0.000000000000024,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
52,52,19,20,K,52, ,6331.0,20, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
53,53,19,20,K,53, ,6356.0,2, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
54,54,19,20,K,54, ,6396.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
55,55,19,20,K,55, ,6410.6,2, ,3.5,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
56,56,19,20,K,56, ,6434.28,0.21, ,6.5,1,128, ,35,fs,0.000000000000128,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
57,57,19,20,K,57, ,6458.6,2, ,2.5,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
58,58,19,20,K,58, ,6465.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
