,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,62,87,Sm,0, ,3.5, ,STABLE, , , , , , , , , , , , , , ,-0.6677, ,0.078, 
2,2,62,87,Sm,22.507,0.006,2.5, ,7.33,9,ns,0.00000000733,0.00000000009, , , , , , , , , , ,-0.6238, ,1.01, 
3,3,62,87,Sm,277.075,0.007,2.5,LE,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
4,4,62,87,Sm,285.939,0.01,4.5, ,0.22,4,ns,0.00000000022,0.00000000004, , , , , , , , , , , , , , 
5,5,62,87,Sm,350.041,0.007,1.5, ,9.5,3,ps,0.0000000000095,0.0000000000003, , , , , , , , , , , , , , 
6,6,62,87,Sm,399.09,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
7,7,62,87,Sm,528.596,0.007,1.5, ,24,3,ps,0.000000000024,0.000000000003, , , , , , , , , , , , , , 
8,8,62,87,Sm,558.375,0.007,2.5, ,24,8,ps,0.000000000024,0.000000000008, , , , , , , , , , , , , , 
9,9,62,87,Sm,590.886,0.01,4.5, ,3.0,7,ps,0.000000000003,0.0000000000007, , , , , , , , , , , , , , 
10,10,62,87,Sm,636.46,0.02,3.5,LT,1.5, ,ps,0.0000000000015, , , , , , , , , , , , , , , 
11,11,62,87,Sm,658.6,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,62,87,Sm,664.05,0.05,5.5, ,2.7,3,ps,0.0000000000027,0.0000000000003, , , , , , , , , , , , , , 
13,13,62,87,Sm,697,2,1.5, , , , , , , , , , , , , , , , , , , , 
14,14,62,87,Sm,709.86,0.07,2.5, , , , , , , , , , , , , , , , , , , , 
15,15,62,87,Sm,747.55,0.06,6.5, , , , , , , , , , , , , , , , , , , , 
16,16,62,87,Sm,785.23,0.12,2.5, , , , , , , , , , , , , , , , , , , , 
17,17,62,87,Sm,789.47,0.06,5.5, , , , , , , , , , , , , , , , , , , , 
18,18,62,87,Sm,830.41,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
19,19,62,87,Sm,833.23,0.05,5.5, , , , , , , , , , , , , , , , , , , , 
20,20,62,87,Sm,835.59,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
21,21,62,87,Sm,878.64,0.07,6.5, , , , , , , , , , , , , , , , , , , , 
22,22,62,87,Sm,881.94,0.03,3.5, , , , , , , , , , , , , , , , , , , , 
23,23,62,87,Sm,925.48,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,62,87,Sm,952.78,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
25,25,62,87,Sm,967,2,0.5, , , , , , , , , , , , , , , , , , , , 
26,26,62,87,Sm,994.6,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
27,27,62,87,Sm,1012,3,1.5, , , , , , , , , , , , , , , , , , , , 
28,28,62,87,Sm,1039,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,62,87,Sm,1048,2,1.5, , , , , , , , , , , , , , , , , , , , 
30,30,62,87,Sm,1083,2,3.5, , , , , , , , , , , , , , , , , , , , 
31,31,62,87,Sm,1113,5,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,62,87,Sm,1123,2,3.5, , , , , , , , , , , , , , , , , , , , 
33,33,62,87,Sm,1132.45,0.08,6.5, , , , , , , , , , , , , , , , , , , , 
34,34,62,87,Sm,1154,2,3.5, , , , , , , , , , , , , , , , , , , , 
35,35,62,87,Sm,1173.2,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
36,36,62,87,Sm,1181,10,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,62,87,Sm,1187,3,2.5, , , , , , , , , , , , , , , , , , , , 
38,38,62,87,Sm,1192.72,0.08,6.5, , , , , , , , , , , , , , , , , , , , 
39,39,62,87,Sm,1195,2,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,62,87,Sm,1207, ,2.5, , , , , , , , , , , , , , , , , , , , 
41,41,62,87,Sm,1237.9,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
42,42,62,87,Sm,1240.3,0.1,7.5, , , , , , , , , , , , , , , , , , , , 
43,43,62,87,Sm,1282,10,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,62,87,Sm,1308.64,0.08,5.5, , , , , , , , , , , , , , , , , , , , 
45,45,62,87,Sm,1325,3,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,62,87,Sm,1339,3,2.5, , , , , , , , , , , , , , , , , , , , 
47,47,62,87,Sm,1343.37,0.07,6.5, , , , , , , , , , , , , , , , , , , , 
48,48,62,87,Sm,1353,2,3.5, , , , , , , , , , , , , , , , , , , , 
49,49,62,87,Sm,1361.1,0.1,8.5, , , , , , , , , , , , , , , , , , , , 
50,50,62,87,Sm,1362.4,0.1,8.5, , , , , , , , , , , , , , , , , , , , 
