,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,22,27,Ti,0, ,0.0, , ,3.5,1,STABLE, , , , , , , , , , , , , , ,5/2,-1.10417, ,0.247, ,2021-06-10
1,1,22,27,Ti,1, ,1381.773,0.005, ,1.5,1,3.4, ,4,ps,0.0000000000034,0.0000000000004, , , , , , , , , ,5/2,-0.8, ,-1.5, ,2021-06-10
2,2,22,27,Ti,2, ,1542.15,0.04, ,5.5,1,1.00, ,10,ps,0.000000000001,0.0000000000001, , , , , , , , , , , , , , ,2021-06-10
3,3,22,27,Ti,3, ,1585.963,0.006, ,1.5,2,7.6,LT, ,ps,0.0000000000076, , , , , , , , , , ,5/2, , , , ,2021-06-10
4,4,22,27,Ti,4, ,1610.0,10, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
5,5,22,27,Ti,5, ,1622.93,0.05, ,2.5,1,37, ,4,fs,0.000000000000037,0.000000000000004, , , , , , , , , ,5/2, , , , ,2021-06-10
6,6,22,27,Ti,6, ,1723.482,0.006, ,0.5,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , ,5/2, , , , ,2021-06-10
7,7,22,27,Ti,7, ,1762.011,0.007, ,2.5,1,21.0, ,19,fs,0.000000000000021,0.0000000000000019, , , , , , , , , ,5/2, , , , ,2021-06-10
8,8,22,27,Ti,8, ,2261.32,0.07, ,2.5,2,59, ,17,fs,0.000000000000059,0.000000000000017, , , , , , , , , ,5/2, , , , ,2021-06-10
9,9,22,27,Ti,9, ,2471.4,0.2, ,2.5,3,52, ,17,fs,0.000000000000052,0.000000000000017, , , , , , , , , ,5/2, , , , ,2021-06-10
10,10,22,27,Ti,10, ,2504.36,0.04, ,0.5,1,6.9,LT, ,ps,0.0000000000069, , , , , , , , , , ,5/2, , , , ,2021-06-10
