,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
53,53,30,33,Zn,4320.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
54,54,30,33,Zn,4354.6,0.6,7.5, , , , , , , , , , , , , , , , , , , , 
55,55,30,33,Zn,4800.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
56,56,30,33,Zn,4902.2,0.9,0.5, , , , , , , , , , , , , , , , , , , , 
57,57,30,33,Zn,5076.3,0.7,9.5, , , , , , , , , , , , , , , , , , , , 
58,58,30,33,Zn,5346.5,0.7,10.5,LT,280, ,fs,0.00000000000028, , , , , , , , , , , , , , , 
59,59,30,33,Zn,5400.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
60,60,30,33,Zn,5405.9,0.7,8.5, , , , , , , , , , , , , , , , , , , , 
61,61,30,33,Zn,5423.4,0.6,8.5, , , , , , , , , , , , , , , , , , , , 
62,62,30,33,Zn,5915.7,0.6,9.5, , , , , , , , , , , , , , , , , , , , 
63,63,30,33,Zn,6000.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,30,33,Zn,6233.8,0.6,10.5, , , , , , , , , , , , , , , , , , , , 
65,65,30,33,Zn,6300.0, ,2.5, , , , , , , , , , , , , , , , , , , , 
66,66,30,33,Zn,6487.3,1.2,11.5, , , , , , , , , , , , , , , , , , , , 
67,67,30,33,Zn,6570.0,0.8,11.5, , , , , , , , , , , , , , , , , , , , 
68,68,30,33,Zn,6700.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
69,69,30,33,Zn,7200.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
70,70,30,33,Zn,7610.8,1.2,12.5, , , , , , , , , , , , , , , , , , , , 
71,71,30,33,Zn,7927.0,1.3,13.5, , , , , , , , , , , , , , , , , , , , 
72,72,30,33,Zn,9096.8,1.6,14.5, , , , , , , , , , , , , , , , , , , , 
73,73,30,33,Zn,9774.0,1.6,15.5, , , , , , , , , , , , , , , , , , , , 
