,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,42,51,Mo,0, ,2.5, ,4.0E+3,8,Y,126227703898.368,25245540779.6736,EC,100, , , , , , , , , , , , 
2,2,42,51,Mo,943.28,0.07,0.5, ,0.4,+11-2,ps,0.0000000000004, , , , , , , , , , , , , , , 
3,3,42,51,Mo,1363.048,0.02,3.5, ,104,8,fs,0.000000000000104,0.000000000000008, , , , , , , , , , , , , , 
4,4,42,51,Mo,1477.2,0.04,4.5, ,0.27,9,ps,0.00000000000027,0.00000000000009, , , , , , , , , , , , , , 
5,5,42,51,Mo,1492.48,0.06,1.5, ,13.9,21,fs,0.0000000000000139,0.0000000000000021, , , , , , , , , , , , , , 
6,6,42,51,Mo,1520.36,0.04,3.5, ,0.8,3,ps,0.0000000000008,0.0000000000003, , , , , , , , , , , , , , 
7,7,42,51,Mo,1695.03,0.07,2.5, ,75,10,fs,0.000000000000075,0.00000000000001, , , , , , , , , , , , , , 
8,8,42,51,Mo,2141.98,0.07,2.5, ,0.12,+8-2,ps,0.00000000000012, , , , , , , , , , , , , , , 
9,9,42,51,Mo,2145.4,0.6,2.5, , , , , , , , , , , , , , , , , , , , 
10,10,42,51,Mo,2161.9,0.04,6.5, ,46,6,ps,0.000000000046,0.000000000006, , , , , , , , , , , , , , 
11,11,42,51,Mo,2181.08,0.2,1.5, ,37,+15-10,fs,0.000000000000037, , , , , , , , , , , , , , , 
12,12,42,51,Mo,2247.13,0.05,5.5, ,0.28,+9-6,ps,0.00000000000028, , , , , , , , , , , , , , , 
13,13,42,51,Mo,2304.18,0.06,5.5, ,0.36,+8-6,ps,0.00000000000036, , , , , , , , , , , , , , , 
14,14,42,51,Mo,2356.12,0.05,2.5, ,0.32,+13-8,ps,0.00000000000032, , , , , , , , , , , , , , , 
15,15,42,51,Mo,2398.2,0.1,2.5, ,21,3,fs,0.000000000000021,0.000000000000003, , , , , , , , , , , , , , 
16,16,42,51,Mo,2409.15,0.06,4.5, ,0.47,+10-6,ps,0.00000000000047, , , , , , , , , , , , , , , 
17,17,42,51,Mo,2424.95,0.04,10.5, ,6.85,7,h,24660,252,IT,99.88,0.01,EC+B+,0.12,0.01, , , , ,9.93, , , 
18,18,42,51,Mo,2429.8,0.08,8.5, ,3.53,18,ns,0.00000000353,0.00000000018, , , , , , , , , , , , , , 
19,19,42,51,Mo,2430.93,0.07,3.5, ,0.121,17,ps,0.000000000000121,0.000000000000017, , , , , , , , , , , , , , 
20,20,42,51,Mo,2437.4,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
21,21,42,51,Mo,2440.42,0.06,5.5, ,0.41,+15-0,ps,0.00000000000041, , , , , , , , , , , , , , , 
22,22,42,51,Mo,2440.6,0.06,4.5, , , , , , , , , , , , , , , , , , , , 
23,23,42,51,Mo,2450.13,0.07,6.5, ,0.76,4,ns,0.00000000076,0.00000000004, , , , , , , , , , , , , , 
24,24,42,51,Mo,2479.04,0.06,3.5, ,34,4,fs,0.000000000000034,0.000000000000004, , , , , , , , , , , , , , 
25,25,42,51,Mo,2529.7,0.8,1.5, , , , , , , , , , , , , , , , , , , , 
26,26,42,51,Mo,2534.89,0.07,4.5, ,69,+10-4,fs,0.000000000000069, , , , , , , , , , , , , , , 
27,27,42,51,Mo,2539.5,0.5,1.5, ,61,+8-7,fs,0.000000000000061, , , , , , , , , , , , , , , 
28,28,42,51,Mo,2555, ,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,42,51,Mo,2572.93,0.08,7.5,LT,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
30,30,42,51,Mo,2619,15,1.5, , , , , , , , , , , , , , , , , , , , 
31,31,42,51,Mo,2641.86,0.08,7.5,LT,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
32,32,42,51,Mo,2644.57,0.17,1.5, ,0.09,+6-3,ps,0.00000000000009, , , , , , , , , , , , , , , 
33,33,42,51,Mo,2667.95,0.07,6.5,GT,0.30, ,ps,0.0000000000003, , , , , , , , , , , , , , , 
34,34,42,51,Mo,2670.1,0.4,0.5, ,22,+8-6,fs,0.000000000000022, , , , , , , , , , , , , , , 
35,35,42,51,Mo,2695,15,4.5, , , , , , , , , , , , , , , , , , , , 
36,36,42,51,Mo,2698,0.3,1.5, ,37,+28-15,fs,0.000000000000037, , , , , , , , , , , , , , , 
37,37,42,51,Mo,2704.6,0.6,0.5, ,0.11,+6-4,ps,0.00000000000011, , , , , , , , , , , , , , , 
38,38,42,51,Mo,2719.37,0.13,2.5, ,44,+8-6,fs,0.000000000000044, , , , , , , , , , , , , , , 
39,39,42,51,Mo,2730.72,0.14,4.5, ,114,+21-17,fs,0.000000000000114, , , , , , , , , , , , , , , 
40,40,42,51,Mo,2742.7,0.8,0.5, ,0.14,+17-5,ps,0.00000000000014, , , , , , , , , , , , , , , 
41,41,42,51,Mo,2755.27,0.08,5.5,GT,0.54, ,ps,0.00000000000054, , , , , , , , , , , , , , , 
42,42,42,51,Mo,2769.09,0.14,2.5, ,37,5,fs,0.000000000000037,0.000000000000005, , , , , , , , , , , , , , 
43,43,42,51,Mo,2810.21,0.1,6.5,LT,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
44,44,42,51,Mo,2821.1,0.09,4.5, ,58,10,fs,0.000000000000058,0.00000000000001, , , , , , , , , , , , , , 
45,45,42,51,Mo,2821.8,0.4,4.5, , , , , , , , , , , , , , , , , , , , 
46,46,42,51,Mo,2831.38,0.16,1.5, ,0.08,+10-4,ps,0.00000000000008, , , , , , , , , , , , , , , 
47,47,42,51,Mo,2832.61,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
48,48,42,51,Mo,2833.55,0.07,4.5, ,0.14,+22-5,ps,0.00000000000014, , , , , , , , , , , , , , , 
49,49,42,51,Mo,2834.5,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
50,50,42,51,Mo,2840.25,0.09,3.5, ,100,+24-17,fs,0.0000000000001, , , , , , , , , , , , , , , 
51,51,42,51,Mo,2842.1,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,42,51,Mo,2851.89,0.1,2.5, ,0.13,+140-6,ps,0.00000000000013, , , , , , , , , , , , , , , 
53,53,42,51,Mo,2861.5,0.5,1.5, , , , , , , , , , , , , , , , , , , , 
54,54,42,51,Mo,2862.77,0.22,6.5, , , , , , , , , , , , , , , , , , , , 
55,55,42,51,Mo,2880.5,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
56,56,42,51,Mo,2893,15,3.5, , , , , , , , , , , , , , , , , , , , 
57,57,42,51,Mo,2902.11,0.05,4.5, ,40,+7-3,fs,0.00000000000004, , , , , , , , , , , , , , , 
58,58,42,51,Mo,2915.51,0.07,5.5, ,0.18,+13-5,ps,0.00000000000018, , , , , , , , , , , , , , , 
59,59,42,51,Mo,2955.2,1,1.5, , , , , , , , , , , , , , , , , , , , 
60,60,42,51,Mo,2974.04,0.12,3.5, ,0.13,+4-2,ps,0.00000000000013, , , , , , , , , , , , , , , 
61,61,42,51,Mo,2974.21,0.21,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,42,51,Mo,3006,5,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,42,51,Mo,3024.39,0.24,4.5, , , , , , , , , , , , , , , , , , , , 
64,64,42,51,Mo,3025.9,0.4,5.5, , , , , , , , , , , , , , , , , , , , 
65,65,42,51,Mo,3045, ,4.5, , , , , , , , , , , , , , , , , , , , 
66,66,42,51,Mo,3046.32,0.22,5.5, , , , , , , , , , , , , , , , , , , , 
67,67,42,51,Mo,3048.23,0.1,4.5,GT,38, ,fs,0.000000000000038, , , , , , , , , , , , , , , 
68,68,42,51,Mo,3057.14,0.19,7.5, , , , , , , , , , , , , , , , , , , , 
69,69,42,51,Mo,3064,15,1.5, , , , , , , , , , , , , , , , , , , , 
70,70,42,51,Mo,3068.86,0.12,6.5,GT,0.125, ,ps,0.000000000000125, , , , , , , , , , , , , , , 
71,71,42,51,Mo,3084,5,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,42,51,Mo,3100.97,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
73,73,42,51,Mo,3118.63,0.21,6.5, , , , , , , , , , , , , , , , , , , , 
