,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,83,124,Bi,0.0, ,4.5, ,31.55,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, , , , , , , , , , , , 
2,2,2,83,124,Bi,669.77,0.07,5.5, , , , , , , , , , , , , , , , , , , , 
3,3,3,83,124,Bi,742.74,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
4,4,4,83,124,Bi,892.46,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,83,124,Bi,931.99,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
6,6,6,83,124,Bi,992.43,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,83,124,Bi,1148.45,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,83,124,Bi,1211.4,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,83,124,Bi,1240.69,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,83,124,Bi,1335.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,83,124,Bi,1358.25,0.17,7.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,83,124,Bi,1360.46,0.14,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,83,124,Bi,1372.72,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,83,124,Bi,1459.0,5,6.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,83,124,Bi,1512.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,83,124,Bi,1556.0,5,6.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,83,124,Bi,1588.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,83,124,Bi,1607.6,0.5,6.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,83,124,Bi,1645.53,0.15,7.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,83,124,Bi,1667.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,83,124,Bi,1680.26,0.09,1.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,83,124,Bi,1690.84,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,83,124,Bi,1715.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,83,124,Bi,1748.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,83,124,Bi,1762.8,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,83,124,Bi,1770.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,83,124,Bi,1813.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,83,124,Bi,1869.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,83,124,Bi,1902.29,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,83,124,Bi,1942.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,83,124,Bi,1949.0,5,2.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,83,124,Bi,1976.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,83,124,Bi,1996.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,83,124,Bi,2044.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,83,124,Bi,2060.38,0.09,1.5, ,103,10,ps,0.000000000103,0.00000000001, , , , , , , , , , , , , , 
36,36,36,83,124,Bi,2081.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,83,124,Bi,2101.61,0.16,10.5, ,182,6,us,0.000182,0.000006,IT,100, , , , , , , , , , , , 
38,38,38,83,124,Bi,2111.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,83,124,Bi,2120.0,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,83,124,Bi,2174.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,83,124,Bi,2180.5,0.6,8.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,83,124,Bi,2221.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,83,124,Bi,2231.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,83,124,Bi,2265.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,83,124,Bi,2335.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,83,124,Bi,2405.66,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,83,124,Bi,2546.0,5,2.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,83,124,Bi,2601.3,0.6,12.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,83,124,Bi,2650.0,25,2.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,83,124,Bi,2699.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,83,124,Bi,2801.0,5,2.5, , , , , , , , , , , , , , , , , , , , 
