,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,72,107,Hf,0.0, ,4.5, ,STABLE, , , , , , , , , , , , , , ,-0.6409, ,3.79, 
2,2,2,72,107,Hf,122.7904,0.0024,5.5, ,37,3,ps,0.000000000037,0.000000000003, , , , , , , , , , , , ,1.88, 
3,3,3,72,107,Hf,214.3395,0.0022,3.5, ,1.85,4,ns,0.00000000185,0.00000000004, , , , , , , , , , , , , , 
4,4,4,72,107,Hf,268.92,0.06,6.5, ,21,3,ps,0.000000000021,0.000000000003, , , , , , , , , , , , , , 
5,5,5,72,107,Hf,337.7178,0.0023,4.5, , , , , , , , , , , , , , , , , , , , 
6,6,6,72,107,Hf,375.0352,0.0025,0.5, ,18.67,4,s,18.67,0.04,IT,100, , , , , , , , , , , , 
7,7,7,72,107,Hf,420.8943,0.0025,1.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,72,107,Hf,438.68,0.08,7.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,72,107,Hf,476.3341,0.0025,2.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,72,107,Hf,487.709,0.005,5.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,72,107,Hf,518.3279,0.0024,2.5,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
12,12,12,72,107,Hf,582.23,0.003,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,72,107,Hf,614.2040000000001,0.003,0.5, ,0.50,15,ns,0.0000000005,0.00000000015, , , , , , , , , , , , , , 
14,14,14,72,107,Hf,616.7562,0.0025,3.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,72,107,Hf,631.3,0.1,8.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,72,107,Hf,664.3,0.7,6.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,72,107,Hf,679.5160000000001,0.003,1.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,72,107,Hf,681.0360000000001,0.003,4.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,72,107,Hf,701.0552,0.0025,2.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,72,107,Hf,720.613,0.003,1.5,LE,0.3, ,ns,0.0000000003, , , , , , , , , , , , , , , 
21,21,21,72,107,Hf,732.2,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,72,107,Hf,742.71,0.003,4.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,72,107,Hf,788.185,0.003,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,72,107,Hf,842.9,1,5.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,72,107,Hf,848.37,0.12,9.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,72,107,Hf,849.2,0.003,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,72,107,Hf,865.9,1,7.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,72,107,Hf,870.222,0.008,3.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,72,107,Hf,889.1,1,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,72,107,Hf,896.7,0.7,5.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,72,107,Hf,912.0,1,4.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,72,107,Hf,935.643,0.003,3.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,72,107,Hf,958.6,1.4,0.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,72,107,Hf,985.7,1,6.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,72,107,Hf,992.0,1.5,4.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,72,107,Hf,1003.65,0.004,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,72,107,Hf,1024.0,1.7,0.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,72,107,Hf,1030.8,0.6,4.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,72,107,Hf,1073.565,0.013,3.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,72,107,Hf,1074.7,1,2.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,72,107,Hf,1076.6,0.8,6.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,72,107,Hf,1078.349,0.01,3.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,72,107,Hf,1080.4,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,72,107,Hf,1084.73,0.15,10.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,72,107,Hf,1087.8,0.8,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,72,107,Hf,1092.7,1.3,8.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,72,107,Hf,1105.74,0.16,12.5, ,25.05,25,d,2164320,21600,IT,100, , , , , , , , ,7.4, , , 
48,48,48,72,107,Hf,1105.92,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,72,107,Hf,1120.816,0.019,4.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,72,107,Hf,1138.8,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,72,107,Hf,1150.411,0.005,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,72,107,Hf,1162.4,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,72,107,Hf,1168.95,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,72,107,Hf,1176.2,0.9,4.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,72,107,Hf,1185.848,0.005,1.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,72,107,Hf,1196.2,1.5,7.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,72,107,Hf,1198.4,1.3,3.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,72,107,Hf,1199.52,0.14,3.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,72,107,Hf,1235.44,0.004,2.5, , , , , , , , , , , , , , , , , , , , 
60,60,60,72,107,Hf,1249.552,0.006,1.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,72,107,Hf,1255.8,1,5.5, , , , , , , , , , , , , , , , , , , , 
62,62,62,72,107,Hf,1269.445,0.006,1.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,72,107,Hf,1282.5,0.9,5.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,72,107,Hf,1283.7,1,7.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,72,107,Hf,1296.64,0.12,3.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,72,107,Hf,1309.8,0.6,8.5, ,3,1,ns,0.000000003,0.000000001, , , , , , , , , , , , , , 
67,67,67,72,107,Hf,1313.5,0.013,2.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,72,107,Hf,1343.8,1.5,9.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,72,107,Hf,1344.6,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,72,107,Hf,1348.6,1.3,4.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,72,107,Hf,1350.7,0.7,11.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,72,107,Hf,1359.0,0.5,6.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,72,107,Hf,1372.3,0.7,8.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,72,107,Hf,1375.0,2,3.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,72,107,Hf,1381.9,1.5,8.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,72,107,Hf,1386.5,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,72,107,Hf,1393.0,0.8,13.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,72,107,Hf,1404.5,1.1,11.5, ,4,1,ns,0.000000004,0.000000001, , , , , , , , , , , , , , 
79,79,79,72,107,Hf,1404.5,1.1,10.5, ,14,2,ns,0.000000014,0.000000002, , , , , , , , , , , , , , 
80,80,80,72,107,Hf,1405.2,0.6,3.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,72,107,Hf,1428.6,0.5,3.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,72,107,Hf,1433.189,0.011,1.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,72,107,Hf,1436.353,0.006,3.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,72,107,Hf,1437.0,5,6.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,72,107,Hf,1453.1,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,72,107,Hf,1458.994,0.009,1.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,72,107,Hf,1482.031,0.005,1.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,72,107,Hf,1491.0,0.7,8.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,72,107,Hf,1498.0,2,3.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,72,107,Hf,1509.2,0.8,0.5, , , , , , , , , , , , , , , , , , , , 
91,91,91,72,107,Hf,1520.6,1,9.5, , , , , , , , , , , , , , , , , , , , 
92,92,92,72,107,Hf,1529.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
93,93,93,72,107,Hf,1530.2,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
94,94,94,72,107,Hf,1532.277,0.005,2.5, , , , , , , , , , , , , , , , , , , , 
95,95,95,72,107,Hf,1534.6,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
96,96,96,72,107,Hf,1557.4,0.5,1.5, , , , , , , , , , , , , , , , , , , , 
97,97,97,72,107,Hf,1570.1,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
98,98,98,72,107,Hf,1572.56,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
99,99,99,72,107,Hf,1580.5,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
100,100,100,72,107,Hf,1582.4,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
101,101,101,72,107,Hf,1586.0,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
102,102,102,72,107,Hf,1598.4,0.6,0.5, , , , , , , , , , , , , , , , , , , , 
