,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,48,63,Cd,0, ,0.5, ,STABLE, , , , , , , , , , , , , , ,-0.5948861, , , 
2,2,48,63,Cd,245.39,0.016,2.5, ,84.5,4,ns,0.0000000845,0.0000000004, , , , , , , , , , ,-0.7656, ,0.77, 
3,3,48,63,Cd,342.135,0.016,1.5, ,24,3,ps,0.000000000024,0.000000000003, , , , , , , , , , ,0.03, , , 
4,4,48,63,Cd,396.214,0.021,5.5, ,48.50,9,m,2910,5.4,IT,100, , , , , , , , ,-1.1051, ,-0.85, 
5,5,48,63,Cd,416.72,0.03,3.5, ,0.12,3,ns,0.00000000012,0.00000000003, , , , , , , , , , , , , , 
6,6,48,63,Cd,620.18,0.03,2.5, ,9.7, ,ps,0.0000000000097, , , , , , , , , , , ,0.28, , , 
7,7,48,63,Cd,680.48,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
8,8,48,63,Cd,700,10,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,48,63,Cd,704.93,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
10,10,48,63,Cd,736,10,2.5,GT,1, ,ns,0.000000001, , , , , , , , , , , , , , , 
11,11,48,63,Cd,752.81,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
12,12,48,63,Cd,754.9,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
13,13,48,63,Cd,831.26,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
14,14,48,63,Cd,853.94,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
15,15,48,63,Cd,855.6,1,1.5, , , , , , , , , , , , , , , , , , , , 
16,16,48,63,Cd,864.8,0.3,1.5, , , , , , , , , , , , , , , , , , , , 
17,17,48,63,Cd,866.6,0.06,1.5, ,2.8,+7-4,ps,0.0000000000028, , , , , , , , , , , , , , , 
18,18,48,63,Cd,967.9,0.07,7.5, , , , , , , , , , , , , , , , , , , , 
19,19,48,63,Cd,986.53,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
20,20,48,63,Cd,1016.76,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
21,21,48,63,Cd,1020,10,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,48,63,Cd,1046.76,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
23,23,48,63,Cd,1057.49,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,48,63,Cd,1078.25,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
25,25,48,63,Cd,1115.56,0.09,1.5, ,0.08,4,ps,0.00000000000008,0.00000000000004, , , , , , , , , , , , , , 
26,26,48,63,Cd,1118.41,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,48,63,Cd,1130,1,0.5, ,80, ,ps,0.00000000008, , , , , , , , , , , , , , , 
28,28,48,63,Cd,1151,0.09,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,48,63,Cd,1185.73,0.1,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,48,63,Cd,1189.96,0.1,1.5, , , , , , , , , , , , , , , , , , , , 
31,31,48,63,Cd,1256.59,0.09,5.5, , , , , , , , , , , , , , , , , , , , 
32,32,48,63,Cd,1274.68,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
33,33,48,63,Cd,1288.89,0.25,0.5, , , , , , , , , , , , , , , , , , , , 
34,34,48,63,Cd,1298.58,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,48,63,Cd,1321.61,0.1,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,48,63,Cd,1325.94,0.1,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,48,63,Cd,1326.62,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
38,38,48,63,Cd,1330, ,0.5, ,1, ,ps,0.000000000001, , , , , , , , , , , , , , , 
39,39,48,63,Cd,1339.72,0.12,6.5, , , , , , , , , , , , , , , , , , , , 
40,40,48,63,Cd,1340.67,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
41,41,48,63,Cd,1341.33,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
42,42,48,63,Cd,1346.19,0.1,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,48,63,Cd,1391.81,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
44,44,48,63,Cd,1472.98,0.12,1.5, , , , , , , , , , , , , , , , , , , , 
45,45,48,63,Cd,1506.05,0.1,4.5, , , , , , , , , , , , , , , , , , , , 
46,46,48,63,Cd,1511.57,0.1,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,48,63,Cd,1546.33,0.1,1.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,63,Cd,1552.1,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
49,49,48,63,Cd,1552.44,0.13,4.5, , , , , , , , , , , , , , , , , , , , 
50,50,48,63,Cd,1565.72,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
51,51,48,63,Cd,1613.32,0.13,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,48,63,Cd,1660,10,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,48,63,Cd,1666,0.15,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,48,63,Cd,1682.75,0.12,0.5, , , , , , , , , , , , , , , , , , , , 
55,55,48,63,Cd,1691.95,0.18,1.5, , , , , , , , , , , , , , , , , , , , 
56,56,48,63,Cd,1717.47,0.22,2.5, , , , , , , , , , , , , , , , , , , , 
57,57,48,63,Cd,1739.73,0.1,1.5, , , , , , , , , , , , , , , , , , , , 
58,58,48,63,Cd,1789.3,0.12,1.5, , , , , , , , , , , , , , , , , , , , 
59,59,48,63,Cd,1800.94,0.14,3.5, , , , , , , , , , , , , , , , , , , , 
60,60,48,63,Cd,1826.71,0.17,5.5, , , , , , , , , , , , , , , , , , , , 
61,61,48,63,Cd,1828.63,0.11,1.5, , , , , , , , , , , , , , , , , , , , 
62,62,48,63,Cd,1842.5,0.18,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,48,63,Cd,1849,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,48,63,Cd,1852.1,0.3,9.5, , , , , , , , , , , , , , , , , , , , 
65,65,48,63,Cd,1860,10,2.5, , , , , , , , , , , , , , , , , , , , 
66,66,48,63,Cd,1895, ,0.5, , , , , , , , , , , , , , , , , , , , 
67,67,48,63,Cd,1907.4,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,48,63,Cd,1921.1,1,6.5, , , , , , , , , , , , , , , , , , , , 
69,69,48,63,Cd,1960, ,0.5, , , , , , , , , , , , , , , , , , , , 
