,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,68,99,Er,0, ,3.5, ,STABLE, , , , , , , , , , , , , , ,-0.56385, ,3.565, 
2,2,68,99,Er,79.3221,0.0013,4.5, ,119,9,ps,0.000000000119,0.000000000009, , , , , , , , , , , , , , 
3,3,68,99,Er,177.97,0.007,5.5, ,55,6,ps,0.000000000055,0.000000000006, , , , , , , , , , , , , , 
4,4,68,99,Er,207.801,0.005,0.5, ,2.269,6,s,2.269,0.006,IT,100, , , , , , , , , , , , 
5,5,68,99,Er,264.874,0.006,1.5, ,1.47,5,ns,0.00000000147,0.00000000005, , , , , , , , , , , , , , 
6,6,68,99,Er,281.574,0.006,2.5, , , , , , , , , , , , , , , , , , , , 
7,7,68,99,Er,294.953,0.008,6.5, ,29,6,ps,0.000000000029,0.000000000006, , , , , , , , , , , , , , 
8,8,68,99,Er,346.554,0.015,2.5, ,1.0,1,ns,0.000000001,0.0000000001, , , , , , , , , , , , , , 
9,9,68,99,Er,413.272,0.007,3.5, , , , , , , , , , , , , , , , , , , , 
10,10,68,99,Er,430.028,0.015,3.5, , , , , , , , , , , , , , , , , , , , 
11,11,68,99,Er,434.447,0.01,7.5, ,22,6,ps,0.000000000022,0.000000000006, , , , , , , , , , , , , , 
12,12,68,99,Er,441.979,0.012,4.5, , , , , , , , , , , , , , , , , , , , 
13,13,68,99,Er,531.54,0.04,1.5, ,19.3,23,ps,0.0000000000193,0.0000000000023, , , , , , , , , , , , , , 
14,14,68,99,Er,535.8,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
15,15,68,99,Er,573.76,0.05,2.5, ,36,12,ps,0.000000000036,0.000000000012, , , , , , , , , , , , , , 
16,16,68,99,Er,587.375,0.011,8.5, ,11,2,ps,0.000000000011,0.000000000002, , , , , , , , , , , , , , 
17,17,68,99,Er,591.79,0.14,0.5, , , , , , , , , , , , , , , , , , , , 
18,18,68,99,Er,598,3,0.5, , , , , , , , , , , , , , , , , , , , 
19,19,68,99,Er,640.25,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
20,20,68,99,Er,645.21,0.14,5.5, , , , , , , , , , , , , , , , , , , , 
21,21,68,99,Er,662.48,0.24,5.5, , , , , , , , , , , , , , , , , , , , 
22,22,68,99,Er,667.9,0.019,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,68,99,Er,683.31,0.15,6.5, , , , , , , , , , , , , , , , , , , , 
24,24,68,99,Er,711.06,0.11,5.5, , , , , , , , , , , , , , , , , , , , 
25,25,68,99,Er,711.11,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
26,26,68,99,Er,730,2,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,68,99,Er,745.32,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
28,28,68,99,Er,752.72,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
29,29,68,99,Er,763.46,0.08,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,68,99,Er,772.687,0.014,9.5, ,6.9,2,ps,0.0000000000069,0.0000000000002, , , , , , , , , , , , , , 
31,31,68,99,Er,790.97,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
32,32,68,99,Er,801.64,0.09,1.5, , , , , , , , , , , , , , , , , , , , 
33,33,68,99,Er,810.1,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
34,34,68,99,Er,810.52,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
35,35,68,99,Er,812,0.7,6.5, , , , , , , , , , , , , , , , , , , , 
36,36,68,99,Er,812.48,0.15,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,68,99,Er,828.32,0.14,6.5, , , , , , , , , , , , , , , , , , , , 
38,38,68,99,Er,845.27,0.22,4.5, , , , , , , , , , , , , , , , , , , , 
39,39,68,99,Er,856.47,0.2,2.5, , , , , , , , , , , , , , , , , , , , 
40,40,68,99,Er,873.06,0.14,3.5, , , , , , , , , , , , , , , , , , , , 
41,41,68,99,Er,878.4,0.3,6.5, , , , , , , , , , , , , , , , , , , , 
42,42,68,99,Er,894.74,0.15,3.5, , , , , , , , , , , , , , , , , , , , 
43,43,68,99,Er,910,2,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,68,99,Er,932.97,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
45,45,68,99,Er,942.95,0.2,3.5, , , , , , , , , , , , , , , , , , , , 
46,46,68,99,Er,954.53,0.25,7.5, , , , , , , , , , , , , , , , , , , , 
47,47,68,99,Er,954.99,0.04,10.5, ,3.5,7,ps,0.0000000000035,0.0000000000007, , , , , , , , , , , , , , 
48,48,68,99,Er,966.03,0.16,7.5, , , , , , , , , , , , , , , , , , , , 
49,49,68,99,Er,968.4,1.1,5.5, , , , , , , , , , , , , , , , , , , , 
50,50,68,99,Er,979.8,0.8,7.5, , , , , , , , , , , , , , , , , , , , 
51,51,68,99,Er,998.73,0.21,8.5, , , , , , , , , , , , , , , , , , , , 
52,52,68,99,Er,1002,2,4.5, , , , , , , , , , , , , , , , , , , , 
53,53,68,99,Er,1042.4,0.4,4.5, , , , , , , , , , , , , , , , , , , , 
54,54,68,99,Er,1053.2,0.5,5.5, , , , , , , , , , , , , , , , , , , , 
55,55,68,99,Er,1058.24,0.17,5.5, , , , , , , , , , , , , , , , , , , , 
56,56,68,99,Er,1058.96,0.13,0.5, , , , , , , , , , , , , , , , , , , , 
57,57,68,99,Er,1086.3,0.16,1.5, , , , , , , , , , , , , , , , , , , , 
58,58,68,99,Er,1110.4,0.3,6.5, , , , , , , , , , , , , , , , , , , , 
59,59,68,99,Er,1121,2,0.5, , , , , , , , , , , , , , , , , , , , 
60,60,68,99,Er,1125.4,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
61,61,68,99,Er,1135.32,0.22,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,68,99,Er,1165.9,0.9,8.5, , , , , , , , , , , , , , , , , , , , 
63,63,68,99,Er,1171.1,0.8,4.5, , , , , , , , , , , , , , , , , , , , 
64,64,68,99,Er,1178.98,0.23,1.5, , , , , , , , , , , , , , , , , , , , 
65,65,68,99,Er,1190,5,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,68,99,Er,1194.2,0.1,11.5, ,2.4,5,ps,0.0000000000024,0.0000000000005, , , , , , , , , , , , , , 
67,67,68,99,Er,1198.6,0.6,9.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,99,Er,1205,5,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,68,99,Er,1206,0.4,3.5, , , , , , , , , , , , , , , , , , , , 
70,70,68,99,Er,1216.8,0.5,6.5, , , , , , , , , , , , , , , , , , , , 
71,71,68,99,Er,1221,2,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,68,99,Er,1227.21,0.18,1.5, , , , , , , , , , , , , , , , , , , , 
73,73,68,99,Er,1253,2,4.5, , , , , , , , , , , , , , , , , , , , 
74,74,68,99,Er,1254.4,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
75,75,68,99,Er,1283,2,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,68,99,Er,1299.1,0.4,9.5, , , , , , , , , , , , , , , , , , , , 
77,77,68,99,Er,1302,2,3.5, , , , , , , , , , , , , , , , , , , , 
78,78,68,99,Er,1320,20,4.5, , , , , , , , , , , , , , , , , , , , 
79,79,68,99,Er,1332,5,0.5, , , , , , , , , , , , , , , , , , , , 
80,80,68,99,Er,1336.9,0.4,9.5, , , , , , , , , , , , , , , , , , , , 
81,81,68,99,Er,1352,5,0.5, , , , , , , , , , , , , , , , , , , , 
82,82,68,99,Er,1368.8,1.1,9.5, , , , , , , , , , , , , , , , , , , , 
83,83,68,99,Er,1377,2,2.5, , , , , , , , , , , , , , , , , , , , 
84,84,68,99,Er,1379.5,0.9,10.5, , , , , , , , , , , , , , , , , , , , 
85,85,68,99,Er,1382,2,5.5, , , , , , , , , , , , , , , , , , , , 
86,86,68,99,Er,1384.39,0.12,1.5, , , , , , , , , , , , , , , , , , , , 
87,87,68,99,Er,1393.9,0.6,12.5, , , , , , , , , , , , , , , , , , , , 
88,88,68,99,Er,1410,2,0.5, , , , , , , , , , , , , , , , , , , , 
89,89,68,99,Er,1422.7,0.5,10.5, , , , , , , , , , , , , , , , , , , , 
90,90,68,99,Er,1426,2,0.5, , , , , , , , , , , , , , , , , , , , 
91,91,68,99,Er,1440,5,2.5, , , , , , , , , , , , , , , , , , , , 
92,92,68,99,Er,1440,5,0.5, , , , , , , , , , , , , , , , , , , , 
93,93,68,99,Er,1496.4,0.5,10.5, , , , , , , , , , , , , , , , , , , , 
94,94,68,99,Er,1519,15,0.5, , , , , , , , , , , , , , , , , , , , 
95,95,68,99,Er,1526,5,3.5, , , , , , , , , , , , , , , , , , , , 
96,96,68,99,Er,1530,20,6.5, , , , , , , , , , , , , , , , , , , , 
97,97,68,99,Er,1536,5,0.5, , , , , , , , , , , , , , , , , , , , 
98,98,68,99,Er,1545.4,0.5,1.5, , , , , , , , , , , , , , , , , , , , 
99,99,68,99,Er,1550,2,0.5, , , , , , , , , , , , , , , , , , , , 
100,100,68,99,Er,1553.5,0.6,11.5, , , , , , , , , , , , , , , , , , , , 
101,101,68,99,Er,1558,5,0.5, , , , , , , , , , , , , , , , , , , , 
102,102,68,99,Er,1565.1,1.6,1.5, , , , , , , , , , , , , , , , , , , , 
103,103,68,99,Er,1590,5,0.5, , , , , , , , , , , , , , , , , , , , 
