,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,66,95,Dy,0, ,2.5, ,STABLE, , , , ,A, , , , , , , , , ,-0.4803, ,2.468, 
2,2,66,95,Dy,25.65136,0.00003,2.5, ,29.1,3,ns,0.0000000291,0.0000000003, , , , , , , , , , ,0.594, ,2.506, 
3,3,66,95,Dy,43.8201,0.0007,3.5, ,0.83,6,ns,0.00000000083,0.00000000006, , , , , , , , , , ,-0.141, ,0.53, 
4,4,66,95,Dy,74.56668,0.00005,1.5, ,3.14,4,ns,0.00000000314,0.00000000004, , , , , , , , , , ,-0.403, ,1.45, 
5,5,66,95,Dy,100.4033,0.0002,4.5, ,0.22,3,ns,0.00000000022,0.00000000003, , , , , , , , , , , , , , 
6,6,66,95,Dy,103.0623,0.0007,3.5, ,0.60,4,ns,0.0000000006,0.00000000004, , , , , , , , , , , , , , 
7,7,66,95,Dy,131.7587,0.0003,2.5, ,0.145,15,ns,0.000000000145,0.000000000015, , , , , , , , , , , , , , 
8,8,66,95,Dy,184.23,0.05,5.5, ,156,14,ps,0.000000000156,0.000000000014, , , , , , , , , , , , , , 
9,9,66,95,Dy,201.0872,0.001,4.5, ,0.17, ,ns,0.00000000017, , , , , , , , , , , , , , , 
10,10,66,95,Dy,212.952,0.0008,3.5, ,0.066, ,ns,0.000000000066, , , , , , , , , , , , , , , 
11,11,66,95,Dy,267.32,0.11,6.5, ,100,9,ps,0.0000000001,0.000000000009, , , , , , , , , , , , , , 
12,12,66,95,Dy,314.9397,0.0009,4.5, , , , , , , , , , , , , , , , , , , , 
13,13,66,95,Dy,320.69,0.05,5.5, ,0.125, ,ns,0.000000000125, , , , , , , , , , , , , , , 
14,14,66,95,Dy,366.9749,0.0009,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,66,95,Dy,406.89,0.13,7.5, ,42,5,ps,0.000000000042,0.000000000005, , , , , , , , , , , , , , 
16,16,66,95,Dy,418.2337,0.0013,1.5, , , , , , , , , , , , , , , , , , , , 
17,17,66,95,Dy,443.3,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
18,18,66,95,Dy,451.432,0.0009,2.5, , , , , , , , , , , , , , , , , , , , 
19,19,66,95,Dy,457.23,0.22,6.5, , , , , , , , , , , , , , , , , , , , 
20,20,66,95,Dy,485.56,0.16,5.5, , , , , , , , , , , , , , , , , , , , 
21,21,66,95,Dy,507.72,0.09,8.5, ,33,3,ps,0.000000000033,0.000000000003, , , , , , , , , , , , , , 
22,22,66,95,Dy,512, ,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,66,95,Dy,521, ,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,66,95,Dy,534.2,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,66,95,Dy,550.2535,0.0015,1.5, , , , , , , , , , , , , , , , , , , , 
26,26,66,95,Dy,567.9423,0.0017,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,66,95,Dy,586.9,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
28,28,66,95,Dy,607.5814,0.0016,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,66,95,Dy,609.8315,0.002,2.5, , , , , , , , , , , , , , , , , , , , 
30,30,66,95,Dy,617.1,0.1,7.5, , , , , , , , , , , , , , , , , , , , 
31,31,66,95,Dy,628.234,0.008,4.5, , , , , , , , , , , , , , , , , , , , 
32,32,66,95,Dy,633.1673,0.0016,2.5, , , , , , , , , , , , , , , , , , , , 
33,33,66,95,Dy,641.6,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
34,34,66,95,Dy,642, ,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,66,95,Dy,678.3226,0.0021,1.5, , , , , , , , , , , , , , , , , , , , 
36,36,66,95,Dy,688.3,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
37,37,66,95,Dy,696.078,0.013,3.5, , , , , , , , , , , , , , , , , , , , 
38,38,66,95,Dy,699.1395,0.0019,1.5, , , , , , , , , , , , , , , , , , , , 
39,39,66,95,Dy,717.05,0.22,0.5, , , , , , , , , , , , , , , , , , , , 
