,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,91,140,Pa,0.0, ,1.5, ,3.276E4,11,Y,1033804894927.6339,3471261857.20512,A,100, ,SF,0.0000000003, , , , , ,2.01, ,-1.72, 
2,2,2,91,140,Pa,9.206,0.025,0.5, , , , , , , , , , , , , , , , , , , , 
3,3,3,91,140,Pa,58.5699,0.0024,3.5, ,274,10,ps,0.000000000274,0.00000000001, , , , , , , , , , , , , , 
4,4,4,91,140,Pa,77.685,0.017,2.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,91,140,Pa,84.2148,0.0013,2.5, ,45.1,13,ns,0.0000000451,0.0000000013, , , , , , , , , , , , ,0.7, 
6,6,6,91,140,Pa,101.4092,0.0021,3.5,LE,0.7, ,ns,0.0000000007, , , , , , , , , , , , , , , 
7,7,7,91,140,Pa,102.2692,0.0013,1.5,LE,0.7, ,ns,0.0000000007, , , , , , , , , , , , , , , 
8,8,8,91,140,Pa,111.653,0.012,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,91,140,Pa,134.0,5,5.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,91,140,Pa,168.6,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,91,140,Pa,171.5,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,91,140,Pa,174.161,0.004,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,91,140,Pa,183.4962,0.0017,2.5,LE,0.19, ,ns,0.00000000019, , , , , , , , , , , , , , , 
14,14,14,91,140,Pa,188.9,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,91,140,Pa,193.5,0.2,4.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,91,140,Pa,218.24,0.013,3.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,91,140,Pa,247.32,0.005,3.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,91,140,Pa,273.8,0.2,0.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,91,140,Pa,274.8,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,91,140,Pa,296.6,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,91,140,Pa,300.7,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,91,140,Pa,304.5,0.4,4.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,91,140,Pa,311.5,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,91,140,Pa,316.8,0.2,8.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,91,140,Pa,317.95,0.04,1.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,91,140,Pa,320.209,0.018,1.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,91,140,Pa,328.7,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,91,140,Pa,344.5,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,91,140,Pa,351.5,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,91,140,Pa,351.84,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,91,140,Pa,385.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,91,140,Pa,391.7,0.2,4.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,91,140,Pa,395.74,0.22,3.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,91,140,Pa,406.1,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,91,140,Pa,409.0,0.2,3.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,91,140,Pa,424.89,0.22,6.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,91,140,Pa,443.0,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,91,140,Pa,450.5,0.22,4.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,91,140,Pa,487.5,0.3,9.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,91,140,Pa,495.0,0.3,10.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,91,140,Pa,507.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,91,140,Pa,513.5,1.2,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,91,140,Pa,520.5,0.3,7.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,91,140,Pa,525.2,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,91,140,Pa,535.7,0.2,9.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,91,140,Pa,543.3,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,91,140,Pa,551.3,0.2,8.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,91,140,Pa,567.5,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,91,140,Pa,583.5,0.8,0.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,91,140,Pa,590.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,91,140,Pa,604.0,0.3,1.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,91,140,Pa,631.9,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
