,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,79,118,Au,0.0, ,1.5, ,STABLE, , , , , , , , , , , , , , , , , , 
2,2,2,79,118,Au,77.351,0.002,0.5, ,1.91,1,ns,0.00000000191,0.00000000001, , , , , , , , , , , , , , 
3,3,3,79,118,Au,268.788,0.01,1.5, ,15.4,13,ps,0.0000000000154,0.0000000000013, , , , , , , , , , , , , , 
4,4,4,79,118,Au,279.0,0.05,2.5, ,18.6,15,ps,0.0000000000186,0.0000000000015, , , , , , , , , , ,0.53, , , 
5,5,5,79,118,Au,409.15,0.08,5.5, ,7.73,6,s,7.73,0.06,IT,100, , , , , , , , ,5.98, ,1.68, 
6,6,6,79,118,Au,502.5,0.3,2.5, ,1.77,+19-12,ps,0.00000000000177, , , , , , , , , , , ,3, , , 
7,7,7,79,118,Au,547.5,0.3,3.5, ,4.61,+19-13,ps,0.00000000000461, , , , , , , , , , , , , , , 
8,8,8,79,118,Au,583.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,79,118,Au,736.7,0.3,3.5, ,1.09,+13-9,ps,0.00000000000109, , , , , , , , , , , ,1.7, , , 
10,10,10,79,118,Au,855.5,0.4,4.5, ,2.67,+25-15,ps,0.00000000000267, , , , , , , , , , , ,1.5, , , 
11,11,11,79,118,Au,882.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,79,118,Au,888.11,0.2,0.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,79,118,Au,936.0,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,79,118,Au,948.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,79,118,Au,1045.1,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,79,118,Au,1120.0,10,0.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,79,118,Au,1150.5,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,79,118,Au,1217.3,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,79,118,Au,1220.1,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,79,118,Au,1231.0,0.8,5.5, ,0.91,1,ps,0.00000000000091,0.00000000000001, , , , , , , , , , ,2, , , 
21,21,21,79,118,Au,1242.0,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,79,118,Au,1263.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,79,118,Au,1370.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,79,118,Au,1380.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,79,118,Au,1412.0,4,5.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,79,118,Au,1478.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,79,118,Au,1488.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,79,118,Au,1584.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,79,118,Au,1708.0,4,2.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,79,118,Au,1809.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,79,118,Au,1820.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,79,118,Au,1905.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,79,118,Au,1997.0,4,3.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,79,118,Au,2149.0,4,3.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,79,118,Au,2251.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,79,118,Au,2371.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,79,118,Au,2405.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,79,118,Au,2420.0,7,3.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,79,118,Au,2523.0,7,3.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,79,118,Au,2620.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,79,118,Au,2631.0,7,3.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,79,118,Au,2650.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,79,118,Au,2776.0,4,6.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,79,118,Au,2880.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,79,118,Au,3025.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,79,118,Au,3175.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,79,118,Au,3260.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,79,118,Au,3515.0,15,0.5, , , , , , , , , , , , , , , , , , , , 
