,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,49,66,In,0, ,4.5, ,4.41E+14,25,Y,1.3916604354795072e22,7.889231493648e20,B-,100, , , , , , , , ,5.5408, ,0.86, 
2,2,49,66,In,336.244,0.017,0.5, ,4.486,4,h,16149.6,14.4,IT,95,0.7,B-,5,0.7, , , , ,-0.24398, , , 
3,3,49,66,In,597.144,0.018,1.5,LE,0.25, ,ns,0.00000000025, , , , , , , , , , , , , , , 
4,4,49,66,In,828.588,0.017,1.5, ,5.78,6,ns,0.00000000578,0.00000000006, , , , , , , , , , ,0.74, ,-0.6, 
5,5,49,66,In,864.139,0.018,0.5, ,0.91,3,ns,0.00000000091,0.00000000003, , , , , , , , , , , , , , 
6,6,49,66,In,933.78,0.018,3.5, ,57,5,ps,0.000000000057,0.000000000005, , , , , , , , , , , , , , 
7,7,49,66,In,941.424,0.007,2.5, ,15.1,14,ps,0.0000000000151,0.0000000000014, , , , , , , , , , , , , , 
8,8,49,66,In,1041.44,0.23,2.5, , , , , , , , , , , , , , , , , , , , 
9,9,49,66,In,1078.16,0.07,2.5, ,0.99,5,ps,0.00000000000099,0.00000000000005, , , , , , , , , , , , , , 
10,10,49,66,In,1132.576,0.009,5.5, ,0.065,3,ps,0.000000000000065,0.000000000000003, , , , , , , , , , , , , , 
11,11,49,66,In,1192.491,0.021,1.5, , , , , , , , , , , , , , , , , , , , 
12,12,49,66,In,1287.41,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,49,66,In,1290.592,0.01,6.5, ,0.42,4,ps,0.00000000000042,0.00000000000004, , , , , , , , , , , , , , 
14,14,49,66,In,1347.5,0.7,2.5, , , , , , , , , , , , , , , , , , , , 
15,15,49,66,In,1418.249,0.01,5.5, , , , , , , , , , , , , , , , , , , , 
16,16,49,66,In,1448.787,0.009,4.5, ,0.35,4,ps,0.00000000000035,0.00000000000004, , , , , , , , , , , , , , 
17,17,49,66,In,1463.5,0.6,3.5, ,0.063,10,ps,0.000000000000063,0.00000000000001, , , , , , , , , , , , , , 
18,18,49,66,In,1470,12,1.5, , , , , , , , , , , , , , , , , , , , 
19,19,49,66,In,1478.49,0.17,0.5, , , , , , , , , , , , , , , , , , , , 
20,20,49,66,In,1486.11,0.01,4.5, ,0.44,6,ps,0.00000000000044,0.00000000000006, , , , , , , , , , , , , , 
21,21,49,66,In,1497.2,0.8,3.5, ,0.17,2,ps,0.00000000000017,0.00000000000002, , , , , , , , , , , , , , 
22,22,49,66,In,1602.3,1,3.5, , , , , , , , , , , , , , , , , , , , 
23,23,49,66,In,1608.1,0.7,3.5, ,0.11,2,ps,0.00000000000011,0.00000000000002, , , , , , , , , , , , , , 
24,24,49,66,In,1650,2,1.5, , , , , , , , , , , , , , , , , , , , 
25,25,49,66,In,1736.9,0.6,4.5, , , , , , , , , , , , , , , , , , , , 
26,26,49,66,In,1801,0.8,2.5, , , , , , , , , , , , , , , , , , , , 
27,27,49,66,In,1830.9,0.8,2.5, , , , , , , , , , , , , , , , , , , , 
28,28,49,66,In,1864,2,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,49,66,In,1872.4,0.8,4.5, , , , , , , , , , , , , , , , , , , , 
30,30,49,66,In,1917.6,1,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,49,66,In,1971.6,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
32,32,49,66,In,1978.3,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
33,33,49,66,In,1999.1,0.6,3.5, , , , , , , , , , , , , , , , , , , , 
34,34,49,66,In,2057.3,1,2.5, , , , , , , , , , , , , , , , , , , , 
35,35,49,66,In,2071,0.4,4.5, , , , , , , , , , , , , , , , , , , , 
36,36,49,66,In,2088, ,6.5, , , , , , , , , , , , , , , , , , , , 
37,37,49,66,In,2107.82,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
38,38,49,66,In,2113.7,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
39,39,49,66,In,2119,1.8,7.5, , , , , , , , , , , , , , , , , , , , 
40,40,49,66,In,2131,7,1.5, , , , , , , , , , , , , , , , , , , , 
41,41,49,66,In,2136.79,0.1,7.5, , , , , , , , , , , , , , , , , , , , 
42,42,49,66,In,2170.7,1,2.5, , , , , , , , , , , , , , , , , , , , 
43,43,49,66,In,2208,2,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,49,66,In,2230,20,3.5, , , , , , , , , , , , , , , , , , , , 
45,45,49,66,In,2234,1,2.5, , , , , , , , , , , , , , , , , , , , 
46,46,49,66,In,2254.2,1.2,8.5, , , , , , , , , , , , , , , , , , , , 
47,47,49,66,In,2264,0.8,3.5, , , , , , , , , , , , , , , , , , , , 
48,48,49,66,In,2282.99,0.15,8.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,66,In,2283.4,0.7,4.5, , , , , , , , , , , , , , , , , , , , 
