,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
49,49,24,31,Cr,49, ,4059.0,10, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
50,50,24,31,Cr,50, ,4142.0,10, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
51,51,24,31,Cr,51, ,4151.6,0.5, ,8.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
52,52,24,31,Cr,52, ,4181.0,10, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
53,53,24,31,Cr,53, ,4276.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
54,54,24,31,Cr,54, ,4308.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
55,55,24,31,Cr,55, ,4382.0,10, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
56,56,24,31,Cr,56, ,4418.0,10, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
57,57,24,31,Cr,57, ,4466.0,10, ,1.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
58,58,24,31,Cr,58, ,4517.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
59,59,24,31,Cr,59, ,4545.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
60,60,24,31,Cr,60, ,4571.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
61,61,24,31,Cr,61, ,4607.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
62,62,24,31,Cr,62, ,4631.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
63,63,24,31,Cr,63, ,4646.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
64,64,24,31,Cr,64, ,4663.0,10, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
65,65,24,31,Cr,65, ,4734.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
66,66,24,31,Cr,66, ,4739.0,10, ,0.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
67,67,24,31,Cr,67, ,4767.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
68,68,24,31,Cr,68, ,4854.0,10, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
69,69,24,31,Cr,69, ,4869.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
70,70,24,31,Cr,70, ,4900.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
71,71,24,31,Cr,71, ,4950.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
72,72,24,31,Cr,72, ,4962.0,10, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
73,73,24,31,Cr,73, ,5016.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
74,74,24,31,Cr,74, ,5049.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
75,75,24,31,Cr,75, ,5070.0,10, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
76,76,24,31,Cr,76, ,5093.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
77,77,24,31,Cr,77, ,5118.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
78,78,24,31,Cr,78, ,5154.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
79,79,24,31,Cr,79, ,5157.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
80,80,24,31,Cr,80, ,5199.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
81,81,24,31,Cr,81, ,5245.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
82,82,24,31,Cr,82, ,5264.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
83,83,24,31,Cr,83, ,5295.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
84,84,24,31,Cr,84, ,5327.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
85,85,24,31,Cr,85, ,5352.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
86,86,24,31,Cr,86, ,5433.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
87,87,24,31,Cr,87, ,5455.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
88,88,24,31,Cr,88, ,5489.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
89,89,24,31,Cr,89, ,5515.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
90,90,24,31,Cr,90, ,5575.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
91,91,24,31,Cr,91, ,5615.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
