,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,61,90,Pm,0, ,2.5, ,28.40,4,h,102240,144,B-,100, , , , , , , , ,1.8, ,1.9, 
2,2,61,90,Pm,85.119,0.007,3.5, , , , , , , , , , , , , , , , , , , , 
3,3,61,90,Pm,116.794,0.006,2.5, ,89,15,ps,0.000000000089,0.000000000015, , , , , , , , , , , , , , 
4,4,61,90,Pm,175.075,0.006,3.5,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
5,5,61,90,Pm,197.272,0.01,4.5, , , , , , , , , , , , , , , , , , , , 
6,6,61,90,Pm,255.692,0.007,1.5, ,0.93,2,ns,0.00000000093,0.00000000002, , , , , , , , , , ,1.77, , , 
7,7,61,90,Pm,261.157,0.023,4.5, , , , , , , , , , , , , , , , , , , , 
8,8,61,90,Pm,324.682,0.008,2.5, , , , , , , , , , , , , , , , , , , , 
9,9,61,90,Pm,329.6,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
10,10,61,90,Pm,343.8,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
11,11,61,90,Pm,426.451,0.014,0.5,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
12,12,61,90,Pm,427.15,0.015,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,61,90,Pm,486.7,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
14,14,61,90,Pm,497.5,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
15,15,61,90,Pm,507.885,0.011,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,61,90,Pm,524.339,0.012,1.5, , , , , , , , , , , , , , , , , , , , 
