,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,54,79,Xe,0, ,1.5, ,5.2475,5,d,453384,43.2,B-,100, , , , , , , , , , ,0.142, 
2,2,54,79,Xe,233.221,0.015,5.5, ,2.198,13,d,189907.2,1123.2,IT,100, , , , , , , , , , ,0.77, 
3,3,54,79,Xe,262.702,0.006,0.5, , , , , , , , , , , , , , , , , , , , 
4,4,54,79,Xe,529.872,0.003,2.5, , , , , , , , , , , , , , , , , , , , 
5,5,54,79,Xe,607.87,0.17,2.5, , , , , , , , , , , , , , , , , , , , 
6,6,54,79,Xe,680.254,0.009,1.5, , , , , , , , , , , , , , , , , , , , 
7,7,54,79,Xe,743.752,0.016,4.5, , , , , , , , , , , , , , , , , , , , 
8,8,54,79,Xe,875.328,0.009,3.5, , , , , , , , , , , , , , , , , , , , 
9,9,54,79,Xe,911.45,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
10,10,54,79,Xe,928.52,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
11,11,54,79,Xe,1052.297,0.017,2.5, , , , , , , , , , , , , , , , , , , , 
12,12,54,79,Xe,1071.04,0.17,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,54,79,Xe,1169.52,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
14,14,54,79,Xe,1236.449,0.005,3.5, , , , , , , , , , , , , , , , , , , , 
15,15,54,79,Xe,1298.233,0.005,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,54,79,Xe,1350.38,0.017,2.5, , , , , , , , , , , , , , , , , , , , 
17,17,54,79,Xe,1386.153,0.008,3.5, , , , , , , , , , , , , , , , , , , , 
18,18,54,79,Xe,1589.94,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
19,19,54,79,Xe,1609.3,0.17,4.5, , , , , , , , , , , , , , , , , , , , 
20,20,54,79,Xe,1701.4,0.3,3.5, , , , , , , , , , , , , , , , , , , , 
21,21,54,79,Xe,1716.4,0.3,7.5, , , , , , , , , , , , , , , , , , , , 
22,22,54,79,Xe,1743.75,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
23,23,54,79,Xe,1789.58,0.17,4.5, , , , , , , , , , , , , , , , , , , , 
24,24,54,79,Xe,1861.8,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
25,25,54,79,Xe,1876.3,0.3,9.5, , , , , , , , , , , , , , , , , , , , 
26,26,54,79,Xe,2062,0.3,6.5, , , , , , , , , , , , , , , , , , , , 
27,27,54,79,Xe,2092.75,0.2,4.5, , , , , , , , , , , , , , , , , , , , 
28,28,54,79,Xe,2123.7,0.4,11.5, , , , , , , , , , , , , , , , , , , , 
29,29,54,79,Xe,3000, ,3.5, , , , , , , , , , , , , , , , , , , , 
