,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
34,34,38,47,Sr,1919.74,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
35,35,38,47,Sr,1928,5,2.5, , , , , , , , , , , , , , , , , , , , 
36,36,38,47,Sr,1954,12,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,38,47,Sr,1982.1,0.4,4.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,47,Sr,2046.61,0.24,4.5, , , , , , , , , , , , , , , , , , , , 
39,39,38,47,Sr,2046.9,1.1,2.5, , , , , , , , , , , , , , , , , , , , 
40,40,38,47,Sr,2086.2,0.14,5.5, , , , , , , , , , , , , , , , , , , , 
41,41,38,47,Sr,2102.06,0.23,6.5, , , , , , , , , , , , , , , , , , , , 
42,42,38,47,Sr,2123.78,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
43,43,38,47,Sr,2141,9,3.5, , , , , , , , , , , , , , , , , , , , 
44,44,38,47,Sr,2165.91,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
45,45,38,47,Sr,2172.03,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
46,46,38,47,Sr,2204,5,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,38,47,Sr,2238,5,2.5, , , , , , , , , , , , , , , , , , , , 
48,48,38,47,Sr,2290,5,0.5, , , , , , , , , , , , , , , , , , , , 
49,49,38,47,Sr,2325.1,0.7,2.5, , , , , , , , , , , , , , , , , , , , 
50,50,38,47,Sr,2351.74,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
51,51,38,47,Sr,2367.1,0.3,8.5, ,1.2,4,ns,0.0000000012,0.0000000004, , , , , , , , , , , , , , 
52,52,38,47,Sr,2378,5,2.5, , , , , , , , , , , , , , , , , , , , 
53,53,38,47,Sr,2400.1,0.3,8.5, ,2.25,21,ps,0.00000000000225,0.00000000000021, , , , , , , , , , , , , , 
54,54,38,47,Sr,2406,5,0.5, , , , , , , , , , , , , , , , , , , , 
