,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,17,18,Cl,0, ,0.0, , ,1.5,1,STABLE, , , , , , , , , , , , , , , ,0.8218743, ,-0.08249, ,2021-06-10
1,1,17,18,Cl,1, ,1219.29,0.11, ,0.5,1,126, ,14,fs,0.000000000000126,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
2,2,17,18,Cl,2, ,1763.04,0.07, ,2.5,1,0.39, ,4,ps,0.00000000000039,0.00000000000004, , , , , , , , , ,1/2, , , , ,2021-06-10
3,3,17,18,Cl,3, ,2645.74,0.08, ,3.5,1,159, ,21,fs,0.000000000000159,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
4,4,17,18,Cl,4, ,2693.75,0.08, ,1.5,2,33, ,6,fs,0.000000000000033,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
5,5,17,18,Cl,5, ,3002.3,0.13, ,2.5,2,21, ,4,fs,0.000000000000021,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
6,6,17,18,Cl,6, ,3162.8,0.08, ,3.5,1,30.8, ,6,ps,0.0000000000308,0.0000000000006, , , , , , , , , ,1/2, , , , ,2021-06-10
7,7,17,18,Cl,7, ,3918.49,0.17, ,1.5,3,4.9, ,14,fs,0.0000000000000049,0.0000000000000014, , , , , , , , , , , , , , ,2021-06-10
8,8,17,18,Cl,8, ,3943.82,0.25, ,4.5,1,205, ,35,fs,0.000000000000205,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
9,9,17,18,Cl,9, ,3967.5,0.23, ,0.5,2,10, ,3,fs,0.00000000000001,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
10,10,17,18,Cl,10, ,3979.0,0.3, ,2.5,1,14, ,3,fs,0.000000000000014,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
11,11,17,18,Cl,11, ,4059.12,0.15, ,1.5,1,14, ,2,fs,0.000000000000014,0.000000000000002, , , , , , , , , , , , , , ,2021-06-10
12,12,17,18,Cl,12, ,4111.98,0.24, ,3.5,2,49, ,11,fs,0.000000000000049,0.000000000000011, , , , , , , , , , , , , , ,2021-06-10
13,13,17,18,Cl,13, ,4173.44,0.17, ,2.5,1,34, ,6,fs,0.000000000000034,0.000000000000006, , , , , , , , , ,1/2, , , , ,2021-06-10
14,14,17,18,Cl,14, ,4177.88,0.15, ,1.5,2,25, ,3,fs,0.000000000000025,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
15,15,17,18,Cl,15, ,4347.82,0.15, ,4.5,1,0.8, ,3,ps,0.0000000000008,0.0000000000003, , , , , , , , , , , , , , ,2021-06-10
16,16,17,18,Cl,16, ,4624.35,0.23, ,2.5,1,40, ,17,fs,0.00000000000004,0.000000000000017, , , , , , , , , , , , , , ,2021-06-10
17,17,17,18,Cl,17, ,4768.82,0.18, ,3.5,1,77, ,20,fs,0.000000000000077,0.00000000000002, , , , , , , , , , , , , , ,2021-06-10
18,18,17,18,Cl,18, ,4839.08,0.2, ,1.5,1,10, ,3,fs,0.00000000000001,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
19,19,17,18,Cl,19, ,4854.4,0.4, ,1.5,1,4.9, ,14,fs,0.0000000000000049,0.0000000000000014, , , , , , , , , , , , , , ,2021-06-10
20,20,17,18,Cl,20, ,4881.07,0.21, ,3.5,2,5.4, ,14,fs,0.0000000000000054,0.0000000000000014, , , , , , , , , , , , , , ,2021-06-10
21,21,17,18,Cl,21, ,5010.09,0.2, ,1.5,2,7.6, ,21,fs,0.0000000000000076,0.0000000000000021, , , , , , , , , , , , , , ,2021-06-10
22,22,17,18,Cl,22, ,5157.0,11, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
23,23,17,18,Cl,23, ,5163.21,0.23, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
24,24,17,18,Cl,24, ,5215.79,0.18, ,2.5,1,5,LT, ,fs,0.000000000000005, , , , , , , , , , , , , , , ,2021-06-10
25,25,17,18,Cl,25, ,5403.5,0.3, ,1.5,1,12, ,3,fs,0.000000000000012,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
26,26,17,18,Cl,26, ,5407.2,0.4, ,5.5,1,0.28, ,7,ps,0.00000000000028,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
27,27,17,18,Cl,27, ,5520.0,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
28,28,17,18,Cl,28, ,5586.0,0.3, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,29,17,18,Cl,29, ,5599.69,0.23, ,2.5,2,2.1, ,7,fs,0.0000000000000021,7e-16, , , , , , , , , , , , , , ,2021-06-10
30,30,17,18,Cl,30, ,5633.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
31,31,17,18,Cl,31, ,5645.0,0.3, ,4.5,1,2.8, ,7,fs,0.0000000000000028,7e-16, , , , , , , , , , , , , , ,2021-06-10
32,32,17,18,Cl,32, ,5654.48,0.22, ,1.5,4,14, ,3,fs,0.000000000000014,0.000000000000003, , , , , , , , , ,3/2, , , , ,2021-06-10
33,33,17,18,Cl,33, ,5682.9,0.6, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
34,34,17,18,Cl,34, ,5723.6,0.4, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
35,35,17,18,Cl,35, ,5758.0,0.4, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
36,36,17,18,Cl,36, ,5805.5,0.4, ,2.5,1,3.5, ,7,fs,0.0000000000000035,7e-16, , , , , , , , , , , , , , ,2021-06-10
37,37,17,18,Cl,37, ,5823.0,1, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
38,38,17,18,Cl,38, ,5926.9,0.3, ,5.5,2,0.28,LT, ,ps,0.00000000000028, , , , , , , , , , , , , , , ,2021-06-10
39,39,17,18,Cl,39, ,6087.4,0.4, ,6.5,1,6.1, ,6,ps,0.0000000000061,0.0000000000006, , , , , , , , , , , , , , ,2021-06-10
40,40,17,18,Cl,40, ,6106.2,0.4, ,2.5,2,8.3, ,21,fs,0.0000000000000083,0.0000000000000021, , , , , , , , , , , , , , ,2021-06-10
41,41,17,18,Cl,41, ,6139.0,4, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
42,42,17,18,Cl,42, ,6181.0,0.6, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
43,43,17,18,Cl,43, ,6200.0,10, ,8.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
44,44,17,18,Cl,44, ,6225.0,4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
45,45,17,18,Cl,45, ,6380.8,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
46,46,17,18,Cl,46, ,6402.0,4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
