,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,77,114,Ir,0.0, ,1.5, ,STABLE, , , , , , , , , , , , , , ,0.1507, ,0.816, 
2,2,2,77,114,Ir,82.42299999999999,0.012,0.5, ,4.08,7,ns,0.00000000408,0.00000000007, , , , , , , , , , ,0.6, , , 
3,3,3,77,114,Ir,129.413,0.013,2.5, ,89.9,9,ps,0.0000000000899,0.0000000000009, , , , , , , , , , ,0.81, , , 
4,4,4,77,114,Ir,171.29,0.04,5.5, ,4.899,23,s,4.899,0.023,IT,100, , , , , , , , ,6.03, , , 
5,5,5,77,114,Ir,178.95,0.012,1.5, ,43,4,ps,0.000000000043,0.000000000004, , , , , , , , , , ,1.4, , , 
6,6,6,77,114,Ir,300.4,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,77,114,Ir,343.23,0.05,3.5, ,20.4,8,ps,0.0000000000204,0.0000000000008, , , , , , , , , , ,1.4, , , 
8,8,8,77,114,Ir,351.154,0.017,2.5, ,18.8,25,ps,0.0000000000188,0.0000000000025, , , , , , , , , , , , , , 
9,9,9,77,114,Ir,390.94,0.06,3.5, ,240,20,ps,0.00000000024,0.00000000002, , , , , , , , , , , , , , 
10,10,10,77,114,Ir,502.61,0.05,4.5, ,13.4,19,ps,0.0000000000134,0.0000000000019, , , , , , , , , , ,2.38, , , 
11,11,11,77,114,Ir,504.13,0.11,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,77,114,Ir,538.854,0.017,1.5, ,9.8,8,ps,0.0000000000098,0.0000000000008, , , , , , , , , , , , , , 
13,13,13,77,114,Ir,556.64,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
