,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
61,61,61,79,114,Au,1745.1,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,62,79,114,Au,1776.04,0.08,5.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,79,114,Au,1794.92,0.15,6.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,79,114,Au,1815.1,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,79,114,Au,1815.41,0.23,6.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,79,114,Au,1829.91,0.06,6.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,79,114,Au,1861.91,0.21,2.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,79,114,Au,1869.28,0.17,7.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,79,114,Au,1876.29,0.17,6.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,79,114,Au,1915.2,0.17,7.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,79,114,Au,1930.03,0.06,6.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,79,114,Au,1939.2,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,79,114,Au,1947.1,0.25,10.5, ,10.4,8,ns,0.0000000104,0.0000000008, , , , , , , , , , ,6.48, , , 
74,74,74,79,114,Au,2012.2,0.17,7.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,79,114,Au,2014.72,0.25,2.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,79,114,Au,2023.47,0.1,7.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,79,114,Au,2037.47,0.07,6.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,79,114,Au,2043.4,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,79,114,Au,2063.05,0.07,7.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,79,114,Au,2080.0,0.4,12.5, ,2.51,13,ns,0.00000000251,0.00000000013, , , , , , , , , , , , , , 
81,81,81,79,114,Au,2087.3,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,79,114,Au,2100.9,1.5,9.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,79,114,Au,2104.44,0.15,6.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,79,114,Au,2125.37,0.19,5.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,79,114,Au,2130.4,0.12,7.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,79,114,Au,2139.78,0.19,7.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,79,114,Au,2140.2,0.4,11.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,79,114,Au,2157.63,0.16,5.5, , , , , , , , , , , , , , , , , , , , 
