,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,64,93,Gd,0, ,1.5, ,STABLE, , , , , , , , , , , , , , ,-0.3398, ,1.36, 
2,2,64,93,Gd,54.536,0.006,2.5, ,130,8,ps,0.00000000013,0.000000000008, , , , , , , , , , , , ,-0.46, 
3,3,64,93,Gd,63.916,0.005,2.5, ,0.46,4,us,0.00000046,0.00000004, , , , , , , , , , ,-0.464, ,2.43, 
4,4,64,93,Gd,115.717,0.007,3.5, , , , , , , , , , , , , , , , , , , , 
5,5,64,93,Gd,131.451,0.009,3.5, ,100,10,ps,0.0000000001,0.00000000001, , , , , , , , , , , , , , 
6,6,64,93,Gd,180.229,0.011,4.5, , , , , , , , , , , , , , , , , , , , 
7,7,64,93,Gd,226.983,0.019,4.5, ,16.7,15,ps,0.0000000000167,0.0000000000015, , , , , , , , , , , , , , 
8,8,64,93,Gd,272.22,0.03,5.5, , , , , , , , , , , , , , , , , , , , 
9,9,64,93,Gd,315,3,0.5, , , , , , , , , , , , , , , , , , , , 
10,10,64,93,Gd,347.05,0.06,5.5, ,12.2,10,ps,0.0000000000122,0.000000000001, , , , , , , , , , , , , , 
11,11,64,93,Gd,361.04,0.09,6.5, , , , , , , , , , , , , , , , , , , , 
12,12,64,93,Gd,372,3,0.5, , , , , , , , , , , , , , , , , , , , 
13,13,64,93,Gd,426.539,0.023,5.5, ,18.5,23,us,0.0000185,0.0000023,IT,100, , , , , , , , , , , , 
14,14,64,93,Gd,434.426,0.006,2.5,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
15,15,64,93,Gd,474.63,0.006,1.5,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
16,16,64,93,Gd,478.62,0.04,6.5, ,7.3,6,ps,0.0000000000073,0.0000000000006, , , , , , , , , , , , , , 
17,17,64,93,Gd,508.93,0.11,7.5, , , , , , , , , , , , , , , , , , , , 
18,18,64,93,Gd,514.671,0.008,3.5, , , , , , , , , , , , , , , , , , , , 
19,19,64,93,Gd,524.847,0.007,2.5, , , , , , , , , , , , , , , , , , , , 
20,20,64,93,Gd,566,1,0.5, , , , , , , , , , , , , , , , , , , , 
21,21,64,93,Gd,579.4,0.08,6.5, , , , , , , , , , , , , , , , , , , , 
22,22,64,93,Gd,607.589,0.015,3.5, , , , , , , , , , , , , , , , , , , , 
23,23,64,93,Gd,612.1,0.5,8.5, , , , , , , , , , , , , , , , , , , , 
24,24,64,93,Gd,617.38,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
