,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,22,23,Ti,0, ,0.0, , ,3.5,1,184.8, ,5,m,11088,30,EC+B+,100, , , , , , , ,1/2,0.095, ,0.015, ,2021-06-10
1,1,22,23,Ti,1, ,36.53,0.15, ,1.5,1,3.0, ,2,us,0.000003,0.0000002, , , , , , , , , , , , , , ,2021-06-10
2,2,22,23,Ti,2, ,39.39,0.23, ,2.5,1,11.29, ,9,ns,0.00000001129,0.00000000009, , , , , , , , , , ,-0.133, , , ,2021-06-10
3,3,22,23,Ti,3, ,329.3,0.15, ,1.5,1,1.099, ,13,ns,0.000000001099,0.000000000013, , , , , , , , , , ,1.05, , , ,2021-06-10
4,4,22,23,Ti,4, ,743.88,0.17, ,2.5,1,10.5, ,17,ps,0.0000000000105,0.0000000000017, , , , , , , , , , , , , , ,2021-06-10
5,5,22,23,Ti,5, ,1226.5,0.15, ,3.5,1,2.8, ,6,ps,0.0000000000028,0.0000000000006, , , , , , , , , , , , , , ,2021-06-10
6,6,22,23,Ti,6, ,1353.49,0.18, ,4.5,1,0.103, ,9,ps,0.000000000000103,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
7,7,22,23,Ti,7, ,1468.24,0.14, ,5.5,1,0.48, ,7,ps,0.00000000000048,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
8,8,22,23,Ti,8, ,1521.7,0.6, ,4.5,1,48, ,11,fs,0.000000000000048,0.000000000000011, , , , , , , , , , , , , , ,2021-06-10
9,9,22,23,Ti,9, ,1565.4,0.7, ,0.5,1,2.8,GT, ,ps,0.0000000000028, , , , , , , , , , , , , , , ,2021-06-10
10,10,22,23,Ti,10, ,1799.0,1.5, ,3.5,1,0.32, ,+22-8,ps,0.00000000000032, , , , , , , , , , , , , , , ,2021-06-10
11,11,22,23,Ti,11, ,1881.76,0.19, ,4.5,1,0.68, ,+6-5,ps,0.00000000000068, , , , , , , , , , , , , , , ,2021-06-10
12,12,22,23,Ti,12, ,1958.2,0.4, ,1.5,2,0.83, ,14,ps,0.00000000000083,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
13,13,22,23,Ti,13, ,2014.7,0.6, ,4.5,2,32, ,9,fs,0.000000000000032,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
14,14,22,23,Ti,14, ,2258.2,0.6, ,2.5,2,0.194, ,35,ps,0.000000000000194,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
15,15,22,23,Ti,15, ,2432.1,1.5, ,5.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,22,23,Ti,16, ,2474.58,0.21, ,5.5,1,0.39, ,6,ps,0.00000000000039,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
17,17,22,23,Ti,17, ,2500.0,20, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
18,18,22,23,Ti,18, ,2531.4,1.2, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
19,19,22,23,Ti,19, ,2656.66,0.18, ,6.5,1,0.17,LT, ,ps,0.00000000000017, , , , , , , , , , , , , , , ,2021-06-10
20,20,22,23,Ti,20, ,2849.4,1.2, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,21,22,23,Ti,21, ,2890.0,20, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,22,22,23,Ti,22, ,2911.6,0.6, ,3.5,2,0.36, ,8,ps,0.00000000000036,0.00000000000008, , , , , , , , , , , , , , ,2021-06-10
23,23,22,23,Ti,23, ,2932.9,0.9, ,6.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
24,24,22,23,Ti,24, ,3000.0,20, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
25,25,22,23,Ti,25, ,3015.37,0.18, ,7.5,1,0.55, ,14,ps,0.00000000000055,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
26,26,22,23,Ti,26, ,3080.0,20, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
27,27,22,23,Ti,27, ,3156.0,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
28,28,22,23,Ti,28, ,3200.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,29,22,23,Ti,29, ,3400.0,20, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
30,30,22,23,Ti,30, ,3447.31,0.23, ,6.5,1,0.180, ,21,ps,0.00000000000018,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
31,31,22,23,Ti,31, ,3540.0,20, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
32,32,22,23,Ti,32, ,3601.87,0.21, ,8.5,1,0.90, ,7,ps,0.0000000000009,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
33,33,22,23,Ti,33, ,3830.0,20, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
34,34,22,23,Ti,34, ,3922.45,0.25, ,7.5,1,0.312, ,21,ps,0.000000000000312,0.000000000000021, , , , , , , , , , , , , , ,2021-06-10
35,35,22,23,Ti,35, ,3937.6,1.1, ,7.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
36,36,22,23,Ti,36, ,4344.9,0.3, ,9.5,1,0.104, ,14,ps,0.000000000000104,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
37,37,22,23,Ti,37, ,4723.0,7, ,3.5,1, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
38,38,22,23,Ti,38, ,4810.0,20, ,2.5,2, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
39,39,22,23,Ti,39, ,4855.2,0.9, ,8.5,1,0.35, ,5,ps,0.00000000000035,0.00000000000005, , , , , , , , , , , , , , ,2021-06-10
