,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
64,64,64,92,141,U,1090.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,92,141,U,1103.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,92,141,U,1114.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,92,141,U,1125.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,92,141,U,1150.0,6,5.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,92,141,U,1169.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,92,141,U,1193.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,92,141,U,1200.6,0.5,14.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,92,141,U,1216.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,92,141,U,1227.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,92,141,U,1236.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,92,141,U,1263.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,92,141,U,1276.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,92,141,U,1285.0,6,0.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,92,141,U,1311.0,6,2.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,92,141,U,1347.0,6,3.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,92,141,U,1361.8,0.5,15.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,92,141,U,1366.0,6,3.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,92,141,U,1420.0,6,4.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,92,141,U,1482.0,6,5.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,92,141,U,1536.8,0.7,16.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,92,141,U,1712.5,1.2,17.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,92,141,U,1824.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,92,141,U,1900.0,6,0.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,92,141,U,1904.3,1.3,18.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,92,141,U,1931.0,6,0.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,92,141,U,2021.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
91,91,91,92,141,U,2070.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
92,92,92,92,141,U,2094.2,1.5,19.5, , , , , , , , , , , , , , , , , , , , 
93,93,93,92,141,U,2302.1,1.6,20.5, , , , , , , , , , , , , , , , , , , , 
94,94,94,92,141,U,2504.0,1.6,21.5, , , , , , , , , , , , , , , , , , , , 
95,95,95,92,141,U,2725.3,1.7,22.5, , , , , , , , , , , , , , , , , , , , 
96,96,96,92,141,U,2940.5,1.6,23.5, , , , , , , , , , , , , , , , , , , , 
97,97,97,92,141,U,3174.0,1.7,24.5, , , , , , , , , , , , , , , , , , , , 
