,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
119,119,119,42,57,Mo,3130.0,15,4.5, , , , , , , , , , , , , , , , , , , , 
120,120,120,42,57,Mo,3214.0,20,4.5, , , , , , , , , , , , , , , , , , , , 
121,121,121,42,57,Mo,3260.0,20,0.5, , , , , , , , , , , , , , , , , , , , 
122,122,122,42,57,Mo,3305.0,20,1.5, , , , , , , , , , , , , , , , , , , , 
123,123,123,42,57,Mo,3358.0,20,1.5, , , , , , , , , , , , , , , , , , , , 
124,124,124,42,57,Mo,3397.0,20,1.5, , , , , , , , , , , , , , , , , , , , 
125,125,125,42,57,Mo,3483.0,20,4.5, , , , , , , , , , , , , , , , , , , , 
126,126,126,42,57,Mo,3623.0,25,1.5, , , , , , , , , , , , , , , , , , , , 
127,127,127,42,57,Mo,3666.0,20,4.5, , , , , , , , , , , , , , , , , , , , 
128,128,128,42,57,Mo,3685.3,1.3,13.5, , , , , , , , , , , , , , , , , , , , 
129,129,129,42,57,Mo,3707.0,25,0.5, , , , , , , , , , , , , , , , , , , , 
130,130,130,42,57,Mo,3753.0,20,1.5, , , , , , , , , , , , , , , , , , , , 
131,131,131,42,57,Mo,3817.0,20,4.5, , , , , , , , , , , , , , , , , , , , 
132,132,132,42,57,Mo,3918.0,25,0.5, , , , , , , , , , , , , , , , , , , , 
133,133,133,42,57,Mo,4002.0,25,1.5, , , , , , , , , , , , , , , , , , , , 
134,134,134,42,57,Mo,4062.0,25,1.5, , , , , , , , , , , , , , , , , , , , 
135,135,135,42,57,Mo,4140.0,25,1.5, , , , , , , , , , , , , , , , , , , , 
136,136,136,42,57,Mo,4179.0,25,1.5, , , , , , , , , , , , , , , , , , , , 
137,137,137,42,57,Mo,4241.0,25,1.5, , , , , , , , , , , , , , , , , , , , 
138,138,138,42,57,Mo,4749.3,1.6,15.5, , , , , , , , , , , , , , , , , , , , 
139,139,139,42,57,Mo,5795.5,2.5,17.5, , , , , , , , , , , , , , , , , , , , 
140,140,140,42,57,Mo,6896.0,3,19.5, , , , , , , , , , , , , , , , , , , , 
141,141,141,42,57,Mo,8118.0,3,21.5, , , , , , , , , , , , , , , , , , , , 
