,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,61,86,Pm,0, ,3.5, ,2.6234,2,Y,82786439.60174465,6311.3851949184,B-,100, , , , , , , , ,2.58, ,0.74, 
2,2,61,86,Pm,91.1047,0.002,2.5, ,2.50,5,ns,0.0000000025,0.00000000005, , , , , , , , , , ,3.22, ,0.6, 
3,3,61,86,Pm,350, ,0.5, , , , , , , , , , , , , , , , , , , , 
4,4,61,86,Pm,380, ,0.5, , , , , , , , , , , , , , , , , , , , 
5,5,61,86,Pm,408.34,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
6,6,61,86,Pm,410.513,0.013,3.5, ,0.139,14,ns,0.000000000139,0.000000000014, , , , , , , , , , , , , , 
7,7,61,86,Pm,489.254,0.016,3.5, , , , , , , , , , , , , , , , , , , , 
8,8,61,86,Pm,500, ,0.5, , , , , , , , , , , , , , , , , , , , 
9,9,61,86,Pm,531.009,0.015,3.5, ,0.083,15,ns,0.000000000083,0.000000000015, , , , , , , , , , , , , , 
10,10,61,86,Pm,620, ,0.5, , , , , , , , , , , , , , , , , , , , 
11,11,61,86,Pm,632.93,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
12,12,61,86,Pm,641.27,0.08,0.5, , , , , , , , , , , , , , , , , , , , 
13,13,61,86,Pm,649.14,0.06,5.5, ,27,3,ns,0.000000027,0.000000003, , , , , , , , , , , , , , 
14,14,61,86,Pm,660, ,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,61,86,Pm,667.3,0.08,5.5, , , , , , , , , , , , , , , , , , , , 
16,16,61,86,Pm,680.39,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,61,86,Pm,685.892,0.015,3.5, ,0.25,10,ns,0.00000000025,0.0000000001, , , , , , , , , , , , , , 
18,18,61,86,Pm,730.68,0.13,2.5, , , , , , , , , , , , , , , , , , , , 
19,19,61,86,Pm,807.25,0.13,3.5, , , , , , , , , , , , , , , , , , , , 
20,20,61,86,Pm,808, ,2.5, , , , , , , , , , , , , , , , , , , , 
21,21,61,86,Pm,865.14,0.19,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,61,86,Pm,880, ,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,61,86,Pm,910, ,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,61,86,Pm,931, ,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,61,86,Pm,940, ,0.5, , , , , , , , , , , , , , , , , , , , 
26,26,61,86,Pm,970.33,0.14,5.5, , , , , , , , , , , , , , , , , , , , 
27,27,61,86,Pm,973, ,3.5, , , , , , , , , , , , , , , , , , , , 
28,28,61,86,Pm,984,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,61,86,Pm,1041.15,0.17,2.5, , , , , , , , , , , , , , , , , , , , 
30,30,61,86,Pm,1049,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,61,86,Pm,1051.03,0.09,7.5, , , , , , , , , , , , , , , , , , , , 
32,32,61,86,Pm,1072.59,0.12,6.5, , , , , , , , , , , , , , , , , , , , 
33,33,61,86,Pm,1077.5,0.16,0.5, , , , , , , , , , , , , , , , , , , , 
34,34,61,86,Pm,1100, ,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,61,86,Pm,1119.2,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,61,86,Pm,1145, ,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,61,86,Pm,1159.51,0.14,6.5, , , , , , , , , , , , , , , , , , , , 
38,38,61,86,Pm,1187, ,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,61,86,Pm,1213.9,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,61,86,Pm,1245.62,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
41,41,61,86,Pm,1310, ,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,61,86,Pm,1325, ,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,61,86,Pm,1344, ,2.5, , , , , , , , , , , , , , , , , , , , 
44,44,61,86,Pm,1360, ,0.5, , , , , , , , , , , , , , , , , , , , 
45,45,61,86,Pm,1382,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,61,86,Pm,1387, ,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,61,86,Pm,1392.84,0.14,7.5, , , , , , , , , , , , , , , , , , , , 
48,48,61,86,Pm,1406.3,0.14,7.5, , , , , , , , , , , , , , , , , , , , 
49,49,61,86,Pm,1422, ,0.5, , , , , , , , , , , , , , , , , , , , 
50,50,61,86,Pm,1434.2,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,61,86,Pm,1440, ,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,61,86,Pm,1476, ,4.5, , , , , , , , , , , , , , , , , , , , 
53,53,61,86,Pm,1505, ,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,61,86,Pm,1543, ,0.5, , , , , , , , , , , , , , , , , , , , 
55,55,61,86,Pm,1580, ,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,61,86,Pm,1587, ,2.5, , , , , , , , , , , , , , , , , , , , 
57,57,61,86,Pm,1596, ,0.5, , , , , , , , , , , , , , , , , , , , 
58,58,61,86,Pm,1627.66,0.12,9.5, , , , , , , , , , , , , , , , , , , , 
59,59,61,86,Pm,1629, ,2.5, , , , , , , , , , , , , , , , , , , , 
60,60,61,86,Pm,1641, ,0.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,86,Pm,1656, ,2.5, , , , , , , , , , , , , , , , , , , , 
62,62,61,86,Pm,1659.55,0.15,8.5, , , , , , , , , , , , , , , , , , , , 
63,63,61,86,Pm,1667, ,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,61,86,Pm,1670, ,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,61,86,Pm,1698.91,0.2,8.5, , , , , , , , , , , , , , , , , , , , 
66,66,61,86,Pm,1702, ,5.5, , , , , , , , , , , , , , , , , , , , 
67,67,61,86,Pm,1723, ,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,61,86,Pm,1788, ,2.5, , , , , , , , , , , , , , , , , , , , 
69,69,61,86,Pm,1794.65,0.18,8.5, , , , , , , , , , , , , , , , , , , , 
70,70,61,86,Pm,1805, ,0.5, , , , , , , , , , , , , , , , , , , , 
71,71,61,86,Pm,1810, ,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,61,86,Pm,1831.82,0.18,8.5, , , , , , , , , , , , , , , , , , , , 
73,73,61,86,Pm,1832.2,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,61,86,Pm,1872, ,0.5, , , , , , , , , , , , , , , , , , , , 
75,75,61,86,Pm,1892, ,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,61,86,Pm,1910, ,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,61,86,Pm,1930, ,0.5, , , , , , , , , , , , , , , , , , , , 
78,78,61,86,Pm,1938, ,0.5, , , , , , , , , , , , , , , , , , , , 
79,79,61,86,Pm,1984.6,0.18,9.5, , , , , , , , , , , , , , , , , , , , 
80,80,61,86,Pm,2013, ,0.5, , , , , , , , , , , , , , , , , , , , 
81,81,61,86,Pm,2025, ,0.5, , , , , , , , , , , , , , , , , , , , 
82,82,61,86,Pm,2035, ,0.5, , , , , , , , , , , , , , , , , , , , 
83,83,61,86,Pm,2068, ,4.5, , , , , , , , , , , , , , , , , , , , 
84,84,61,86,Pm,2079.08,0.14,9.5, , , , , , , , , , , , , , , , , , , , 
85,85,61,86,Pm,2106, ,2.5, , , , , , , , , , , , , , , , , , , , 
86,86,61,86,Pm,2160, ,0.5, , , , , , , , , , , , , , , , , , , , 
87,87,61,86,Pm,2180, ,0.5, , , , , , , , , , , , , , , , , , , , 
88,88,61,86,Pm,2201, ,0.5, , , , , , , , , , , , , , , , , , , , 
89,89,61,86,Pm,2220, ,0.5, , , , , , , , , , , , , , , , , , , , 
90,90,61,86,Pm,2250.65,0.19,9.5, , , , , , , , , , , , , , , , , , , , 
91,91,61,86,Pm,2308.05,0.19,10.5, , , , , , , , , , , , , , , , , , , , 
92,92,61,86,Pm,2330.3,0.14,11.5, , , , , , , , , , , , , , , , , , , , 
93,93,61,86,Pm,2405.37,0.17,11.5, , , , , , , , , , , , , , , , , , , , 
94,94,61,86,Pm,2459.62,0.21,10.5, , , , , , , , , , , , , , , , , , , , 
95,95,61,86,Pm,2548.84,0.14,11.5, , , , , , , , , , , , , , , , , , , , 
96,96,61,86,Pm,2622.76,0.15,11.5, , , , , , , , , , , , , , , , , , , , 
97,97,61,86,Pm,2685.9,0.15,12.5, , , , , , , , , , , , , , , , , , , , 
98,98,61,86,Pm,2706.89,0.25,11.5, , , , , , , , , , , , , , , , , , , , 
99,99,61,86,Pm,2782.82,0.23,11.5, , , , , , , , , , , , , , , , , , , , 
100,100,61,86,Pm,2850,0.14,13.5, , , , , , , , , , , , , , , , , , , , 
101,101,61,86,Pm,2899.28,0.15,12.5, , , , , , , , , , , , , , , , , , , , 
102,102,61,86,Pm,3051.2,0.4,12.5, , , , , , , , , , , , , , , , , , , , 
103,103,61,86,Pm,3052.4,0.3,12.5, , , , , , , , , , , , , , , , , , , , 
104,104,61,86,Pm,3124.41,0.17,13.5, , , , , , , , , , , , , , , , , , , , 
