,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,42,53,Mo,0.0, ,2.5, ,STABLE, , , , , , , , , , , , , , ,-0.9142, ,-0.022, 
2,2,2,42,53,Mo,59.3,0.6,2.5, , , , , , , , , , , , , , , , , , , , 
3,3,3,42,53,Mo,204.1163,0.0016,1.5, ,751,9,ps,0.000000000751,0.000000000009, , , , , , , , , , ,-0.404, , , 
4,4,4,42,53,Mo,526.6,0.4,3.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,42,53,Mo,765.803,0.008,3.5, ,4.4,7,ps,0.0000000000044,0.0000000000007, , , , , , , , , , , , , , 
6,6,6,42,53,Mo,786.201,0.003,0.5, ,4.33,27,ps,0.00000000000433,0.00000000000027, , , , , , , , , , , , , , 
7,7,7,42,53,Mo,820.628,0.004,1.5, ,0.62,14,ps,0.00000000000062,0.00000000000014, , , , , , , , , , , , , , 
8,8,8,42,53,Mo,947.685,0.016,4.5, ,2.58,11,ps,0.00000000000258,0.00000000000011, , , , , , , , , , , , , , 
9,9,9,42,53,Mo,1039.269,0.004,0.5, ,0.32,7,ps,0.00000000000032,0.00000000000007, , , , , , , , , , , , , , 
10,10,10,42,53,Mo,1056.771,0.02,2.5,LE,0.43, ,ps,0.00000000000043, , , , , , , , , , , , , , , 
11,11,11,42,53,Mo,1073.727,0.016,3.5, ,0.34,11,ps,0.00000000000034,0.00000000000011, , , , , , , , , , , , , , 
12,12,12,42,53,Mo,1092.0,12,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,42,53,Mo,1302.31,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,42,53,Mo,1318.23,0.16,2.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
15,15,15,42,53,Mo,1332.9,0.4,5.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,42,53,Mo,1369.75,0.12,1.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
17,17,17,42,53,Mo,1376.0,2,1.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,42,53,Mo,1425.992,0.024,2.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
19,19,19,42,53,Mo,1440.02,0.13,5.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
20,20,20,42,53,Mo,1540.801,0.013,5.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
21,21,21,42,53,Mo,1551.772,0.018,4.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
22,22,22,42,53,Mo,1620.26,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,42,53,Mo,1645.1,0.6,3.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,42,53,Mo,1660.3,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,42,53,Mo,1667.0,8,4.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,42,53,Mo,1683.0,1,4.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,42,53,Mo,1692.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,42,53,Mo,1742.9,0.16,4.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
29,29,29,42,53,Mo,1796.3,0.17,0.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
30,30,30,42,53,Mo,1808.02,0.21,3.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
31,31,31,42,53,Mo,1888.54,0.22,4.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
32,32,32,42,53,Mo,1916.0,5,4.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,42,53,Mo,1937.47,0.07,5.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
34,34,34,42,53,Mo,1963.0, ,2.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,42,53,Mo,1984.0,15,2.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,42,53,Mo,2024.0,4,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,42,53,Mo,2045.0,3,1.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,42,53,Mo,2049.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,42,53,Mo,2058.51,0.07,6.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
40,40,40,42,53,Mo,2067.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,42,53,Mo,2089.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,42,53,Mo,2092.9,0.6,7.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,42,53,Mo,2118.0, ,4.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,42,53,Mo,2152.0,9,2.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,42,53,Mo,2169.0,15,1.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,42,53,Mo,2213.0,4,1.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,42,53,Mo,2219.2,0.4,6.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,42,53,Mo,2232.27,0.07,7.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
49,49,49,42,53,Mo,2244.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,42,53,Mo,2315.0,8,1.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,42,53,Mo,2357.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,42,53,Mo,2383.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,42,53,Mo,2396.0,10,1.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,42,53,Mo,2428.0,13,4.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,42,53,Mo,2491.0,3,1.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,42,53,Mo,2501.0,15,4.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,42,53,Mo,2531.0,12,4.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,42,53,Mo,2544.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,42,53,Mo,2580.08,0.1,8.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
60,60,60,42,53,Mo,2595.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,42,53,Mo,2611.14,0.12,7.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
62,62,62,42,53,Mo,2618.08,0.11,9.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,42,53,Mo,2671.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,42,53,Mo,2695.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,42,53,Mo,2711.0,3,1.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,42,53,Mo,2725.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,42,53,Mo,2732.1,0.8,9.5,LE,6.9, ,ns,0.0000000069, , , , , , , , , , , , , , , 
68,68,68,42,53,Mo,2745.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,42,53,Mo,2754.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,42,53,Mo,2769.9,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,42,53,Mo,2830.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,42,53,Mo,2843.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,42,53,Mo,2861.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,42,53,Mo,2895.5,0.6,8.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,42,53,Mo,2919.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,42,53,Mo,2955.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,42,53,Mo,3037.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,42,53,Mo,3056.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,42,53,Mo,3063.0,17,1.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,42,53,Mo,3130.1,0.7,9.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,42,53,Mo,3142.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,42,53,Mo,3155.0, ,2.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,42,53,Mo,3200.0,20,2.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,42,53,Mo,3260.0,20,2.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,42,53,Mo,3277.1,0.4,9.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,42,53,Mo,3310.0,20,2.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,42,53,Mo,3310.0,10,4.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,42,53,Mo,3395.0,15,4.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,42,53,Mo,3403.0,5,1.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,42,53,Mo,3443.0,17,1.5, , , , , , , , , , , , , , , , , , , , 
91,91,91,42,53,Mo,3494.0,17,4.5, , , , , , , , , , , , , , , , , , , , 
