,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,54,77,Xe,0, ,1.5, ,STABLE, , , , , , , , , , , , , , ,0.691862, ,-0.114, 
2,2,54,77,Xe,80.1854,0.0019,0.5, ,0.48,3,ns,0.00000000048,0.00000000003, , , , , , , , , , , , , , 
3,3,54,77,Xe,163.93,0.008,5.5, ,11.84,4,d,1022976,3456,IT,100, , , , , , , , ,-0.994048, ,0.73, 
4,4,54,77,Xe,341.144,0.009,4.5, ,1.6,4,ns,0.0000000016,0.0000000004, , , , , , , , , , , , , , 
5,5,54,77,Xe,364.49,0.004,2.5, ,69,2,ps,0.000000000069,0.000000000002, , , , , , , , , , , , , , 
6,6,54,77,Xe,404.815,0.004,1.5, ,18,3,ps,0.000000000018,0.000000000003, , , , , , , , , , , , , , 
7,7,54,77,Xe,565.19,0.15,1.5, ,5.9,11,ps,0.0000000000059,0.0000000000011, , , , , , , , , , , , , , 
8,8,54,77,Xe,636.99,0.004,3.5, ,6.1,5,ps,0.0000000000061,0.0000000000005, , , , , , , , , , , , , , 
9,9,54,77,Xe,666.934,0.009,3.5,LT,0.5, ,ns,0.0000000005, , , , , , , , , , , , , , , 
10,10,54,77,Xe,699.9,0.1,1.5, , , , , , , , , , , , , , , , , , , , 
11,11,54,77,Xe,722.909,0.004,2.5, ,0.53,5,ps,0.00000000000053,0.00000000000005, , , , , , , , , , , , , , 
12,12,54,77,Xe,805.93,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
13,13,54,77,Xe,913.84,0.14,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,54,77,Xe,952.29,0.15,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,54,77,Xe,971.22,0.13,4.5, , , , , , , , , , , , , , , , , , , , 
16,16,54,77,Xe,973.11,0.14,3.5, ,4.9,9,ps,0.0000000000049,0.0000000000009, , , , , , , , , , , , , , 
17,17,54,77,Xe,994.42,0.2,0.5, , , , , , , , , , , , , , , , , , , , 
18,18,54,77,Xe,1034.32,0.2,2.5, , , , , , , , , , , , , , , , , , , , 
19,19,54,77,Xe,1045.55,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
20,20,54,77,Xe,1113.28,0.15,4.5, , , , , , , , , , , , , , , , , , , , 
21,21,54,77,Xe,1156.55,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
22,22,54,77,Xe,1191.15,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
23,23,54,77,Xe,1245,1,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,54,77,Xe,1320.25,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
25,25,54,77,Xe,1397.34,0.17,5.5, , , , , , , , , , , , , , , , , , , , 
26,26,54,77,Xe,1456.29,0.2,4.5, , , , , , , , , , , , , , , , , , , , 
27,27,54,77,Xe,1584.18,0.19,6.5, , , , , , , , , , , , , , , , , , , , 
28,28,54,77,Xe,1600.6,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
29,29,54,77,Xe,1616.3,0.3,9.5, , , , , , , , , , , , , , , , , , , , 
30,30,54,77,Xe,1621.02,0.24,0.5, , , , , , , , , , , , , , , , , , , , 
