,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
74,74,27,30,Co,75, ,4271.6,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
75,75,27,30,Co,76, ,4284.1,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
76,76,27,30,Co,77, ,4297.1,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
77,77,27,30,Co,78, ,4308.0,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
78,78,27,30,Co,79, ,4318.0,5, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
79,79,27,30,Co,80, ,4329.5,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
80,80,27,30,Co,81, ,4356.8,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
81,81,27,30,Co,82, ,4377.4,0.6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
82,82,27,30,Co,83, ,4391.3,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
83,83,27,30,Co,84, ,4398.7,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
84,84,27,30,Co,85, ,4416.2,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
85,85,27,30,Co,86, ,4438.1,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
86,86,27,30,Co,87, ,4447.9,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
87,87,27,30,Co,88, ,4454.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
88,88,27,30,Co,89, ,4465.6,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
89,89,27,30,Co,90, ,4475.1,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
90,90,27,30,Co,91, ,4496.8,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
91,91,27,30,Co,92, ,4511.4,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
92,92,27,30,Co,93, ,4519.9,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
93,93,27,30,Co,94, ,4530.0,5, ,1.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
94,94,27,30,Co,95, ,4550.1,1.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,27,30,Co,96, ,4575.8,1.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
96,96,27,30,Co,97, ,4586.3,0.8, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,27,30,Co,98, ,4597.3,0.8, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
98,98,27,30,Co,99, ,4608.4,2.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
99,99,27,30,Co,100, ,4619.5,1.4, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
100,100,27,30,Co,101, ,4644.9,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
101,101,27,30,Co,102, ,4659.2,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
102,102,27,30,Co,103, ,4674.6,1, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
103,103,27,30,Co,104, ,4699.7,0.6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
104,104,27,30,Co,105, ,4719.5,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
105,105,27,30,Co,106, ,4752.7,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
106,106,27,30,Co,107, ,4761.9,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
107,107,27,30,Co,108, ,4772.1,1.5, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
108,108,27,30,Co,109, ,4780.0, , ,3.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
109,109,27,30,Co,110, ,4793.4,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
110,110,27,30,Co,111, ,4800.5,0.8, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
111,111,27,30,Co,112, ,4814.5,0.6, ,8.5,1,9.9, ,2,ps,0.0000000000099,0.0000000000002, , , , , , , , , , , , , , ,2021-06-10
112,112,27,30,Co,113, ,4845.3,0.6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
113,113,27,30,Co,114, ,4852.8,1.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
114,114,27,30,Co,115, ,4871.6,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
115,115,27,30,Co,116, ,4880.9,1.4, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
116,116,27,30,Co,117, ,4911.4,1.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
117,117,27,30,Co,118, ,4921.9,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
118,118,27,30,Co,119, ,4933.7,1.5, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
119,119,27,30,Co,120, ,4948.1,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
120,120,27,30,Co,121, ,4959.6,1.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
121,121,27,30,Co,122, ,4971.0,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
122,122,27,30,Co,123, ,4981.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
123,123,27,30,Co,124, ,5057.0,5, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
124,124,27,30,Co,125, ,5103.0,5, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
125,125,27,30,Co,126, ,5138.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
126,126,27,30,Co,127, ,5157.0,5, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
127,127,27,30,Co,128, ,5167.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
128,128,27,30,Co,129, ,5222.0,5, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
129,129,27,30,Co,130, ,5223.0,15, ,0.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
130,130,27,30,Co,131, ,5296.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
131,131,27,30,Co,132, ,5384.0,5, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
132,132,27,30,Co,133, ,5425.0,20, ,1.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
133,133,27,30,Co,134, ,5434.6,0.6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
134,134,27,30,Co,135, ,5459.0,5, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
135,135,27,30,Co,136, ,5524.0,5, ,1.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
136,136,27,30,Co,137, ,5559.0,20, ,1.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
137,137,27,30,Co,138, ,5571.5,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
138,138,27,30,Co,139, ,5638.0,5, ,1.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
139,139,27,30,Co,140, ,5653.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
140,140,27,30,Co,141, ,5707.3,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
141,141,27,30,Co,142, ,5715.0,5, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
142,142,27,30,Co,143, ,5743.0,20, ,1.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
143,143,27,30,Co,144, ,5756.6,0.7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
144,144,27,30,Co,145, ,5799.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
