,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,42,59,Mo,0, ,0.5, ,14.61,3,m,876.6,1.8,B-,100, , , , , , , , , , , , 
2,2,42,59,Mo,13.497,0.009,1.5, ,226,7,ns,0.000000226,0.000000007, , , , , , , , , , , , , , 
3,3,42,59,Mo,57.015,0.011,2.5, ,133,70,ns,0.000000133,0.00000007, , , , , , , , , , , , , , 
4,4,42,59,Mo,170.958,0.014,2.5, , , , , , , , , , , , , , , , , , , , 
5,5,42,59,Mo,237.732,0.015,2.5, , , , , , , , , , , , , , , , , , , , 
6,6,42,59,Mo,240.5,1,3.5, , , , , , , , , , , , , , , , , , , , 
7,7,42,59,Mo,273,2,5.5, ,95,15,ns,0.000000095,0.000000015, , , , , , , , , , , , , , 
8,8,42,59,Mo,289.531,0.017,1.5, , , , , , , , , , , , , , , , , , , , 
9,9,42,59,Mo,293.79,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
10,10,42,59,Mo,294.586,0.016,0.5, , , , , , , , , , , , , , , , , , , , 
11,11,42,59,Mo,315,3,4.5, , , , , , , , , , , , , , , , , , , , 
12,12,42,59,Mo,318.858,0.018,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,42,59,Mo,351.589,0.019,1.5, , , , , , , , , , , , , , , , , , , , 
14,14,42,59,Mo,449,1,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,42,59,Mo,454.55,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,42,59,Mo,479.78,0.04,1.5, , , , , , , , , , , , , , , , , , , , 
17,17,42,59,Mo,540.05,0.04,0.5, , , , , , , , , , , , , , , , , , , , 
18,18,42,59,Mo,563.5,1,5.5, , , , , , , , , , , , , , , , , , , , 
19,19,42,59,Mo,567.55,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
20,20,42,59,Mo,568.85,0.06,0.5, , , , , , , , , , , , , , , , , , , , 
21,21,42,59,Mo,583.39,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
22,22,42,59,Mo,586.47,0.12,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,42,59,Mo,626.36,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
24,24,42,59,Mo,702,2,7.5, , , , , , , , , , , , , , , , , , , , 
25,25,42,59,Mo,709.98,0.03,0.5, , , , , , , , , , , , , , , , , , , , 
26,26,42,59,Mo,797.16,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
27,27,42,59,Mo,810.6,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
28,28,42,59,Mo,823.09,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,42,59,Mo,830.43,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
30,30,42,59,Mo,854.07,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
31,31,42,59,Mo,867.78,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
32,32,42,59,Mo,902.84,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
33,33,42,59,Mo,909.83,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
34,34,42,59,Mo,914.19,0.13,4.5, , , , , , , , , , , , , , , , , , , , 
35,35,42,59,Mo,974.78,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
36,36,42,59,Mo,984.17,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,42,59,Mo,1011.01,0.06,0.5, , , , , , , , , , , , , , , , , , , , 
38,38,42,59,Mo,1047.05,0.21,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,42,59,Mo,1054.34,0.14,2.5, , , , , , , , , , , , , , , , , , , , 
40,40,42,59,Mo,1098.99,0.13,1.5, , , , , , , , , , , , , , , , , , , , 
41,41,42,59,Mo,1109.23,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,59,Mo,1116.86,0.12,2.5, , , , , , , , , , , , , , , , , , , , 
43,43,42,59,Mo,1199.41,0.06,3.5, , , , , , , , , , , , , , , , , , , , 
44,44,42,59,Mo,1229.84,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
45,45,42,59,Mo,1281.22,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
46,46,42,59,Mo,1291.25,0.09,1.5, , , , , , , , , , , , , , , , , , , , 
47,47,42,59,Mo,1318,3,9.5, , , , , , , , , , , , , , , , , , , , 
48,48,42,59,Mo,1334,5,2.5, , , , , , , , , , , , , , , , , , , , 
49,49,42,59,Mo,1349.71,0.09,1.5, , , , , , , , , , , , , , , , , , , , 
50,50,42,59,Mo,1447.28,0.09,2.5, , , , , , , , , , , , , , , , , , , , 
51,51,42,59,Mo,1459.5,1.2,5.5, , , , , , , , , , , , , , , , , , , , 
52,52,42,59,Mo,1559.9,1,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,42,59,Mo,1620,1,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,42,59,Mo,1631.5,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
55,55,42,59,Mo,1636.3,1,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,42,59,Mo,1687.1,1,0.5, , , , , , , , , , , , , , , , , , , , 
57,57,42,59,Mo,1699.8,1,0.5, , , , , , , , , , , , , , , , , , , , 
58,58,42,59,Mo,1825.7,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
59,59,42,59,Mo,1847.2,1,0.5, , , , , , , , , , , , , , , , , , , , 
60,60,42,59,Mo,1861.2,1,0.5, , , , , , , , , , , , , , , , , , , , 
61,61,42,59,Mo,1978.6,1.3,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,42,59,Mo,2071.8, ,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,42,59,Mo,2090,4,11.5, , , , , , , , , , , , , , , , , , , , 
64,64,42,59,Mo,2110.3,1,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,42,59,Mo,2981,4,13.5, , , , , , , , , , , , , , , , , , , , 
66,66,42,59,Mo,3962,5,15.5, , , , , , , , , , , , , , , , , , , , 
67,67,42,59,Mo,5031,5,17.5, , , , , , , , , , , , , , , , , , , , 
