,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,45,60,Rh,0, ,3.5, ,35.36,6,h,127296,216,B-,100, , , , , , , , ,4.452, , , 
2,2,45,60,Rh,129.782,0.004,0.5, ,42.9,3,s,42.9,0.3,IT,100, , , , , , , , , , , , 
3,3,45,60,Rh,149.13,0.06,4.5,LE,0.3, ,ns,0.0000000003, , , , , , , , , , , , , , , 
4,4,45,60,Rh,392.56,0.05,1.5, , , , , , , , , , , , , , , , , , , , 
5,5,45,60,Rh,455.87,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
6,6,45,60,Rh,469.4,0.05,1.5,LE,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
7,7,45,60,Rh,474,5,4.5, , , , , , , , , , , , , , , , , , , , 
8,8,45,60,Rh,499.36,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
9,9,45,60,Rh,524,5,0.5, , , , , , , , , , , , , , , , , , , , 
10,10,45,60,Rh,602.75,0.08,5.5, , , , , , , , , , , , , , , , , , , , 
11,11,45,60,Rh,638.7,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,45,60,Rh,724.35,0.05,2.5,LE,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
13,13,45,60,Rh,734.25,0.07,5.5, , , , , , , , , , , , , , , , , , , , 
14,14,45,60,Rh,762.08,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
15,15,45,60,Rh,783,5,1.5, , , , , , , , , , , , , , , , , , , , 
16,16,45,60,Rh,785.92,0.05,0.5,LE,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
17,17,45,60,Rh,794.94,0.08,6.5, , , , , , , , , , , , , , , , , , , , 
18,18,45,60,Rh,805.98,0.05,1.5,LE,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
19,19,45,60,Rh,817,5,3.5, , , , , , , , , , , , , , , , , , , , 
20,20,45,60,Rh,830,10,4.5, , , , , , , , , , , , , , , , , , , , 
21,21,45,60,Rh,833.66,0.21,5.5, , , , , , , , , , , , , , , , , , , , 
22,22,45,60,Rh,842.66,0.21,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,45,60,Rh,866,5,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,45,60,Rh,869.32,0.19,2.5, , , , , , , , , , , , , , , , , , , , 
25,25,45,60,Rh,894.43,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
26,26,45,60,Rh,924,5,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,45,60,Rh,969.5,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
28,28,45,60,Rh,978.43,0.1,4.5, , , , , , , , , , , , , , , , , , , , 
29,29,45,60,Rh,978.81,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
30,30,45,60,Rh,1019.01,0.08,3.5, , , , , , , , , , , , , , , , , , , , 
31,31,45,60,Rh,1147.37,0.21,2.5, , , , , , , , , , , , , , , , , , , , 
32,32,45,60,Rh,1190,5,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,45,60,Rh,1206.92,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
34,34,45,60,Rh,1215,5,2.5, , , , , , , , , , , , , , , , , , , , 
