,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,72,103,Hf,0.0, ,2.5, ,70,2,d,6048000,172800,EC,100, , , , , , , , ,-0.539, ,2.8, 
2,2,2,72,103,Hf,81.4,0.06,3.5, , , , , , , , , , , , , , , , , , , , 
3,3,3,72,103,Hf,125.89,0.12,0.5, ,53.7,15,us,0.0000537,0.0000015, , , , , , , , , , , , , , 
4,4,4,72,103,Hf,185.73,0.1,4.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,72,103,Hf,196.4,0.13,1.5, , , , , , , , , , , , , , , , , , , , 
6,6,6,72,103,Hf,207.41,0.05,3.5, ,1.55,9,ns,0.00000000155,0.00000000009, , , , , , , , , , , , , , 
7,7,7,72,103,Hf,213.38,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,72,103,Hf,257.99,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,72,103,Hf,312.34,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,72,103,Hf,334.85,0.11,5.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,72,103,Hf,348.18,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,72,103,Hf,375.48,0.16,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,72,103,Hf,406.0,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,72,103,Hf,435.76,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,72,103,Hf,460.58,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,72,103,Hf,474.8,0.13,4.5, , , , , , , , , , , , , , , , , , , , 
