,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
82,82,20,21,Ca,82, ,5669.4,1.5, ,1.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
83,83,20,21,Ca,83, ,5685.0,3, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
84,84,20,21,Ca,84, ,5704.0,0.9, ,0.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
85,85,20,21,Ca,85, ,5719.0,0.6, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
86,86,20,21,Ca,86, ,5728.3,1.8, ,2.5,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
87,87,20,21,Ca,87, ,5750.9,1.5, ,4.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
88,88,20,21,Ca,88, ,5759.6,1.1, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
89,89,20,21,Ca,89, ,5801.2,1.5, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
90,90,20,21,Ca,90, ,5817.1,0.5, ,1.5,6,28,LT, ,fs,0.000000000000028, , , , , , , , , , ,3/2, , , , ,2021-06-10
91,91,20,21,Ca,91, ,5849.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
92,92,20,21,Ca,92, ,5866.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
93,93,20,21,Ca,93, ,5891.6,1.4, ,0.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
94,94,20,21,Ca,94, ,5910.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
95,95,20,21,Ca,95, ,5933.2,1, ,2.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
96,96,20,21,Ca,96, ,5975.9,1.2, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
97,97,20,21,Ca,97, ,5984.0,5, ,0.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
98,98,20,21,Ca,98, ,6004.6,1.3, ,0.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
99,99,20,21,Ca,99, ,6013.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
100,100,20,21,Ca,100, ,6036.0,1.7, ,4.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
101,101,20,21,Ca,101, ,6066.0,2, ,5.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
102,102,20,21,Ca,102, ,6083.0,2, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
103,103,20,21,Ca,103, ,6098.7,1.4, ,2.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
104,104,20,21,Ca,104, ,6140.6,1.6, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
105,105,20,21,Ca,105, ,6148.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
106,106,20,21,Ca,106, ,6164.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
107,107,20,21,Ca,107, ,6179.8,1.3, ,0.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
108,108,20,21,Ca,108, ,6192.9,1.1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
109,109,20,21,Ca,109, ,6208.2,1.3, ,1.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
110,110,20,21,Ca,110, ,6238.8,0.8, ,2.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
111,111,20,21,Ca,111, ,6245.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
