,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
77,77,77,76,113,Os,1376.72,0.04,1.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,76,113,Os,1394.6,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,76,113,Os,1398.2,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,76,113,Os,1407.54,0.05,1.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,76,113,Os,1411.3,2,1.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,76,113,Os,1435.3,0.3,1.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,76,113,Os,1445.5,2,1.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,76,113,Os,1451.38,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,76,113,Os,1472.27,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,76,113,Os,1475.0,0.9,1.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,76,113,Os,1554.6,2.5,1.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,76,113,Os,1633.7,2.3,0.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,76,113,Os,1699.6,2,2.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,76,113,Os,1724.8,2.1,3.5, , , , , , , , , , , , , , , , , , , , 
91,91,91,76,113,Os,1816.0,1,13.5, , , , , , , , , , , , , , , , , , , , 
92,92,92,76,113,Os,1895.0,5,1.5, , , , , , , , , , , , , , , , , , , , 
93,93,93,76,113,Os,1941.0,5,1.5, , , , , , , , , , , , , , , , , , , , 
94,94,94,76,113,Os,5921.0,1,0.5, , , , , , , , , , , , , , , , , , , , 
95,95,95,76,113,Os,5922.5,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
96,96,96,76,113,Os,5944.5,0.5,1.5, , , , , , , , , , , , , , , , , , , , 
