,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
63,63,63,90,Eu,1012.2,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,63,90,Eu,1023.1,0.16,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,63,90,Eu,1050,3,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,63,90,Eu,1061.6,0.3,9.5, , , , , , , , , , , , , , , , , , , , 
67,67,63,90,Eu,1073,2,5.5, , , , , , , , , , , , , , , , , , , , 
68,68,63,90,Eu,1114.1,0.5,8.5, , , , , , , , , , , , , , , , , , , , 
69,69,63,90,Eu,1123,3,0.5, , , , , , , , , , , , , , , , , , , , 
70,70,63,90,Eu,1137,2,0.5, , , , , , , , , , , , , , , , , , , , 
71,71,63,90,Eu,1149.87,0.21,2.5, , , , , , , , , , , , , , , , , , , , 
72,72,63,90,Eu,1156.9,1,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,63,90,Eu,1167,2,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,63,90,Eu,1177.2,0.7,2.5, , , , , , , , , , , , , , , , , , , , 
75,75,63,90,Eu,1188,2,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,63,90,Eu,1204,3,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,63,90,Eu,1225.3,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
78,78,63,90,Eu,1231,2,3.5, , , , , , , , , , , , , , , , , , , , 
79,79,63,90,Eu,1244,2,0.5, , , , , , , , , , , , , , , , , , , , 
80,80,63,90,Eu,1262.7,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
81,81,63,90,Eu,1271,3,0.5, , , , , , , , , , , , , , , , , , , , 
82,82,63,90,Eu,1293.9,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
83,83,63,90,Eu,1308,3,1.5, , , , , , , , , , , , , , , , , , , , 
84,84,63,90,Eu,1314.2,0.7,9.5, , , , , , , , , , , , , , , , , , , , 
85,85,63,90,Eu,1332,2,4.5, , , , , , , , , , , , , , , , , , , , 
86,86,63,90,Eu,1350.89,0.16,0.5, , , , , , , , , , , , , , , , , , , , 
87,87,63,90,Eu,1357,2,2.5, , , , , , , , , , , , , , , , , , , , 
88,88,63,90,Eu,1396.03,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
89,89,63,90,Eu,1404.8,0.5,11.5, , , , , , , , , , , , , , , , , , , , 
90,90,63,90,Eu,1417.66,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
91,91,63,90,Eu,1438,2,2.5, , , , , , , , , , , , , , , , , , , , 
92,92,63,90,Eu,1477,2,2.5, , , , , , , , , , , , , , , , , , , , 
93,93,63,90,Eu,1534.9,0.5,11.5, , , , , , , , , , , , , , , , , , , , 
94,94,63,90,Eu,1546,3,0.5, , , , , , , , , , , , , , , , , , , , 
95,95,63,90,Eu,1558,3,0.5, , , , , , , , , , , , , , , , , , , , 
96,96,63,90,Eu,1575,0.5,10.5, , , , , , , , , , , , , , , , , , , , 
97,97,63,90,Eu,1583,3,0.5, , , , , , , , , , , , , , , , , , , , 
98,98,63,90,Eu,1599,3,0.5, , , , , , , , , , , , , , , , , , , , 
99,99,63,90,Eu,1628,2,0.5, , , , , , , , , , , , , , , , , , , , 
100,100,63,90,Eu,1661,3,0.5, , , , , , , , , , , , , , , , , , , , 
101,101,63,90,Eu,1683,2,0.5, , , , , , , , , , , , , , , , , , , , 
102,102,63,90,Eu,1720,4,0.5, , , , , , , , , , , , , , , , , , , , 
103,103,63,90,Eu,1740,4,0.5, , , , , , , , , , , , , , , , , , , , 
104,104,63,90,Eu,1771,0.4,9.5, ,475,10,ns,0.000000475,0.00000001, , , , , , , , , , , , , , 
105,105,63,90,Eu,1772.1,0.5,12.5, , , , , , , , , , , , , , , , , , , , 
106,106,63,90,Eu,1779,4,0.5, , , , , , , , , , , , , , , , , , , , 
107,107,63,90,Eu,1796.3,0.6,11.5, , , , , , , , , , , , , , , , , , , , 
108,108,63,90,Eu,1798.4,0.6,12.5, , , , , , , , , , , , , , , , , , , , 
109,109,63,90,Eu,1843, ,0.5, , , , , , , , , , , , , , , , , , , , 
110,110,63,90,Eu,1870,4,0.5, , , , , , , , , , , , , , , , , , , , 
111,111,63,90,Eu,1915,4,0.5, , , , , , , , , , , , , , , , , , , , 
112,112,63,90,Eu,1925.9,0.6,13.5, , , , , , , , , , , , , , , , , , , , 
113,113,63,90,Eu,1932,3,0.5, , , , , , , , , , , , , , , , , , , , 
114,114,63,90,Eu,1961,3,0.5, , , , , , , , , , , , , , , , , , , , 
115,115,63,90,Eu,1971.1,0.5,10.5, , , , , , , , , , , , , , , , , , , , 
116,116,63,90,Eu,1982,3,0.5, , , , , , , , , , , , , , , , , , , , 
117,117,63,90,Eu,2028,3,0.5, , , , , , , , , , , , , , , , , , , , 
118,118,63,90,Eu,2045,3,0.5, , , , , , , , , , , , , , , , , , , , 
119,119,63,90,Eu,2065.6,0.6,13.5, , , , , , , , , , , , , , , , , , , , 
120,120,63,90,Eu,2082,5,0.5, , , , , , , , , , , , , , , , , , , , 
121,121,63,90,Eu,2082.8,0.6,12.5, , , , , , , , , , , , , , , , , , , , 
122,122,63,90,Eu,2099,4,0.5, , , , , , , , , , , , , , , , , , , , 
123,123,63,90,Eu,2118,3,0.5, , , , , , , , , , , , , , , , , , , , 
124,124,63,90,Eu,2182.3,0.5,11.5, , , , , , , , , , , , , , , , , , , , 
125,125,63,90,Eu,2218,3,0.5, , , , , , , , , , , , , , , , , , , , 
126,126,63,90,Eu,2236,5,0.5, , , , , , , , , , , , , , , , , , , , 
127,127,63,90,Eu,2295,1,0.5, , , , , , , , , , , , , , , , , , , , 
128,128,63,90,Eu,2324,1,0.5, , , , , , , , , , , , , , , , , , , , 
129,129,63,90,Eu,2337.8,0.6,14.5, , , , , , , , , , , , , , , , , , , , 
130,130,63,90,Eu,2346,1,0.5, , , , , , , , , , , , , , , , , , , , 
131,131,63,90,Eu,2355.4,0.6,14.5, , , , , , , , , , , , , , , , , , , , 
132,132,63,90,Eu,2369,1,0.5, , , , , , , , , , , , , , , , , , , , 
133,133,63,90,Eu,2401.6,0.5,12.5, , , , , , , , , , , , , , , , , , , , 
134,134,63,90,Eu,2408, ,0.5, , , , , , , , , , , , , , , , , , , , 
135,135,63,90,Eu,2496,5,0.5, , , , , , , , , , , , , , , , , , , , 
136,136,63,90,Eu,2501,0.7,15.5, , , , , , , , , , , , , , , , , , , , 
137,137,63,90,Eu,2527,4,0.5, , , , , , , , , , , , , , , , , , , , 
138,138,63,90,Eu,2561,1,0.5, , , , , , , , , , , , , , , , , , , , 
139,139,63,90,Eu,2610,4,0.5, , , , , , , , , , , , , , , , , , , , 
140,140,63,90,Eu,2626.9,0.6,13.5, , , , , , , , , , , , , , , , , , , , 
141,141,63,90,Eu,2630,1,0.5, , , , , , , , , , , , , , , , , , , , 
142,142,63,90,Eu,2646.2,0.7,15.5, , , , , , , , , , , , , , , , , , , , 
143,143,63,90,Eu,2648,1,0.5, , , , , , , , , , , , , , , , , , , , 
144,144,63,90,Eu,2697,1,0.5, , , , , , , , , , , , , , , , , , , , 
145,145,63,90,Eu,2707,5,0.5, , , , , , , , , , , , , , , , , , , , 
146,146,63,90,Eu,2724,0.9,14.5, , , , , , , , , , , , , , , , , , , , 
147,147,63,90,Eu,2730,1,0.5, , , , , , , , , , , , , , , , , , , , 
148,148,63,90,Eu,2761.2,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
149,149,63,90,Eu,2808, ,0.5, , , , , , , , , , , , , , , , , , , , 
150,150,63,90,Eu,2837,1,0.5, , , , , , , , , , , , , , , , , , , , 
151,151,63,90,Eu,2859,0.6,14.5, , , , , , , , , , , , , , , , , , , , 
152,152,63,90,Eu,2878,1,0.5, , , , , , , , , , , , , , , , , , , , 
153,153,63,90,Eu,2891,1,0.5, , , , , , , , , , , , , , , , , , , , 
154,154,63,90,Eu,2930.1,0.7,16.5, , , , , , , , , , , , , , , , , , , , 
155,155,63,90,Eu,2957.3,0.7,16.5, , , , , , , , , , , , , , , , , , , , 
156,156,63,90,Eu,3101.5,0.9,17.5, ,8.6,13,ns,0.0000000086,0.0000000013, , , , , , , , , , , , , , 
157,157,63,90,Eu,3267.5,0.8,17.5, , , , , , , , , , , , , , , , , , , , 
158,158,63,90,Eu,3445.9, ,18.5, , , , , , , , , , , , , , , , , , , , 
159,159,63,90,Eu,3594.1, ,18.5, , , , , , , , , , , , , , , , , , , , 
160,160,63,90,Eu,3665.8, ,19.5, , , , , , , , , , , , , , , , , , , , 
161,161,63,90,Eu,3736.5,1.2,19.5, , , , , , , , , , , , , , , , , , , , 
162,162,63,90,Eu,3918.4,1.2,19.5, , , , , , , , , , , , , , , , , , , , 
163,163,63,90,Eu,3979.6, ,20.5, , , , , , , , , , , , , , , , , , , , 
164,164,63,90,Eu,4234.4, ,21.5, , , , , , , , , , , , , , , , , , , , 
165,165,63,90,Eu,4251.9, ,20.5, , , , , , , , , , , , , , , , , , , , 
166,166,63,90,Eu,4426.9,1.6,21.5, , , , , , , , , , , , , , , , , , , , 
167,167,63,90,Eu,4584.2, ,21.5, , , , , , , , , , , , , , , , , , , , 
168,168,63,90,Eu,4599.2, ,22.5, , , , , , , , , , , , , , , , , , , , 
169,169,63,90,Eu,4928.6, ,22.5, , , , , , , , , , , , , , , , , , , , 
