,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,82,123,Pb,0.0, ,2.5, ,1.73E+7,7,Y,545934819360441.6,22089848182214.4,EC,100, , , , , , , , , , , , 
2,2,2,82,123,Pb,2.329,0.007,0.5, ,24.2,4,us,0.0000242,0.0000004, , , , , , , , , , , , , , 
3,3,3,82,123,Pb,262.833,0.025,1.5, , , , , , , , , , , , , , , , , , , , 
4,4,4,82,123,Pb,576.19,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,82,123,Pb,703.427,0.021,3.5, , , , , , , , , , , , , , , , , , , , 
6,6,6,82,123,Pb,761.43,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,82,123,Pb,803.38,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,82,123,Pb,987.63,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,82,123,Pb,996.48,0.18,1.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,82,123,Pb,1013.85,0.03,6.5, ,5.55,2,ms,0.00555,0.00002,IT,100, , , , , , , , , , , , 
11,11,11,82,123,Pb,1043.741,0.025,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,82,123,Pb,1264.73,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,82,123,Pb,1374.17,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,82,123,Pb,1499.14,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,82,123,Pb,1541.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,82,123,Pb,1575.34,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,82,123,Pb,1593.56,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,82,123,Pb,1614.32,0.03,3.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,82,123,Pb,1618.0,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,82,123,Pb,1697.45,0.21,8.5,LT,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
21,21,21,82,123,Pb,1704.98,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,82,123,Pb,1748.4,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,82,123,Pb,1756.4,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,82,123,Pb,1758.63,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,82,123,Pb,1764.37,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,82,123,Pb,1775.8,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,82,123,Pb,1812.05,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,82,123,Pb,1817.99,0.18,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,82,123,Pb,1831.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,82,123,Pb,1838.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,82,123,Pb,1842.06,0.05,6.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,82,123,Pb,1919.5,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,82,123,Pb,1920.1,0.3,1.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,82,123,Pb,1966.0,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,82,123,Pb,2019.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,82,123,Pb,2020.7,0.3,9.5,LT,0.4, ,ns,0.0000000004, , , , , , , , , , , , , , , 
37,37,37,82,123,Pb,2087.2,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,82,123,Pb,2116.96,0.23,1.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,82,123,Pb,2203.88,0.05,5.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,82,123,Pb,2252.29,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,82,123,Pb,2291.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,82,123,Pb,2352.8,0.5,1.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,82,123,Pb,2361.0,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,82,123,Pb,2420.0,3,6.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,82,123,Pb,2484.3,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,82,123,Pb,2488.08,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,82,123,Pb,2521.46,0.13,3.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,82,123,Pb,2555.7,0.4,10.5,LT,0.7, ,ns,0.0000000007, , , , , , , , , , , , , , , 
49,49,49,82,123,Pb,2555.9,0.4,1.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,82,123,Pb,2565.12,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,82,123,Pb,2565.5,0.3,1.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,82,123,Pb,2597.0,5,4.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,82,123,Pb,2606.88,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,82,123,Pb,2633.0,3,1.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,82,123,Pb,2634.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,82,123,Pb,2657.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,82,123,Pb,2667.0,5,3.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,82,123,Pb,2686.0,5,3.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,82,123,Pb,2692.0,3,4.5, , , , , , , , , , , , , , , , , , , , 
60,60,60,82,123,Pb,2702.0,5,3.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,82,123,Pb,2706.0,5,3.5, , , , , , , , , , , , , , , , , , , , 
62,62,62,82,123,Pb,2707.14,0.1,4.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,82,123,Pb,2745.0,5,3.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,82,123,Pb,2779.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,82,123,Pb,2795.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,82,123,Pb,2798.0,2,3.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,82,123,Pb,2862.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,82,123,Pb,2903.0,3,4.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,82,123,Pb,2931.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,82,123,Pb,2993.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,82,123,Pb,3010.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,82,123,Pb,3043.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,82,123,Pb,3074.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,82,123,Pb,3091.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,82,123,Pb,3119.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,82,123,Pb,3160.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,82,123,Pb,3168.0,0.5,10.5,LT,0.7, ,ns,0.0000000007, , , , , , , , , , , , , , , 
78,78,78,82,123,Pb,3192.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,82,123,Pb,3195.7,0.5,12.5, ,217,5,ns,0.000000217,0.000000005, , , , , , , , , , , , , , 
80,80,80,82,123,Pb,3220.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,82,123,Pb,3249.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,82,123,Pb,3306.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,82,123,Pb,3334.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,82,123,Pb,3393.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,82,123,Pb,3422.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,82,123,Pb,3435.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,82,123,Pb,3481.26,0.21,0.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,82,123,Pb,3511.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,82,123,Pb,3521.1,0.7,11.5, , , , , , , , , , , , , , , , , , , , 
90,90,90,82,123,Pb,3533.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
91,91,91,82,123,Pb,3566.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
92,92,92,82,123,Pb,3592.0,4,0.5, , , , , , , , , , , , , , , , , , , , 
93,93,93,82,123,Pb,3613.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
94,94,94,82,123,Pb,3626.0,0.6,14.5,LT,0.7, ,ns,0.0000000007, , , , , , , , , , , , , , , 
95,95,95,82,123,Pb,3640.0,20,0.5, , , , , , , , , , , , , , , , , , , , 
96,96,96,82,123,Pb,3651.4,0.7,12.5, , , , , , , , , , , , , , , , , , , , 
97,97,97,82,123,Pb,3659.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
98,98,98,82,123,Pb,3764.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
