,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,78,117,Pt,0.0, ,0.5, ,STABLE, , , , , , , , , , , , , , ,0.60952, , , 
2,2,2,78,117,Pt,98.88,0.002,1.5, ,0.170,19,ns,0.00000000017,0.000000000019, , , , , , , , , , ,-0.62, , , 
3,3,3,78,117,Pt,129.772,0.003,2.5, ,0.67,3,ns,0.00000000067,0.00000000003, , , , , , , , , , ,0.9, , , 
4,4,4,78,117,Pt,199.532,0.002,1.5, ,0.66,14,ns,0.00000000066,0.00000000014, , , , , , , , , , , , , , 
5,5,5,78,117,Pt,211.406,0.002,1.5, ,49,8,ps,0.000000000049,0.000000000008, , , , , , , , , , ,0.16, , , 
6,6,6,78,117,Pt,222.23,0.004,0.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,78,117,Pt,239.264,0.004,2.5, ,70,9,ps,0.00000000007,0.000000000009, , , , , , , , , , , , , , 
8,8,8,78,117,Pt,259.077,0.023,6.5, ,4.010,5,d,346464,432,IT,100, , , , , , , , ,-0.606, ,1.4, 
9,9,9,78,117,Pt,389.1319999999999,0.004,2.5, ,9,4,ps,0.000000000009,0.000000000004, , , , , , , , , , , , , , 
10,10,10,78,117,Pt,419.702,0.003,1.5, ,54,8,ps,0.000000000054,0.000000000008, , , , , , , , , , , , , , 
11,11,11,78,117,Pt,431.98,0.02,4.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,78,117,Pt,432.0, ,8.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,78,117,Pt,449.65,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,78,117,Pt,455.272,0.007,2.5,GT,10.5, ,ps,0.0000000000105, , , , , , , , , , , , , , , 
15,15,15,78,117,Pt,507.917,0.006,3.5, ,9.5,22,ps,0.0000000000095,0.0000000000022, , , , , , , , , , , , , , 
16,16,16,78,117,Pt,524.846,0.003,1.5, , , , , , , , , , , , , , , , , , , , 
