,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,44,57,Ru,0, ,2.5, ,STABLE, , , , , , , , , , , , , , ,-0.719, ,0.44, 
2,2,44,57,Ru,127.229,0.008,1.5, ,0.655,4,ns,0.000000000655,0.000000000004, , , , , , , , , , ,-0.21, , , 
3,3,44,57,Ru,306.858,0.005,3.5, ,0.053,14,ns,0.000000000053,0.000000000014, , , , , , , , , , , , , , 
4,4,44,57,Ru,311.368,0.017,2.5,LE,0.15, ,ns,0.00000000015, , , , , , , , , , , , , , , 
5,5,44,57,Ru,325.23,0.03,0.5, ,0.20,4,ns,0.0000000002,0.00000000004, , , , , , , , , , , , , , 
6,6,44,57,Ru,422.22,0.03,1.5,GE,1.4, ,ps,0.0000000000014, , , , , , , , , , , , , , , 
7,7,44,57,Ru,527.56,0.1,5.5, ,17.5,4,us,0.0000175,0.0000004,IT,100, , , , , , , , , , , , 
8,8,44,57,Ru,535,1.2,1.5, , , , , , , , , , , , , , , , , , , , 
9,9,44,57,Ru,545.115,0.007,3.5, ,1.5,3,ps,0.0000000000015,0.0000000000003, , , , , , , , , , , , , , 
10,10,44,57,Ru,598.34,0.18,2.5, , , , , , , , , , , , , , , , , , , , 
11,11,44,57,Ru,616.3,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
12,12,44,57,Ru,623,5,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,44,57,Ru,623.59,0.19,0.5, ,17,+3-2,ps,0.000000000017, , , , , , , , , , , , , , , 
14,14,44,57,Ru,684,2,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,44,57,Ru,720,2.4,1.5, , , , , , , , , , , , , , , , , , , , 
16,16,44,57,Ru,720.02,0.05,4.5, ,3.0,8,ps,0.000000000003,0.0000000000008, , , , , , , , , , , , , , 
17,17,44,57,Ru,742,7,0.5, , , , , , , , , , , , , , , , , , , , 
18,18,44,57,Ru,824,2,2.5, , , , , , , , , , , , , , , , , , , , 
19,19,44,57,Ru,842.76,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
