,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,23,26,V,0, ,0.0, , ,3.5,1,330, ,15,d,28512000,1296000,EC,100, , , , , , , ,3/2,4.47, , , ,2021-06-10
1,1,23,26,V,1, ,90.6392,0.0017, ,2.5,1,228, ,13,ps,0.000000000228,0.000000000013, , , , , , , , , , , , , , ,2021-06-10
2,2,23,26,V,2, ,152.9282,0.0017, ,1.5,1,19.90, ,24,ns,0.0000000199,0.00000000024, , , , , , , , , , ,2.37, , , ,2021-06-10
3,3,23,26,V,3, ,748.27,0.09, ,1.5,1,5.3, ,6,ps,0.0000000000053,0.0000000000006, , , , , , , , , ,3/2, , , , ,2021-06-10
4,4,23,26,V,4, ,1021.62,0.11, ,5.5,1,3.4, ,6,ps,0.0000000000034,0.0000000000006, , , , , , , , , , , , , , ,2021-06-10
5,5,23,26,V,5, ,1140.53,0.11, ,2.5,1,1.3, ,6,ps,0.0000000000013,0.0000000000006, , , , , , , , , , , , , , ,2021-06-10
6,6,23,26,V,6, ,1155.32,0.1, ,4.5,1,1.1, ,3,ps,0.0000000000011,0.0000000000003, , , , , , , , , , , , , , ,2021-06-10
7,7,23,26,V,7, ,1183.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
8,8,23,26,V,8, ,1514.54,0.07, ,2.5,2,31, ,12,fs,0.000000000000031,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
9,9,23,26,V,9, ,1602.68,0.12, ,3.5,1,0.47, ,22,ps,0.00000000000047,0.00000000000022, , , , , , , , , , , , , , ,2021-06-10
10,10,23,26,V,10, ,1610.0, , ,5.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
11,11,23,26,V,11, ,1643.19,0.18, ,2.5,1,36, ,11,fs,0.000000000000036,0.000000000000011, , , , , , , , , , , , , , ,2021-06-10
12,12,23,26,V,12, ,1646.43,0.21, ,0.5,1,6.6, ,10,ps,0.0000000000066,0.000000000001, , , , , , , , , , , , , , ,2021-06-10
13,13,23,26,V,13, ,1661.4,0.13, ,1.5,2,16, ,7,fs,0.000000000000016,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
14,14,23,26,V,14, ,1994.7,0.4, ,1.5,1,0.49, ,21,ps,0.00000000000049,0.00000000000021, , , , , , , , , , , , , , ,2021-06-10
15,15,23,26,V,15, ,2178.3,0.4, ,4.5,1,0.56, ,+49-28,ps,0.00000000000056, , , , , , , , , , , , , , , ,2021-06-10
16,16,23,26,V,16, ,2182.0,0.4, ,3.5,2,33, ,12,fs,0.000000000000033,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
17,17,23,26,V,17, ,2204.0, , ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
18,18,23,26,V,18, ,2234.0,0.7, ,2.5,1,12, ,8,fs,0.000000000000012,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
19,19,23,26,V,19, ,2263.3,0.21, ,7.5,1,0.65, ,+38-19,ps,0.00000000000065, , , , , , , , , , , , , , , ,2021-06-10
20,20,23,26,V,20, ,2265.3,0.3, ,2.5,3,35, ,9,fs,0.000000000000035,0.000000000000009, , , , , , , , , , , , , , ,2021-06-10
21,21,23,26,V,21, ,2279.0, , ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,22,23,26,V,22, ,2309.4,0.6, ,1.5,3,14, ,7,fs,0.000000000000014,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
23,23,23,26,V,23, ,2353.4,0.4, ,4.5,2,33, ,12,fs,0.000000000000033,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
24,24,23,26,V,24, ,2388.0,0.5, ,2.5,2,57, ,20,fs,0.000000000000057,0.00000000000002, , , , , , , , , , , , , , ,2021-06-10
25,25,23,26,V,25, ,2408.3,0.4, ,3.5,1,8,LT, ,fs,0.000000000000008, , , , , , , , , , , , , , , ,2021-06-10
26,26,23,26,V,26, ,2671.0,0.3, ,5.5,1,11,LT, ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
27,27,23,26,V,27, ,2671.3,0.9, ,5.5,1,33.3,LT, ,ps,0.0000000000333, , , , , , , , , , , , , , , ,2021-06-10
28,28,23,26,V,28, ,2680.0,1.5, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,29,23,26,V,29, ,2727.5,0.3, ,7.5,2,0.10, ,4,ps,0.0000000000001,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
30,30,23,26,V,30, ,2741.0,0.5, ,5.5,1,0.39, ,+36-17,ps,0.00000000000039, , , , , , , , , , , , , , , ,2021-06-10
31,31,23,26,V,31, ,2786.4,0.3, ,4.5,1,11,LT, ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
32,32,23,26,V,32, ,2796.6,1.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
33,33,23,26,V,33, ,2808.3,0.7, ,2.5,3,0.32, ,6,ps,0.00000000000032,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
34,34,23,26,V,34, ,2810.9,0.5, ,3.5,1,12,LT, ,fs,0.000000000000012, , , , , , , , , , , , , , , ,2021-06-10
35,35,23,26,V,35, ,2861.5,0.5, ,6.5,1,0.10, ,6,ps,0.0000000000001,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
36,36,23,26,V,36, ,3017.3,0.7, ,0.5, ,33.3,LT, ,ps,0.0000000000333, , , , , , , , , , , , , , , ,2021-06-10
37,37,23,26,V,37, ,3133.9,0.5, ,6.5,1,0.22, ,+8-4,ps,0.00000000000022, , , , , , , , , , , , , , , ,2021-06-10
38,38,23,26,V,38, ,3134.0,0.6, ,4.5,1,33.3,LT, ,ps,0.0000000000333, , , , , , , , , , , , , , , ,2021-06-10
39,39,23,26,V,39, ,3152.1,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
40,40,23,26,V,40, ,3224.0,1, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
41,41,23,26,V,41, ,3239.5,0.9, ,3.5,3,33.3,LT, ,ps,0.0000000000333, , , , , , , , , , , , , , , ,2021-06-10
42,42,23,26,V,42, ,3242.0,2, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
