,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,20,25,Ca,0, ,0.0, , ,3.5,1,162.61, ,9,d,14049504,7776,B-,100, , , , , , , , ,-1.3274, ,0.046, ,2021-06-10
1,1,20,25,Ca,1, ,174.25,0.04, ,2.5,1,0.40, ,4,ns,0.0000000004,0.00000000004, , , , , , , , , , , , , , ,2021-06-10
2,2,20,25,Ca,2, ,1434.77,0.06, ,1.5,1,1.10, ,+22-16,ps,0.0000000000011, , , , , , , , , , , , , , , ,2021-06-10
3,3,20,25,Ca,3, ,1554.37,0.08, ,5.5,1,2.1,GT, ,ps,0.0000000000021, , , , , , , , , , , , , , , ,2021-06-10
4,4,20,25,Ca,4, ,1558.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
5,5,20,25,Ca,5, ,1584.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
6,6,20,25,Ca,6, ,1879.89,0.16, ,1.5,1,0.05, ,3,ps,0.00000000000005,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
7,7,20,25,Ca,7, ,1884.4,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
8,8,20,25,Ca,8, ,1899.92,0.06, ,1.5,2,1.12, ,+11-9,ps,0.00000000000112, , , , , , , , , , , , , , , ,2021-06-10
9,9,20,25,Ca,9, ,1940.19,0.07, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
10,10,20,25,Ca,10, ,1973.0,6, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
11,11,20,25,Ca,11, ,2249.1,0.07, ,0.5,1,0.43, ,+7-6,ps,0.00000000000043, , , , , , , , , , , , , , , ,2021-06-10
12,12,20,25,Ca,12, ,2353.81,0.16, ,2.5,1,4.7, ,11,ns,0.0000000047,0.0000000011, , , , , , , , , , , , , , ,2021-06-10
13,13,20,25,Ca,13, ,2392.29,0.14, ,0.5,1,0.19, ,4,ps,0.00000000000019,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
14,14,20,25,Ca,14, ,2523.1,0.4, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,20,25,Ca,15, ,2599.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,20,25,Ca,16, ,2675.1,1, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
17,17,20,25,Ca,17, ,2771.1,0.15, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
18,18,20,25,Ca,18, ,2786.0,12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
19,19,20,25,Ca,19, ,2842.05,0.16, ,1.5,3,22, ,6,fs,0.000000000000022,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
20,20,20,25,Ca,20, ,2877.99,0.12, ,7.5,1,2.1,GT, ,ps,0.0000000000021, , , , , , , , , , , , , , , ,2021-06-10
21,21,20,25,Ca,21, ,2953.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
22,22,20,25,Ca,22, ,2976.8,0.5, ,2.5,2,42, ,19,fs,0.000000000000042,0.000000000000019, , , , , , , , , , , , , , ,2021-06-10
23,23,20,25,Ca,23, ,3023.6,0.4, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
24,24,20,25,Ca,24, ,3035.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
25,25,20,25,Ca,25, ,3151.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
26,26,20,25,Ca,26, ,3241.27,0.24, ,1.5,4,36, ,12,fs,0.000000000000036,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
27,27,20,25,Ca,27, ,3278.0,6, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
28,28,20,25,Ca,28, ,3294.5,0.3, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,29,20,25,Ca,29, ,3322.0,6, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
30,30,20,25,Ca,30, ,3348.0,12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
31,31,20,25,Ca,31, ,3418.46,0.14, ,0.5,2,35, ,7,fs,0.000000000000035,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
