,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
60,60,60,77,112,Ir,1501.35,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,77,112,Ir,1506.0,3,1.5, , , , , , , , , , , , , , , , , , , , 
62,62,62,77,112,Ir,1536.88,0.13,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,77,112,Ir,1558.2,0.08,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,77,112,Ir,1571.67,0.07,2.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,77,112,Ir,1578.37,0.25,8.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,77,112,Ir,1608.8,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,77,112,Ir,1610.24,0.07,2.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,77,112,Ir,1615.2,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,77,112,Ir,1622.83,0.11,2.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,77,112,Ir,1651.2,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
71,71,71,77,112,Ir,1656.0,0.4,9.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,77,112,Ir,1672.83,0.11,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,77,112,Ir,1767.21,0.14,2.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,77,112,Ir,1790.9,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,77,112,Ir,1802.24,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,77,112,Ir,1814.86,0.12,1.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,77,112,Ir,1875.53,0.18,10.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,77,112,Ir,1910.28,0.19,9.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,77,112,Ir,1919.81,0.15,9.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,77,112,Ir,2059.89,0.21,10.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,77,112,Ir,2085.04,0.22,11.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,77,112,Ir,2108.9,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,77,112,Ir,2109.7,0.4,10.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,77,112,Ir,2127.89,0.21,11.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,77,112,Ir,2248.4,0.4,12.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,77,112,Ir,2332.8,0.3,12.5, ,3.7,2,ms,0.0037,0.0002,IT,100, , , , , , , , , , , , 
