,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,34,43,Se,0, ,0.5, ,STABLE, , , , , , , , , , , , , , ,0.5350422, , , 
2,2,34,43,Se,161.9223,0.001,3.5, ,17.36,5,s,17.36,0.05,IT,100, , , , , , , , , , , , 
3,3,34,43,Se,175.3059,0.0017,4.5, , , , , , , , , , , , , , , , , , , , 
4,4,34,43,Se,238.9988,0.0012,1.5, ,18,4,ps,0.000000000018,0.000000000004, , , , , , , , , , , , , , 
5,5,34,43,Se,249.7885,0.0012,2.5, ,9.68,6,ns,0.00000000968,0.00000000006, , , , , , , , , , ,1.118, ,1.1, 
6,6,34,43,Se,301.1496,0.0012,2.5, , , , , , , , , , , , , , , , , , , , 
7,7,34,43,Se,439.4517,0.0014,2.5, ,23.0,13,ps,0.000000000023,0.0000000000013, , , , , , , , , , ,1.02, , , 
8,8,34,43,Se,520.6388,0.0015,1.5, ,4,2,ps,0.000000000004,0.000000000002, , , , , , , , , , , , , , 
9,9,34,43,Se,581.0106,0.0017,3.5, ,34,6,ps,0.000000000034,0.000000000006, , , , , , , , , , , , , , 
10,10,34,43,Se,680.1035,0.0017,2.5, , , , , , , , , , , , , , , , , , , , 
11,11,34,43,Se,796.151,0.005,3.5, ,0.62,+21-17,ps,0.00000000000062, , , , , , , , , , , , , , , 
12,12,34,43,Se,808.185,0.003,3.5, ,0.31,+14-7,ps,0.00000000000031, , , , , , , , , , , , , , , 
13,13,34,43,Se,817.8563,0.002,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,34,43,Se,824.431,0.002,2.5, ,0.45,+21-14,ps,0.00000000000045, , , , , , , , , , , , , , , 
15,15,34,43,Se,911.5317,0.0018,1.5, , , , , , , , , , , , , , , , , , , , 
16,16,34,43,Se,946.9823,0.0021,0.5, , , , , , , , , , , , , , , , , , , , 
17,17,34,43,Se,970.04,0.18,5.5, ,0.62,21,ps,0.00000000000062,0.00000000000021, , , , , , , , , , , , , , 
18,18,34,43,Se,978.3,0.1,4.5, ,0.69,+35-21,ps,0.00000000000069, , , , , , , , , , , , , , , 
19,19,34,43,Se,999.2,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
20,20,34,43,Se,1005.1838,0.002,1.5, ,0.14,+28-7,ps,0.00000000000014, , , , , , , , , , , , , , , 
21,21,34,43,Se,1024.15,0.16,6.5, ,0.35,+14-10,ps,0.00000000000035, , , , , , , , , , , , , , , 
22,22,34,43,Se,1051, ,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,34,43,Se,1089, ,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,34,43,Se,1126.64,0.13,5.5, ,0.76,+35-21,ps,0.00000000000076, , , , , , , , , , , , , , , 
25,25,34,43,Se,1128.113,0.004,0.5, , , , , , , , , , , , , , , , , , , , 
26,26,34,43,Se,1132.457,0.004,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,34,43,Se,1172.49,0.16,4.5, ,0.38,+14-10,ps,0.00000000000038, , , , , , , , , , , , , , , 
28,28,34,43,Se,1179.3,0.7,4.5, ,0.90,+28-14,ps,0.0000000000009, , , , , , , , , , , , , , , 
29,29,34,43,Se,1186.9837,0.0022,1.5, , , , , , , , , , , , , , , , , , , , 
30,30,34,43,Se,1193.1,0.4,4.5, ,1.18,21,ps,0.00000000000118,0.00000000000021, , , , , , , , , , , , , , 
31,31,34,43,Se,1230.629,0.005,2.5,GT,0.21, ,ps,0.00000000000021, , , , , , , , , , , , , , , 
32,32,34,43,Se,1252.963,0.005,2.5, ,0.62,+28-14,ps,0.00000000000062, , , , , , , , , , , , , , , 
33,33,34,43,Se,1282.8,0.4,3.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,43,Se,1351.58,0.12,5.5, ,0.49,+21-10,ps,0.00000000000049, , , , , , , , , , , , , , , 
35,35,34,43,Se,1364.273,0.004,2.5,GT,0.49, ,ps,0.00000000000049, , , , , , , , , , , , , , , 
36,36,34,43,Se,1402.485,0.004,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,34,43,Se,1411.626,0.004,1.5, , , , , , , , , , , , , , , , , , , , 
38,38,34,43,Se,1439,5,1.5, , , , , , , , , , , , , , , , , , , , 
39,39,34,43,Se,1488.237,0.004,1.5, , , , , , , , , , , , , , , , , , , , 
40,40,34,43,Se,1511.023,0.003,1.5, , , , , , , , , , , , , , , , , , , , 
41,41,34,43,Se,1529, ,3.5, , , , , , , , , , , , , , , , , , , , 
42,42,34,43,Se,1607.702,0.008,2.5,GT,0.42, ,ps,0.00000000000042, , , , , , , , , , , , , , , 
43,43,34,43,Se,1616.61,0.21,5.5, , , , , , , , , , , , , , , , , , , , 
44,44,34,43,Se,1620.5,0.7,5.5, , , , , , , , , , , , , , , , , , , , 
