,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,69,102,Tm,0, ,0.5, ,1.92,1,Y,60589297.87121664,315569.25974592,B-,100, , , , , , , , ,-0.2303, , , 
2,2,69,102,Tm,5.0359,0.0011,1.5, ,4.77,8,ns,0.00000000477,0.00000000008, , , , , , , , , , , , , , 
3,3,69,102,Tm,116.6566,0.001,2.5, ,55,13,ps,0.000000000055,0.000000000013, , , , , , , , , , ,0.82, , , 
4,4,69,102,Tm,129.0539,0.0012,3.5, ,415,20,ps,0.000000000415,0.00000000002, , , , , , , , , , ,1.27, , , 
5,5,69,102,Tm,326.8107,0.0013,4.5, , , , , , , , , , , , , , , , , , , , 
6,6,69,102,Tm,347.9601,0.0022,5.5, , , , , , , , , , , , , , , , , , , , 
7,7,69,102,Tm,424.9557,0.0015,3.5, ,2.60,2,us,0.0000026,0.00000002, , , , , , , , , , , , , , 
8,8,69,102,Tm,520.3186,0.0018,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,69,102,Tm,627.02,0.04,6.5, , , , , , , , , , , , , , , , , , , , 
10,10,69,102,Tm,635.5392,0.0019,3.5, ,1.26,6,ns,0.00000000126,0.00000000006, , , , , , , , , , ,1.15, , , 
11,11,69,102,Tm,637.14,0.05,5.5, , , , , , , , , , , , , , , , , , , , 
12,12,69,102,Tm,658.77,0.03,7.5, , , , , , , , , , , , , , , , , , , , 
13,13,69,102,Tm,675.799,0.009,1.5, , , , , , , , , , , , , , , , , , , , 
14,14,69,102,Tm,737.9,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
15,15,69,102,Tm,750.109,0.019,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,69,102,Tm,752.65,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,69,102,Tm,754.84,0.005,0.5, , , , , , , , , , , , , , , , , , , , 
18,18,69,102,Tm,775.87,0.04,6.5, , , , , , , , , , , , , , , , , , , , 
19,19,69,102,Tm,822.432,0.024,3.5, , , , , , , , , , , , , , , , , , , , 
20,20,69,102,Tm,823.82,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
21,21,69,102,Tm,884.34,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
