,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,26,31,Fe,0, ,0.0, , ,0.5,1,STABLE, , , , , , , , , , , , , , ,5/2,0.09044, , , ,2021-06-10
1,1,26,31,Fe,1, ,14.4129,0.0006, ,1.5,1,98.3, ,3,ns,0.0000000983,0.0000000003, , , , , , , , , ,5/2,-0.1549, ,0.082, ,2021-06-10
2,2,26,31,Fe,2, ,136.4743,0.0005, ,2.5,1,8.7, ,3,ns,0.0000000087,0.0000000003, , , , , , , , , , ,0.935, , , ,2021-06-10
3,3,26,31,Fe,3, ,366.759,0.007, ,1.5,2,10.5, ,14,ps,0.0000000000105,0.0000000000014, , , , , , , , , , ,0.6, , , ,2021-06-10
4,4,26,31,Fe,4, ,706.416,0.016, ,2.5,2,4.1, ,11,ps,0.0000000000041,0.0000000000011, , , , , , , , , , , , , , ,2021-06-10
5,5,26,31,Fe,5, ,1007.13,0.04, ,3.5,1,0.13, ,7,ps,0.00000000000013,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
6,6,26,31,Fe,6, ,1139.9,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
7,7,26,31,Fe,7, ,1197.81,0.13, ,4.5,1,2.9, ,4,ps,0.0000000000029,0.0000000000004, , , , , , , , , , , , , , ,2021-06-10
8,8,26,31,Fe,8, ,1265.52,0.13, ,0.5,2,82, ,19,fs,0.000000000000082,0.000000000000019, , , , , , , , , , , , , , ,2021-06-10
9,9,26,31,Fe,9, ,1356.83,0.18, ,3.5,2,0.18, ,7,ps,0.00000000000018,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
10,10,26,31,Fe,10, ,1627.256,0.024, ,1.5,3,56, ,8,fs,0.000000000000056,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
11,11,26,31,Fe,11, ,1725.38,0.03, ,1.5,4,31, ,4,fs,0.000000000000031,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
12,12,26,31,Fe,12, ,1976.63,0.2, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
13,13,26,31,Fe,13, ,1989.66,0.2, ,4.5,2,0.18, ,+17-6,ps,0.00000000000018, , , , , , , , , , , , , , , ,2021-06-10
14,14,26,31,Fe,14, ,1991.0,5, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,26,31,Fe,15, ,2113.11,0.17, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,26,31,Fe,16, ,2118.6,0.5, ,2.5,3,46, ,12,fs,0.000000000000046,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
17,17,26,31,Fe,17, ,2206.88,0.14, ,2.5,4,10, ,3,fs,0.00000000000001,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
18,18,26,31,Fe,18, ,2217.66,0.18, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
19,19,26,31,Fe,19, ,2220.2, , ,3.5,1,0.3,GT, ,ps,0.0000000000003, , , , , , , , , , , , , , , ,2021-06-10
20,20,26,31,Fe,20, ,2330.41,0.16, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,21,26,31,Fe,21, ,2355.96,0.05, ,5.5,1,0.06, ,2,ps,0.00000000000006,0.00000000000002, , , , , , , , , , , , , , ,2021-06-10
22,22,26,31,Fe,22, ,2358.0,12, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
23,23,26,31,Fe,23, ,2455.55,0.15, ,4.5,1,1.4,GT, ,ps,0.0000000000014, , , , , , , , , , , , , , , ,2021-06-10
24,24,26,31,Fe,24, ,2456.0,5, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
25,25,26,31,Fe,25, ,2505.29,0.12, ,2.5,1,78, ,18,fs,0.000000000000078,0.000000000000018, , , , , , , , , , , , , , ,2021-06-10
26,26,26,31,Fe,26, ,2564.22,0.21, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
27,27,26,31,Fe,27, ,2574.5,0.4, ,2.5,2,18, ,4,fs,0.000000000000018,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
28,28,26,31,Fe,28, ,2593.6,0.6, ,2.5,1,37, ,10,fs,0.000000000000037,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
29,29,26,31,Fe,29, ,2599.4,0.3, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
30,30,26,31,Fe,30, ,2697.17,0.17, ,0.5,3,6, ,2,fs,0.000000000000006,0.000000000000002, , , , , , , , , , , , , , ,2021-06-10
31,31,26,31,Fe,31, ,2758.3,0.11, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
32,32,26,31,Fe,32, ,2821.07,0.23, ,2.5,3,60, ,+20-10,fs,0.00000000000006, , , , , , , , , , , , , , , ,2021-06-10
33,33,26,31,Fe,33, ,2835.89,0.07, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
34,34,26,31,Fe,34, ,2855.0,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
35,35,26,31,Fe,35, ,2878.7,0.4, ,6.5,1,0.14,LT, ,ps,0.00000000000014, , , , , , , , , , , , , , , ,2021-06-10
36,36,26,31,Fe,36, ,2904.28,0.24, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
37,37,26,31,Fe,37, ,2921.2,0.1, ,1.5,3,33, ,6,fs,0.000000000000033,0.000000000000006, , , , , , , , , , , , , , ,2021-06-10
38,38,26,31,Fe,38, ,2970.89,0.22, ,2.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
39,39,26,31,Fe,39, ,2987.95,0.15, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
40,40,26,31,Fe,40, ,3059.1,0.3, ,0.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
41,41,26,31,Fe,41, ,3098.95,0.15, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
42,42,26,31,Fe,42, ,3110.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
43,43,26,31,Fe,43, ,3122.76,0.21, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
44,44,26,31,Fe,44, ,3134.8,0.4, ,7.5,1,160, ,7,ps,0.00000000016,0.000000000007, , , , , , , , , , , , , , ,2021-06-10
45,45,26,31,Fe,45, ,3182.77,0.2, ,1.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
46,46,26,31,Fe,46, ,3205.6,0.5, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
47,47,26,31,Fe,47, ,3239.89,0.12, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
48,48,26,31,Fe,48, ,3269.26,0.13, ,6.5,1,0.37, ,+21-11,ps,0.00000000000037, , , , , , , , , , , , , , , ,2021-06-10
49,49,26,31,Fe,49, ,3284.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
50,50,26,31,Fe,50, ,3301.77,0.1, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
51,51,26,31,Fe,51, ,3322.48,0.11, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
52,52,26,31,Fe,52, ,3336.59,0.25, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
53,53,26,31,Fe,53, ,3340.33,0.18, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
54,54,26,31,Fe,54, ,3345.0, , ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
55,55,26,31,Fe,55, ,3371.11,0.16, ,1.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
56,56,26,31,Fe,56, ,3427.68,0.08, ,1.5,7,3.0, ,+6-29,fs,0.000000000000003, , , , , , , , , , , , , , , ,2021-06-10
57,57,26,31,Fe,57, ,3452.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
58,58,26,31,Fe,58, ,3473.0,5, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
59,59,26,31,Fe,59, ,3513.8,0.4, ,8.5,1,0.14,LT, ,ps,0.00000000000014, , , , , , , , , , , , , , , ,2021-06-10
60,60,26,31,Fe,60, ,3535.0,5, ,4.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
61,61,26,31,Fe,61, ,3535.92,0.18, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
62,62,26,31,Fe,62, ,3548.0,5, ,4.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
63,63,26,31,Fe,63, ,3561.34,0.12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
64,64,26,31,Fe,64, ,3608.0,5, ,4.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
65,65,26,31,Fe,65, ,3608.51,0.21, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
66,66,26,31,Fe,66, ,3661.0,5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
67,67,26,31,Fe,67, ,3752.0,5, ,4.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
68,68,26,31,Fe,68, ,3784.0,10, ,4.5,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
69,69,26,31,Fe,69, ,3791.59,0.09, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
70,70,26,31,Fe,70, ,3827.0,10, ,3.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
71,71,26,31,Fe,71, ,3862.42,0.19, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
