,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,63,88,Eu,0, ,2.5,GE,1.7E+18, ,Y,5.36467741568064e25, ,A, , , , , , , , , ,3.4717, ,0.903, 
2,2,63,88,Eu,21.541,0.003,3.5, ,9.6,3,ns,0.0000000096,0.0000000003, , , , , , , , , , ,2.591, ,1.28, 
3,3,63,88,Eu,196.245,0.01,5.5, ,58.9,5,us,0.0000589,0.0000005,IT,100, , , , , , , , , , , , 
4,4,63,88,Eu,196.54,0.03,1.5, ,0.24,4,ns,0.00000000024,0.00000000004, , , , , , , , , , , , , , 
5,5,63,88,Eu,216.72,0.14,5.5, , , , , , , , , , , , , , , , , , , , 
6,6,63,88,Eu,243.29,0.03,3.5, ,0.36,2,ns,0.00000000036,0.00000000002, , , , , , , , , , , , , , 
7,7,63,88,Eu,260.47,0.03,2.5, , , , , , , , , , , , , , , , , , , , 
8,8,63,88,Eu,306.27,0.03,3.5, , , , , , , , , , , , , , , , , , , , 
9,9,63,88,Eu,307.27,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
10,10,63,88,Eu,307.53,0.01,3.5, ,3.3,8,ps,0.0000000000033,0.0000000000008, , , , , , , , , , , , , , 
11,11,63,88,Eu,307.86,0.06,4.5, , , , , , , , , , , , , , , , , , , , 
12,12,63,88,Eu,332.18,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
13,13,63,88,Eu,336.22,0.08,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,63,88,Eu,349.85,0.01,4.5,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
15,15,63,88,Eu,353.65,0.02,3.5, , , , , , , , , , , , , , , , , , , , 
16,16,63,88,Eu,415.79,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
17,17,63,88,Eu,499.7,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
18,18,63,88,Eu,502.27,0.08,7.5, , , , , , , , , , , , , , , , , , , , 
19,19,63,88,Eu,503.42,0.06,4.5, , , , , , , , , , , , , , , , , , , , 
20,20,63,88,Eu,511.13,0.07,5.5, , , , , , , , , , , , , , , , , , , , 
21,21,63,88,Eu,522.19,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
22,22,63,88,Eu,522.84,0.11,4.5, , , , , , , , , , , , , , , , , , , , 
23,23,63,88,Eu,546.33,0.09,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,63,88,Eu,580.01,0.13,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,63,88,Eu,587.06,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
26,26,63,88,Eu,600.48,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,63,88,Eu,600.74,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
28,28,63,88,Eu,611.42,0.06,6.5, , , , , , , , , , , , , , , , , , , , 
29,29,63,88,Eu,632.7,0.1,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,63,88,Eu,654.4,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
31,31,63,88,Eu,697.31,0.08,2.5, , , , , , , , , , , , , , , , , , , , 
32,32,63,88,Eu,698.18,0.07,5.5, , , , , , , , , , , , , , , , , , , , 
33,33,63,88,Eu,714.88,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
34,34,63,88,Eu,715,4,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,63,88,Eu,719.18,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
36,36,63,88,Eu,735.01,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
37,37,63,88,Eu,752.38,0.07,6.5, , , , , , , , , , , , , , , , , , , , 
38,38,63,88,Eu,757.74,0.13,2.5, , , , , , , , , , , , , , , , , , , , 
39,39,63,88,Eu,790.1,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
40,40,63,88,Eu,807.3,0.2,3.5, , , , , , , , , , , , , , , , , , , , 
41,41,63,88,Eu,839,4,4.5, , , , , , , , , , , , , , , , , , , , 
42,42,63,88,Eu,859.4,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,63,88,Eu,868,2,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,63,88,Eu,881.8,0.2,5.5, , , , , , , , , , , , , , , , , , , , 
45,45,63,88,Eu,889,1,0.5, , , , , , , , , , , , , , , , , , , , 
