,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,79,120,Au,0.0, ,1.5, ,3.139,7,d,271209.6,604.8,B-,100, , , , , , , , ,0.2715, ,0.51, 
2,2,2,79,120,Au,77.1942,0.0019,0.5, ,1.3,2,ns,0.0000000013,0.0000000002, , , , , , , , , , , , , , 
3,3,3,79,120,Au,317.0569,0.0018,2.5,LT,55, ,ps,0.000000000055, , , , , , , , , , , , , , , 
4,4,4,79,120,Au,323.6509,0.0019,1.5, ,35,20,ps,0.000000000035,0.00000000002, , , , , , , , , , , , , , 
5,5,5,79,120,Au,493.7729,0.002,3.5,LT,35, ,ps,0.000000000035, , , , , , , , , , , , , , , 
6,6,6,79,120,Au,542.9987,0.0016,2.5,LT,30, ,ps,0.00000000003, , , , , , , , , , , , , , , 
7,7,7,79,120,Au,548.9405,0.0021,5.5, ,0.44,3,ms,0.00044,0.00003,IT,100, , , , , , , , , , , , 
8,8,8,79,120,Au,734.7082,0.0018,3.5, ,0.36,4,ns,0.00000000036,0.00000000004, , , , , , , , , , , , , , 
9,9,9,79,120,Au,791.7775,0.0025,1.5,LT,50, ,ps,0.00000000005, , , , , , , , , , , , , , , 
10,10,10,79,120,Au,822.538,0.003,0.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,79,120,Au,907.265,0.004,1.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,79,120,Au,968.3389999999999,0.003,2.5,LT,100, ,ps,0.0000000001, , , , , , , , , , , , , , , 
13,13,13,79,120,Au,1070.128,0.004,2.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,79,120,Au,1103.965,0.004,3.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,79,120,Au,1159.383,0.005,3.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,79,120,Au,1185.0,5,13.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,79,120,Au,1249.715,0.004,3.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,79,120,Au,1312.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,79,120,Au,1344.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,79,120,Au,1396.295,0.009,3.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,79,120,Au,1432.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,79,120,Au,1454.0,5,5.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,79,120,Au,1489.0,5,5.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,79,120,Au,1539.0,5,6.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,79,120,Au,1572.178,0.005,3.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,79,120,Au,1583.0,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,79,120,Au,1602.0,5,5.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,79,120,Au,1635.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,79,120,Au,1660.0,7,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,79,120,Au,1709.0,5,5.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,79,120,Au,1729.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,79,120,Au,1770.47,0.04,3.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,79,120,Au,1801.0,5,1.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,79,120,Au,1849.0,5,5.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,79,120,Au,1909.0,5,6.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,79,120,Au,1926.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,79,120,Au,1948.0,5,13.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,79,120,Au,1967.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,79,120,Au,1994.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,79,120,Au,2008.0,7,0.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,79,120,Au,2038.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,79,120,Au,2073.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,79,120,Au,2107.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,79,120,Au,2139.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,79,120,Au,2174.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,79,120,Au,2205.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,79,120,Au,2324.0, ,1.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,79,120,Au,2374.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,79,120,Au,2412.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,79,120,Au,2484.0, ,5.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,79,120,Au,2512.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,79,120,Au,2592.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,79,120,Au,2734.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,79,120,Au,2795.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,79,120,Au,2863.0, ,6.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,79,120,Au,3013.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,79,120,Au,3044.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,79,120,Au,3083.0, ,4.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,79,120,Au,3400.0, ,6.5, , , , , , , , , , , , , , , , , , , , 
60,60,60,79,120,Au,3570.0, ,3.5, , , , , , , , , , , , , , , , , , , , 
