,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,80,117,Hg,0.0, ,0.5, ,64.14,5,h,230904,180,EC,100, , , , , , , , , , , , 
2,2,2,80,117,Hg,133.96,0.04,2.5, ,8.07,16,ns,0.00000000807,0.00000000016, , , , , , , , , , , , , , 
3,3,3,80,117,Hg,152.14,0.04,1.5, , , , , , , , , , , , , , , , , , , , 
4,4,4,80,117,Hg,250.0,1,0.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,80,117,Hg,298.93,0.08,6.5, ,23.8,1,h,85680,360,IT,91.4,0.7,EC,8.6,0.7, , , , , , , , 
6,6,6,80,117,Hg,307.77,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,80,117,Hg,308.5,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,80,117,Hg,477.72,0.13,6.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,80,117,Hg,509.0,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,80,117,Hg,557.77,0.12,3.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,80,117,Hg,578.0,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,80,117,Hg,585.38,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,80,117,Hg,652.7,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,80,117,Hg,675.0,3,3.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,80,117,Hg,676.75,0.24,1.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,80,117,Hg,715.36,0.11,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,80,117,Hg,792.04,0.05,1.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,80,117,Hg,829.07,0.16,5.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,80,117,Hg,892.53,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,80,117,Hg,903.6,0.3,3.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,80,117,Hg,921.68,0.21,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,80,117,Hg,940.72,0.24,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,80,117,Hg,982.89,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,80,117,Hg,1009.32,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,80,117,Hg,1026.24,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,80,117,Hg,1032.02,0.24,0.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,80,117,Hg,1120.0,5,3.5, , , , , , , , , , , , , , , , , , , , 
28,28,28,80,117,Hg,1128.56,0.23,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,80,117,Hg,1145.24,0.17,1.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,80,117,Hg,1174.95,0.18,6.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,80,117,Hg,1180.0,5,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,80,117,Hg,1259.3,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,80,117,Hg,1273.5,0.3,10.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,80,117,Hg,1306.0,6,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,80,117,Hg,1343.9,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,80,117,Hg,1381.66,0.23,6.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,80,117,Hg,1437.64,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,80,117,Hg,1536.8,0.4,9.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,80,117,Hg,1563.43,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,80,117,Hg,1634.3,0.3,10.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,80,117,Hg,1634.6,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,80,117,Hg,1682.2,0.3,10.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,80,117,Hg,1693.73,0.06,1.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,80,117,Hg,1702.2,0.4,8.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,80,117,Hg,1833.0,0.4,12.5, ,1.13,6,ns,0.00000000113,0.00000000006, , , , , , , , , , , , , , 
46,46,46,80,117,Hg,1865.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,80,117,Hg,1919.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
48,48,48,80,117,Hg,1955.8,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
49,49,49,80,117,Hg,2037.0,0.4,12.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,80,117,Hg,2081.0,9,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,51,80,117,Hg,2095.9,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,52,80,117,Hg,2161.6,0.5,14.5, , , , , , , , , , , , , , , , , , , , 
53,53,53,80,117,Hg,2196.2,0.5,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,54,80,117,Hg,2228.6,1.1,0.5, , , , , , , , , , , , , , , , , , , , 
55,55,55,80,117,Hg,2253.0,9,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,56,80,117,Hg,2295.6,0.4,11.5, , , , , , , , , , , , , , , , , , , , 
57,57,57,80,117,Hg,2710.4,0.4,14.5, , , , , , , , , , , , , , , , , , , , 
58,58,58,80,117,Hg,2768.6,0.5,16.5, , , , , , , , , , , , , , , , , , , , 
59,59,59,80,117,Hg,3045.1,0.5,16.5,LE,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
60,60,60,80,117,Hg,3464.0,0.5,18.5, , , , , , , , , , , , , , , , , , , , 
61,61,61,80,117,Hg,4061.2,0.6,20.5, , , , , , , , , , , , , , , , , , , , 
