,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,50,69,Sn,0, ,0.5, ,STABLE, , , , , , , , , , , , , , ,-1.04728, , , 
2,2,50,69,Sn,23.871,0.008,1.5, ,18.03,7,ns,0.00000001803,0.00000000007, , , , , , , , , , ,0.633, ,-0.112, 
3,3,50,69,Sn,89.531,0.013,5.5, ,293.1,7,d,25323840,60480,IT,100, , , , , , , , ,-1.4, ,0.21, 
4,4,50,69,Sn,787.01,0.04,3.5, ,0.19,7,ns,0.00000000019,0.00000000007, , , , , , , , , , , , , , 
5,5,50,69,Sn,920.51,0.14,1.5, ,1.6,5,ps,0.0000000000016,0.0000000000005, , , , , , , , , , , , , , 
6,6,50,69,Sn,921.39,0.15,2.5, ,1.2,4,ps,0.0000000000012,0.0000000000004, , , , , , , , , , , , , , 
7,7,50,69,Sn,1060,10,0.5, , , , , , , , , , , , , , , , , , , , 
8,8,50,69,Sn,1062.4,1,3.5, , , , , , , , , , , , , , , , , , , , 
9,9,50,69,Sn,1089.44,0.06,2.5, ,0.21,7,ps,0.00000000000021,0.00000000000007, , , , , , , , , , , , , , 
10,10,50,69,Sn,1187.73,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
11,11,50,69,Sn,1210, ,0.5, , , , , , , , , , , , , , , , , , , , 
12,12,50,69,Sn,1249.71,0.05,0.5, , , , , , , , , , , , , , , , , , , , 
13,13,50,69,Sn,1304.4,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
14,14,50,69,Sn,1309,4,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,50,69,Sn,1309.3,0.9,7.5, , , , , , , , , , , , , , , , , , , , 
16,16,50,69,Sn,1354.8,0.5,2.5, ,0.42,14,ps,0.00000000000042,0.00000000000014, , , , , , , , , , , , , , 
17,17,50,69,Sn,1378.8,0.9,6.5, , , , , , , , , , , , , , , , , , , , 
18,18,50,69,Sn,1390,10,0.5, , , , , , , , , , , , , , , , , , , , 
19,19,50,69,Sn,1510, ,0.5, , , , , , , , , , , , , , , , , , , , 
20,20,50,69,Sn,1554.4,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
21,21,50,69,Sn,1562,10,2.5, , , , , , , , , , , , , , , , , , , , 
22,22,50,69,Sn,1571.8,0.6,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,50,69,Sn,1590, ,0.5, , , , , , , , , , , , , , , , , , , , 
24,24,50,69,Sn,1617.1,0.8,2.5, , , , , , , , , , , , , , , , , , , , 
25,25,50,69,Sn,1633,4,2.5, , , , , , , , , , , , , , , , , , , , 
26,26,50,69,Sn,1718.4,1.5,2.5, , , , , , , , , , , , , , , , , , , , 
27,27,50,69,Sn,1731,6,2.5, , , , , , , , , , , , , , , , , , , , 
28,28,50,69,Sn,1774.8,0.3,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,50,69,Sn,1789.7,2,2.5, , , , , , , , , , , , , , , , , , , , 
30,30,50,69,Sn,1810,8,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,50,69,Sn,1905,5,2.5, , , , , , , , , , , , , , , , , , , , 
32,32,50,69,Sn,1929.6,2,2.5, , , , , , , , , , , , , , , , , , , , 
33,33,50,69,Sn,1938.9,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
34,34,50,69,Sn,1950,10,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,50,69,Sn,1983,2,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,50,69,Sn,2003.1,1,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,50,69,Sn,2041,2.5,2.5, , , , , , , , , , , , , , , , , , , , 
38,38,50,69,Sn,2075,8,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,50,69,Sn,2100,15,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,50,69,Sn,2120,6,0.5, , , , , , , , , , , , , , , , , , , , 
41,41,50,69,Sn,2127,1,9.5, ,9.6,12,us,0.0000096,0.0000012, , , , , , , , , , , , , , 
42,42,50,69,Sn,2130.2,2,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,50,69,Sn,2155,8,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,50,69,Sn,2180,15,3.5, , , , , , , , , , , , , , , , , , , , 
45,45,50,69,Sn,2230,15,2.5, , , , , , , , , , , , , , , , , , , , 
46,46,50,69,Sn,2240, ,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,50,69,Sn,2258,6,2.5, , , , , , , , , , , , , , , , , , , , 
48,48,50,69,Sn,2280,15,3.5, , , , , , , , , , , , , , , , , , , , 
49,49,50,69,Sn,2322,6,2.5, , , , , , , , , , , , , , , , , , , , 
50,50,50,69,Sn,2350,8,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,50,69,Sn,2367,6,2.5, , , , , , , , , , , , , , , , , , , , 
52,52,50,69,Sn,2390,15,3.5, , , , , , , , , , , , , , , , , , , , 
53,53,50,69,Sn,2400, ,5.5, , , , , , , , , , , , , , , , , , , , 
54,54,50,69,Sn,2415.3,1.4,9.5, , , , , , , , , , , , , , , , , , , , 
55,55,50,69,Sn,2470, ,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,50,69,Sn,2535,8,0.5, , , , , , , , , , , , , , , , , , , , 
57,57,50,69,Sn,2549,7,3.5, , , , , , , , , , , , , , , , , , , , 
58,58,50,69,Sn,2636,7,3.5, , , , , , , , , , , , , , , , , , , , 
59,59,50,69,Sn,2640, ,2.5, , , , , , , , , , , , , , , , , , , , 
60,60,50,69,Sn,2700, ,1.5, , , , , , , , , , , , , , , , , , , , 
61,61,50,69,Sn,2723,7,1.5, , , , , , , , , , , , , , , , , , , , 
62,62,50,69,Sn,2760,8,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,50,69,Sn,2813,7,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,50,69,Sn,2823,7,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,50,69,Sn,2840, ,1.5, , , , , , , , , , , , , , , , , , , , 
