,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,77,116,Ir,0.0, ,1.5, ,STABLE, , , , , , , , , , , , , , ,0.1637, ,0.751, 
2,2,2,77,116,Ir,73.041,0.005,0.5, ,6.09,15,ns,0.00000000609,0.00000000015, , , , , , , , , , ,0.519, , , 
3,3,3,77,116,Ir,80.238,0.006,5.5, ,10.53,4,d,909792,3456,IT,100, , , , , , , , , , , , 
4,4,4,77,116,Ir,138.941,0.005,2.5, ,69.7,10,ps,0.0000000000697,0.000000000001, , , , , , , , , , ,0.89, , , 
5,5,5,77,116,Ir,180.069,0.004,1.5, ,44,15,ps,0.000000000044,0.000000000015, , , , , , , , , , ,1.1, , , 
6,6,6,77,116,Ir,299.396,0.007,3.5, ,0.19,3,ns,0.00000000019,0.00000000003, , , , , , , , , , , , , , 
7,7,7,77,116,Ir,357.768,0.005,3.5, ,18.7,7,ps,0.0000000000187,0.0000000000007, , , , , , , , , , ,1.54, , , 
8,8,8,77,116,Ir,361.857,0.005,2.5, ,27,3,ps,0.000000000027,0.000000000003, , , , , , , , , , , , , , 
9,9,9,77,116,Ir,460.538,0.004,1.5, ,13.4,10,ps,0.0000000000134,0.000000000001, , , , , , , , , , , , , , 
10,10,10,77,116,Ir,469.384,0.011,6.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,77,116,Ir,478.9880000000001,0.014,7.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,77,116,Ir,516.414,0.006,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,77,116,Ir,521.9259999999999,0.006,4.5, ,13.2,19,ps,0.0000000000132,0.0000000000019, , , , , , , , , , ,2.2, , , 
14,14,14,77,116,Ir,557.413,0.006,0.5, ,34,8,ps,0.000000000034,0.000000000008, , , , , , , , , , , , , , 
15,15,15,77,116,Ir,559.298,0.005,2.5, ,1.08,16,ps,0.00000000000108,0.00000000000016, , , , , , , , , , , , , , 
16,16,16,77,116,Ir,563.4019999999999,0.007,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,77,116,Ir,598.22,0.006,1.5, ,2.8,+28-9,ps,0.0000000000028, , , , , , , , , , , , , , , 
18,18,18,77,116,Ir,620.991,0.007,3.5, ,4.3,3,ps,0.0000000000043,0.0000000000003, , , , , , , , , , ,1.16, , , 
19,19,19,77,116,Ir,695.1419999999999,0.005,2.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,77,116,Ir,712.18,0.005,1.5, ,15,14,ps,0.000000000015,0.000000000014, , , , , , , , , , , , , , 
21,21,21,77,116,Ir,740.38,0.006,2.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,77,116,Ir,806.9019999999999,0.008,2.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,77,116,Ir,828.92,0.09,4.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,77,116,Ir,832.893,0.01,5.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,77,116,Ir,838.918,0.008,4.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,77,116,Ir,848.967,0.013,2.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,77,116,Ir,857.0269999999999,0.007,5.5, ,4.2,4,ps,0.0000000000042,0.0000000000004, , , , , , , , , , ,2.7, , , 
28,28,28,77,116,Ir,874.29,0.008,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,29,77,116,Ir,879.49,0.17,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,30,77,116,Ir,882.19,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,31,77,116,Ir,890.41,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,32,77,116,Ir,892.2689999999999,0.011,4.5, , , , , , , , , , , , , , , , , , , , 
33,33,33,77,116,Ir,918.363,0.007,3.5, , , , , , , , , , , , , , , , , , , , 
34,34,34,77,116,Ir,930.429,0.016,8.5, , , , , , , , , , , , , , , , , , , , 
35,35,35,77,116,Ir,959.73,0.03,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,36,77,116,Ir,964.41,0.03,0.5, , , , , , , , , , , , , , , , , , , , 
37,37,37,77,116,Ir,972.872,0.011,2.5, , , , , , , , , , , , , , , , , , , , 
38,38,38,77,116,Ir,975.33,0.013,5.5, , , , , , , , , , , , , , , , , , , , 
39,39,39,77,116,Ir,1009.354,0.01,5.5, , , , , , , , , , , , , , , , , , , , 
40,40,40,77,116,Ir,1019.589,0.01,5.5, , , , , , , , , , , , , , , , , , , , 
41,41,41,77,116,Ir,1026.0,0.3,9.5, , , , , , , , , , , , , , , , , , , , 
42,42,42,77,116,Ir,1035.465,0.008,6.5, , , , , , , , , , , , , , , , , , , , 
43,43,43,77,116,Ir,1035.855,0.025,3.5, , , , , , , , , , , , , , , , , , , , 
44,44,44,77,116,Ir,1038.054,0.01,3.5, , , , , , , , , , , , , , , , , , , , 
45,45,45,77,116,Ir,1065.89,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
46,46,46,77,116,Ir,1076.47,0.08,1.5, , , , , , , , , , , , , , , , , , , , 
47,47,47,77,116,Ir,1077.99,0.14,2.5, , , , , , , , , , , , , , , , , , , , 
