,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,89,136,Ac,0.0, ,1.5, ,9.9203,3,d,857113.92,25.92,A,100, ,14C,0.0000000000045,0.0000000000014, , , , , , , , 
2,2,2,89,136,Ac,29.94,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
3,3,3,89,136,Ac,40.09,0.05,1.5, ,0.72,3,ns,0.00000000072,0.00000000003, , , , , , , , , , , , , , 
4,4,4,89,136,Ac,64.7,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
5,5,5,89,136,Ac,77.12,0.14,3.5, , , , , , , , , , , , , , , , , , , , 
6,6,6,89,136,Ac,105.06,0.12,3.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,89,136,Ac,120.8,0.05,2.5, , , , , , , , , , , , , , , , , , , , 
8,8,8,89,136,Ac,144.95,0.15,4.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,89,136,Ac,155.65,0.07,2.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,89,136,Ac,170.79,0.13,3.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,89,136,Ac,199.85,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,89,136,Ac,221.0,7,0.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,89,136,Ac,235.5,0.2,4.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,89,136,Ac,257.04,0.16,4.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,89,136,Ac,318.0, ,0.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,89,136,Ac,327.0,7,0.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,89,136,Ac,421.0,7,0.5, , , , , , , , , , , , , , , , , , , , 
