,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,71,102,Lu,0, ,3.5, ,1.37,1,Y,43232988.58519104,315569.25974592,EC,100, , , , , , , , ,2.34, , , 
2,2,71,102,Lu,117.181,0.013,4.5, , , , , , , , , , , , , , , , , , , , 
3,3,71,102,Lu,123.672,0.013,2.5, ,74.2,10,us,0.0000742,0.000001, , , , , , , , , , , , , , 
4,4,71,102,Lu,128.343,0.015,0.5, ,5.2,5,ns,0.0000000052,0.0000000005, , , , , , , , , , , , , , 
5,5,71,102,Lu,198.47,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
6,6,71,102,Lu,258.56,0.07,5.5, , , , , , , , , , , , , , , , , , , , 
7,7,71,102,Lu,263.306,0.015,1.5,LE,0.16, ,ns,0.00000000016, , , , , , , , , , , , , , , 
8,8,71,102,Lu,356.996,0.015,2.5, ,383,19,ps,0.000000000383,0.000000000019, , , , , , , , , , , , , , 
9,9,71,102,Lu,358.7,0.1,6.5, , , , , , , , , , , , , , , , , , , , 
10,10,71,102,Lu,423.62,0.09,6.5, , , , , , , , , , , , , , , , , , , , 
11,11,71,102,Lu,425.317,0.016,0.5, ,0.84,20,ns,0.00000000084,0.0000000002, , , , , , , , , , , , , , 
12,12,71,102,Lu,428.1,0.07,3.5, , , , , , , , , , , , , , , , , , , , 
13,13,71,102,Lu,434.912,0.015,1.5, ,0.38,10,ns,0.00000000038,0.0000000001, , , , , , , , , , , , , , 
14,14,71,102,Lu,448.98,0.08,4.5, ,0.58,12,ns,0.00000000058,0.00000000012, , , , , , , , , , , , , , 
15,15,71,102,Lu,451.1,0.08,3.5, , , , , , , , , , , , , , , , , , , , 
16,16,71,102,Lu,552.093,0.018,2.5, , , , , , , , , , , , , , , , , , , , 
17,17,71,102,Lu,570.8,0.11,4.5, , , , , , , , , , , , , , , , , , , , 
18,18,71,102,Lu,576.32,0.09,3.5, , , , , , , , , , , , , , , , , , , , 
19,19,71,102,Lu,580.08,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
20,20,71,102,Lu,606.69,0.13,8.5, , , , , , , , , , , , , , , , , , , , 
21,21,71,102,Lu,611.4,0.1,7.5, , , , , , , , , , , , , , , , , , , , 
22,22,71,102,Lu,654.36,0.1,5.5, , , , , , , , , , , , , , , , , , , , 
23,23,71,102,Lu,715.3,0.13,5.5, , , , , , , , , , , , , , , , , , , , 
24,24,71,102,Lu,721.54,0.08,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,71,102,Lu,734.64,0.11,6.5, , , , , , , , , , , , , , , , , , , , 
26,26,71,102,Lu,734.71,0.06,3.5, , , , , , , , , , , , , , , , , , , , 
27,27,71,102,Lu,777.9,0.12,4.5, , , , , , , , , , , , , , , , , , , , 
28,28,71,102,Lu,820.13,0.11,5.5, , , , , , , , , , , , , , , , , , , , 
29,29,71,102,Lu,820.97,0.15,8.5, , , , , , , , , , , , , , , , , , , , 
30,30,71,102,Lu,883.52,0.18,6.5, , , , , , , , , , , , , , , , , , , , 
31,31,71,102,Lu,889.225,0.018,1.5, , , , , , , , , , , , , , , , , , , , 
32,32,71,102,Lu,912.03,0.13,7.5, , , , , , , , , , , , , , , , , , , , 
33,33,71,102,Lu,941.69,0.2,10.5, , , , , , , , , , , , , , , , , , , , 
34,34,71,102,Lu,948.92,0.13,7.5, , , , , , , , , , , , , , , , , , , , 
35,35,71,102,Lu,957.77,0.09,2.5, , , , , , , , , , , , , , , , , , , , 
36,36,71,102,Lu,975.15,0.017,1.5, , , , , , , , , , , , , , , , , , , , 
37,37,71,102,Lu,981.807,0.017,0.5, , , , , , , , , , , , , , , , , , , , 
38,38,71,102,Lu,1003.398,0.016,1.5, , , , , , , , , , , , , , , , , , , , 
39,39,71,102,Lu,1047, ,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,71,102,Lu,1051.49,0.13,9.5, , , , , , , , , , , , , , , , , , , , 
41,41,71,102,Lu,1074.71,0.2,7.5, , , , , , , , , , , , , , , , , , , , 
