,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
143,143,20,23,Ca,143, ,7932.7,0.3, ,0.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
144,144,20,23,Ca,144, ,7941.88,0.17, ,1.5,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
145,145,20,23,Ca,145, ,7942.08,0.17, ,0.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
146,146,20,23,Ca,146, ,7951.56,0.17, ,1.5,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
147,147,20,23,Ca,147, ,7955.13,0.17, ,0.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
148,148,20,23,Ca,148, ,7956.17,0.17, ,1.5,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
149,149,20,23,Ca,149, ,7958.62,0.17, ,0.5,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
150,150,20,23,Ca,150, ,7968.91,0.17, ,1.5,11, , , , , , , , , , , , , , , , , , , , ,2021-06-10
151,151,20,23,Ca,151, ,7969.51,0.17, ,0.5,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
152,152,20,23,Ca,152, ,7972.1,0.17, ,1.5,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
153,153,20,23,Ca,153, ,7977.9, , ,0.5,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
154,154,20,23,Ca,154, ,7980.06,0.17, ,0.5,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
155,155,20,23,Ca,155, ,7981.48,0.17, ,1.5,13, , , , , , , , , , , , , , , , , , , , ,2021-06-10
156,156,20,23,Ca,156, ,7981.65,0.17, ,1.5,14, , , , , , , , , , , , , , , , , , , , ,2021-06-10
157,157,20,23,Ca,157, ,7989.92,0.17, ,0.5,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
158,158,20,23,Ca,158, ,7990.0,20, ,1.5,1, , , , , , , , , , , , , , , ,5/2, , , , ,2021-06-10
159,159,20,23,Ca,159, ,7991.8,0.17, ,0.5,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
160,160,20,23,Ca,160, ,7996.59,0.17, ,0.5,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
161,161,20,23,Ca,161, ,8002.12,0.17, ,1.5,15, , , , , , , , , , , , , , , , , , , , ,2021-06-10
162,162,20,23,Ca,162, ,8006.45,0.17, ,1.5,16, , , , , , , , , , , , , , , , , , , , ,2021-06-10
163,163,20,23,Ca,163, ,8007.62,0.17, ,0.5,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
164,164,20,23,Ca,164, ,8013.64,0.17, ,0.5,22, , , , , , , , , , , , , , , , , , , , ,2021-06-10
165,165,20,23,Ca,165, ,8014.25,0.17, ,1.5,17, , , , , , , , , , , , , , , , , , , , ,2021-06-10
166,166,20,23,Ca,166, ,8020.16,0.17, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
167,167,20,23,Ca,167, ,8020.52,0.17, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
168,168,20,23,Ca,168, ,8023.49,0.19, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
169,169,20,23,Ca,169, ,8023.77,0.19, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
170,170,20,23,Ca,170, ,8025.59,0.19, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
171,171,20,23,Ca,171, ,8028.55,0.19, ,0.5,23, , , , , , , , , , , , , , , , , , , , ,2021-06-10
172,172,20,23,Ca,172, ,8033.83,0.2, ,1.5,18, , , , , , , , , , , , , , , , , , , , ,2021-06-10
173,173,20,23,Ca,173, ,8047.2,0.2, ,0.5,24, , , , , , , , , , , , , , , , , , , , ,2021-06-10
174,174,20,23,Ca,174, ,8049.25,0.2, ,1.5,19, , , , , , , , , , , , , , , , , , , , ,2021-06-10
175,175,20,23,Ca,175, ,8052.1,1, ,0.5,25, , , , , , , , , , , , , , , , , , , , ,2021-06-10
176,176,20,23,Ca,176, ,8055.99,0.2, ,1.5,20, , , , , , , , , , , , , , , , , , , , ,2021-06-10
177,177,20,23,Ca,177, ,8057.0,1, ,0.5,26, , , , , , , , , , , , , , , , , , , , ,2021-06-10
178,178,20,23,Ca,178, ,8057.07,0.2, ,1.5,21, , , , , , , , , , , , , , , , , , , , ,2021-06-10
179,179,20,23,Ca,179, ,8057.46,0.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
180,180,20,23,Ca,180, ,8058.34,0.2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
181,181,20,23,Ca,181, ,8061.1,0.3, ,1.5,22, , , , , , , , , , , , , , , , , , , , ,2021-06-10
182,182,20,23,Ca,182, ,8062.2,0.3, ,0.5,27, , , , , , , , , , , , , , , , , , , , ,2021-06-10
183,183,20,23,Ca,183, ,8066.1,0.3, ,1.5,23, , , , , , , , , , , , , , , , , , , , ,2021-06-10
184,184,20,23,Ca,184, ,8073.9,0.3, ,0.5,28, , , , , , , , , , , , , , , , , , , , ,2021-06-10
185,185,20,23,Ca,185, ,8074.6,0.3, ,1.5,24, , , , , , , , , , , , , , , , , , , , ,2021-06-10
186,186,20,23,Ca,186, ,8075.5,0.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
187,187,20,23,Ca,187, ,8078.4,0.3, ,0.5,29, , , , , , , , , , , , , , , , , , , , ,2021-06-10
188,188,20,23,Ca,188, ,8081.0,0.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
189,189,20,23,Ca,189, ,8086.1,0.3, ,0.5,30, , , , , , , , , , , , , , , , , , , , ,2021-06-10
190,190,20,23,Ca,190, ,8089.4,0.3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
191,191,20,23,Ca,191, ,8090.3,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
192,192,20,23,Ca,192, ,8099.3,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
193,193,20,23,Ca,193, ,8103.3,1, ,0.5,31, , , , , , , , , , , , , , , , , , , , ,2021-06-10
194,194,20,23,Ca,194, ,8106.1,0.4, ,0.5,32, , , , , , , , , , , , , , , , , , , , ,2021-06-10
195,195,20,23,Ca,195, ,8113.7,0.4, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
196,196,20,23,Ca,196, ,8115.4,0.4, ,0.5,33, , , , , , , , , , , , , , , , , , , , ,2021-06-10
197,197,20,23,Ca,197, ,8128.3,0.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
198,198,20,23,Ca,198, ,8132.9,0.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
199,199,20,23,Ca,199, ,8134.1,0.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
200,200,20,23,Ca,200, ,8138.2,0.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
201,201,20,23,Ca,201, ,8139.9,0.5, ,0.5,34, , , , , , , , , , , , , , , , , , , , ,2021-06-10
202,202,20,23,Ca,202, ,8141.6,0.5, ,1.5,25, , , , , , , , , , , , , , , , , , , , ,2021-06-10
203,203,20,23,Ca,203, ,8144.3,0.5, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
204,204,20,23,Ca,204, ,8149.0,0.5, ,1.5,26, , , , , , , , , , , , , , , , , , , , ,2021-06-10
205,205,20,23,Ca,205, ,8152.3,0.5, ,1.5,27, , , , , , , , , , , , , , , , , , , , ,2021-06-10
206,206,20,23,Ca,206, ,8157.2,0.5, ,0.5,35, , , , , , , , , , , , , , , , , , , , ,2021-06-10
207,207,20,23,Ca,207, ,8160.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
208,208,20,23,Ca,208, ,8165.9, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
209,209,20,23,Ca,209, ,8176.1, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
