,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,76,111,Os,0.0, ,0.5, ,STABLE, , , , , , , , , , , , , , ,0.06465189, , , 
2,2,2,76,111,Os,9.756,0.019,1.5, ,2.38,18,ns,0.00000000238,0.00000000018, , , , , , , , , , , , , , 
3,3,3,76,111,Os,74.35600000000001,0.021,1.5, ,37,28,ps,0.000000000037,0.000000000028, , , , , , , , , , , , , , 
4,4,4,76,111,Os,75.016,0.022,2.5, ,2.16,16,ns,0.00000000216,0.00000000016, , , , , , , , , , , , , , 
5,5,5,76,111,Os,100.45,0.04,3.5, ,112,6,ns,0.000000112,0.000000006, , , , , , , , , , , , , , 
6,6,6,76,111,Os,117.0,2,0.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,76,111,Os,187.42,0.03,2.5, ,107,9,ps,0.000000000107,0.000000000009, , , , , , , , , , , , , , 
8,8,8,76,111,Os,190.57,0.06,3.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,76,111,Os,257.1,0.07,5.5, ,231,2,us,0.000231,0.000002, , , , , , , , , , , , , , 
10,10,10,76,111,Os,263.07,0.24,4.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,76,111,Os,333.35,0.05,3.5, , , , , , , , , , , , , , , , , , , , 
12,12,12,76,111,Os,341.5,0.3,4.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,76,111,Os,350.0,1,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,76,111,Os,419.0,0.22,6.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,76,111,Os,442.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,76,111,Os,445.09,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,76,111,Os,459.33,0.24,5.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,76,111,Os,464.0,1,0.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,76,111,Os,501.44,0.03,1.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,76,111,Os,508.25,0.18,4.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,76,111,Os,511.6,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,76,111,Os,536.6,0.7,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,76,111,Os,556.9,0.08,4.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,76,111,Os,586.31,0.04,2.5, , , , , , , , , , , , , , , , , , , , 
