,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,63,86,Eu,0, ,2.5, ,93.1,4,d,8043840,34560,EC,100, , , , , , , , ,3.565, ,0.716, 
2,2,63,86,Eu,149.732,0.002,3.5, ,0.32,2,ns,0.00000000032,0.00000000002, , , , , , , , , , , , , , 
3,3,63,86,Eu,458,4,0.5, , , , , , , , , , , , , , , , , , , , 
4,4,63,86,Eu,459.833,0.005,2.5, , , , , , , , , , , , , , , , , , , , 
5,5,63,86,Eu,496.386,0.002,5.5, ,2.45,5,us,0.00000245,0.00000005, , , , , , , , , , ,6.99, , , 
6,6,63,86,Eu,534.295,0.003,3.5, , , , , , , , , , , , , , , , , , , , 
7,7,63,86,Eu,666.28,0.003,4.5, , , , , , , , , , , , , , , , , , , , 
8,8,63,86,Eu,691.8,1,3.5, , , , , , , , , , , , , , , , , , , , 
9,9,63,86,Eu,748.603,0.002,3.5, , , , , , , , , , , , , , , , , , , , 
10,10,63,86,Eu,754,3,2.5, , , , , , , , , , , , , , , , , , , , 
11,11,63,86,Eu,767,4,0.5, , , , , , , , , , , , , , , , , , , , 
12,12,63,86,Eu,776.78,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
13,13,63,86,Eu,795.043,0.003,4.5, , , , , , , , , , , , , , , , , , , , 
14,14,63,86,Eu,798.93,0.02,4.5, , , , , , , , , , , , , , , , , , , , 
15,15,63,86,Eu,812.622,0.006,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,63,86,Eu,868.97,0.08,5.5, , , , , , , , , , , , , , , , , , , , 
17,17,63,86,Eu,875.925,0.014,2.5, , , , , , , , , , , , , , , , , , , , 
18,18,63,86,Eu,910.87,0.04,5.5, , , , , , , , , , , , , , , , , , , , 
19,19,63,86,Eu,913,3,2.5, , , , , , , , , , , , , , , , , , , , 
20,20,63,86,Eu,933.112,0.008,4.5, , , , , , , , , , , , , , , , , , , , 
21,21,63,86,Eu,935,3,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,63,86,Eu,938.59,0.004,3.5, , , , , , , , , , , , , , , , , , , , 
23,23,63,86,Eu,952.681,0.017,14.5, , , , , , , , , , , , , , , , , , , , 
24,24,63,86,Eu,956.4,0.5,2.5, , , , , , , , , , , , , , , , , , , , 
25,25,63,86,Eu,992.208,0.004,14.5, , , , , , , , , , , , , , , , , , , , 
26,26,63,86,Eu,994.79,0.06,7.5, , , , , , , , , , , , , , , , , , , , 
27,27,63,86,Eu,1012.599,0.01,4.5, , , , , , , , , , , , , , , , , , , , 
28,28,63,86,Eu,1050.83,0.04,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,63,86,Eu,1059.8,0.3,6.5, , , , , , , , , , , , , , , , , , , , 
30,30,63,86,Eu,1064,3,2.5, , , , , , , , , , , , , , , , , , , , 
31,31,63,86,Eu,1097.58,0.008,4.5, , , , , , , , , , , , , , , , , , , , 
32,32,63,86,Eu,1135,4,0.5, , , , , , , , , , , , , , , , , , , , 
33,33,63,86,Eu,1150,3,2.5, , , , , , , , , , , , , , , , , , , , 
34,34,63,86,Eu,1165.05,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
35,35,63,86,Eu,1177.3,0.06,6.5, , , , , , , , , , , , , , , , , , , , 
36,36,63,86,Eu,1184.7,0.09,5.5, , , , , , , , , , , , , , , , , , , , 
37,37,63,86,Eu,1207.78,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
38,38,63,86,Eu,1220.62,0.1,2.5, , , , , , , , , , , , , , , , , , , , 
39,39,63,86,Eu,1231.251,0.009,4.5, , , , , , , , , , , , , , , , , , , , 
40,40,63,86,Eu,1246.41,0.04,4.5, , , , , , , , , , , , , , , , , , , , 
41,41,63,86,Eu,1294,3,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,63,86,Eu,1312,4,2.5, , , , , , , , , , , , , , , , , , , , 
43,43,63,86,Eu,1333.81,0.13,6.5, , , , , , , , , , , , , , , , , , , , 
44,44,63,86,Eu,1356,3,0.5, , , , , , , , , , , , , , , , , , , , 
45,45,63,86,Eu,1398,4,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,63,86,Eu,1440,4,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,63,86,Eu,1471.86,0.2,6.5, , , , , , , , , , , , , , , , , , , , 
48,48,63,86,Eu,1495,4,2.5, , , , , , , , , , , , , , , , , , , , 
49,49,63,86,Eu,1503.5,0.3,5.5, , , , , , , , , , , , , , , , , , , , 
50,50,63,86,Eu,1529.03,0.08,7.5, , , , , , , , , , , , , , , , , , , , 
51,51,63,86,Eu,1538,4,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,63,86,Eu,1550,3,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,63,86,Eu,1595,4,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,63,86,Eu,1610.07,0.1,9.5, , , , , , , , , , , , , , , , , , , , 
55,55,63,86,Eu,1625,4,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,63,86,Eu,1655,4,0.5, , , , , , , , , , , , , , , , , , , , 
57,57,63,86,Eu,1659.49,0.08,7.5, , , , , , , , , , , , , , , , , , , , 
58,58,63,86,Eu,1680,4,0.5, , , , , , , , , , , , , , , , , , , , 
59,59,63,86,Eu,1718,4,4.5, , , , , , , , , , , , , , , , , , , , 
60,60,63,86,Eu,1743.9,0.6,7.5, , , , , , , , , , , , , , , , , , , , 
61,61,63,86,Eu,1752,4,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,63,86,Eu,1764.64,0.13,8.5, , , , , , , , , , , , , , , , , , , , 
63,63,63,86,Eu,1819,4,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,63,86,Eu,1834,0.3,7.5, , , , , , , , , , , , , , , , , , , , 
65,65,63,86,Eu,1857,4,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,63,86,Eu,1890,4,0.5, , , , , , , , , , , , , , , , , , , , 
67,67,63,86,Eu,1898.96,0.23,8.5, , , , , , , , , , , , , , , , , , , , 
68,68,63,86,Eu,1945,4,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,63,86,Eu,1998.87,0.17,8.5, , , , , , , , , , , , , , , , , , , , 
70,70,63,86,Eu,1999.35,0.16,9.5, , , , , , , , , , , , , , , , , , , , 
71,71,63,86,Eu,2029,4,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,63,86,Eu,2060,4,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,63,86,Eu,2062.8,0.3,8.5, , , , , , , , , , , , , , , , , , , , 
