,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,65,96,Tb,0, ,1.5, ,6.89,2,d,595296,1728,B-,100, , , , , , , , ,2.2, ,1.2, 
2,2,65,96,Tb,56.289,0.009,2.5, , , , , , , , , , , , , , , , , , , , 
3,3,65,96,Tb,133.681,0.011,3.5, , , , , , , , , , , , , , , , , , , , 
4,4,65,96,Tb,230.72,0.07,4.5, , , , , , , , , , , , , , , , , , , , 
5,5,65,96,Tb,314.914,0.011,2.5, , , , , , , , , , , , , , , , , , , , 
6,6,65,96,Tb,394.364,0.017,3.5, , , , , , , , , , , , , , , , , , , , 
7,7,65,96,Tb,417.228,0.013,3.5, ,0.88,2,ns,0.00000000088,0.00000000002, , , , , , , , , , , , , , 
8,8,65,96,Tb,480.13,0.012,2.5,LT,0.1, ,ns,0.0000000001, , , , , , , , , , , , , , , 
9,9,65,96,Tb,488.78,0.03,4.5, , , , , , , , , , , , , , , , , , , , 
10,10,65,96,Tb,499, ,4.5, , , , , , , , , , , , , , , , , , , , 
11,11,65,96,Tb,520,3,0.5, , , , , , , , , , , , , , , , , , , , 
12,12,65,96,Tb,558,3,1.5, , , , , , , , , , , , , , , , , , , , 
13,13,65,96,Tb,584,3,5.5, , , , , , , , , , , , , , , , , , , , 
14,14,65,96,Tb,585.776,0.015,3.5,LT,0.2, ,ns,0.0000000002, , , , , , , , , , , , , , , 
15,15,65,96,Tb,602,3,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,65,96,Tb,638,4,0.5, , , , , , , , , , , , , , , , , , , , 
17,17,65,96,Tb,698,3,3.5, , , , , , , , , , , , , , , , , , , , 
18,18,65,96,Tb,707.19,0.25,4.5, , , , , , , , , , , , , , , , , , , , 
19,19,65,96,Tb,743,3,0.5, , , , , , , , , , , , , , , , , , , , 
20,20,65,96,Tb,772,5,0.5, , , , , , , , , , , , , , , , , , , , 
21,21,65,96,Tb,847,3,5.5, , , , , , , , , , , , , , , , , , , , 
22,22,65,96,Tb,920,3,0.5, , , , , , , , , , , , , , , , , , , , 
23,23,65,96,Tb,950,3,2.5, , , , , , , , , , , , , , , , , , , , 
24,24,65,96,Tb,980, ,0.5, , , , , , , , , , , , , , , , , , , , 
25,25,65,96,Tb,997,3,0.5, , , , , , , , , , , , , , , , , , , , 
26,26,65,96,Tb,1020,3,1.5, , , , , , , , , , , , , , , , , , , , 
27,27,65,96,Tb,1064,3,4.5, , , , , , , , , , , , , , , , , , , , 
28,28,65,96,Tb,1080,3,2.5, , , , , , , , , , , , , , , , , , , , 
29,29,65,96,Tb,1111,3,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,65,96,Tb,1130,3,0.5, , , , , , , , , , , , , , , , , , , , 
31,31,65,96,Tb,1141,4,0.5, , , , , , , , , , , , , , , , , , , , 
32,32,65,96,Tb,1149.88,0.07,1.5, , , , , , , , , , , , , , , , , , , , 
33,33,65,96,Tb,1178,3,3.5, , , , , , , , , , , , , , , , , , , , 
34,34,65,96,Tb,1209.72,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
35,35,65,96,Tb,1232,3,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,65,96,Tb,1252.37,0.06,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,65,96,Tb,1281,2,0.5, , , , , , , , , , , , , , , , , , , , 
38,38,65,96,Tb,1302,3,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,65,96,Tb,1333, ,0.5, , , , , , , , , , , , , , , , , , , , 
40,40,65,96,Tb,1349.66,0.05,0.5, , , , , , , , , , , , , , , , , , , , 
41,41,65,96,Tb,1386,3,0.5, , , , , , , , , , , , , , , , , , , , 
42,42,65,96,Tb,1404.68,0.12,0.5, , , , , , , , , , , , , , , , , , , , 
43,43,65,96,Tb,1420.62,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
44,44,65,96,Tb,1433,3,0.5, , , , , , , , , , , , , , , , , , , , 
45,45,65,96,Tb,1436,2,0.5, , , , , , , , , , , , , , , , , , , , 
46,46,65,96,Tb,1460.54,0.1,0.5, , , , , , , , , , , , , , , , , , , , 
47,47,65,96,Tb,1477.63,0.11,0.5, , , , , , , , , , , , , , , , , , , , 
48,48,65,96,Tb,1498,3,0.5, , , , , , , , , , , , , , , , , , , , 
49,49,65,96,Tb,1524, ,0.5, , , , , , , , , , , , , , , , , , , , 
50,50,65,96,Tb,1533.8,0.09,0.5, , , , , , , , , , , , , , , , , , , , 
51,51,65,96,Tb,1537.43,0.08,0.5, , , , , , , , , , , , , , , , , , , , 
52,52,65,96,Tb,1552.17,0.12,0.5, , , , , , , , , , , , , , , , , , , , 
53,53,65,96,Tb,1558.18,0.11,0.5, , , , , , , , , , , , , , , , , , , , 
54,54,65,96,Tb,1601.02,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
55,55,65,96,Tb,1623.11,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
56,56,65,96,Tb,1655.81,0.07,0.5, , , , , , , , , , , , , , , , , , , , 
57,57,65,96,Tb,1680,3,0.5, , , , , , , , , , , , , , , , , , , , 
58,58,65,96,Tb,1718,8,0.5, , , , , , , , , , , , , , , , , , , , 
59,59,65,96,Tb,1756,3,0.5, , , , , , , , , , , , , , , , , , , , 
60,60,65,96,Tb,1778.19,0.12,0.5, , , , , , , , , , , , , , , , , , , , 
61,61,65,96,Tb,1810.75,0.12,0.5, , , , , , , , , , , , , , , , , , , , 
62,62,65,96,Tb,1825.2,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
63,63,65,96,Tb,1845, ,0.5, , , , , , , , , , , , , , , , , , , , 
64,64,65,96,Tb,1853.6,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,96,Tb,1856.95,0.22,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,65,96,Tb,1900, ,5.5, , , , , , , , , , , , , , , , , , , , 
67,67,65,96,Tb,1946, ,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,65,96,Tb,1979, ,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,65,96,Tb,17040, ,2.5, , , , , , , , , , , , , , , , , , , , 
70,70,65,96,Tb,17113, ,3.5, , , , , , , , , , , , , , , , , , , , 
71,71,65,96,Tb,17353, ,1.5, , , , , , , , , , , , , , , , , , , , 
72,72,65,96,Tb,17369, ,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,65,96,Tb,17478, ,2.5, , , , , , , , , , , , , , , , , , , , 
74,74,65,96,Tb,17569, ,3.5, , , , , , , , , , , , , , , , , , , , 
75,75,65,96,Tb,17874, ,1.5, , , , , , , , , , , , , , , , , , , , 
76,76,65,96,Tb,17929, ,3.5, , , , , , , , , , , , , , , , , , , , 
