,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,92,143,U,0.0, ,3.5, ,7.04E+8,1,Y,2.221607588611277e16,31556925974592,A,100, ,SF,0.000000007,0.000000002,{+28}Mg,0.0000000008, , ,-0.38, ,4.936, 
2,2,2,92,143,U,0.076,0.0004,0.5,AP,26, ,m,1560, ,IT,100, , , , , , , , , , , , 
3,3,3,92,143,U,13.0339,0.0021,1.5, ,0.50,3,ns,0.0000000005,0.00000000003, , , , , , , , , , , , , , 
4,4,4,92,143,U,46.103,0.008,4.5,AP,14, ,ps,0.000000000014, , , , , , , , , , , , , , , 
5,5,5,92,143,U,51.6968,0.0011,2.5, ,191,5,ps,0.000000000191,0.000000000005, , , , , , , , , , , , , , 
6,6,6,92,143,U,81.72399999999999,0.004,3.5, , , , , , , , , , , , , , , , , , , , 
7,7,7,92,143,U,103.903,0.008,5.5, ,33,5,ps,0.000000000033,0.000000000005, , , , , , , , , , , , , , 
8,8,8,92,143,U,129.2995,0.001,2.5, , , , , , , , , , , , , , , , , , , , 
9,9,9,92,143,U,150.356,0.016,4.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,92,143,U,171.358,0.005,3.5, , , , , , , , , , , , , , , , , , , , 
11,11,11,92,143,U,171.464,0.013,6.5, ,21.9,13,ps,0.0000000000219,0.0000000000013, , , , , , , , , , , , , , 
12,12,12,92,143,U,197.087,0.015,5.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,92,143,U,225.382,0.007,4.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,92,143,U,250.014,0.021,7.5, , , , , , , , , , , , , , , , , , , , 
15,15,15,92,143,U,259.0,2.1,0.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,92,143,U,291.135,0.019,5.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,92,143,U,294.557,0.016,6.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,92,143,U,332.845,0.004,2.5, , , , , , , , , , , , , , , , , , , , 
19,19,19,92,143,U,339.976,0.024,8.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,92,143,U,357.22,0.04,7.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,92,143,U,367.031,0.008,3.5, , , , , , , , , , , , , , , , , , , , 
22,22,22,92,143,U,368.9,0.3,6.5, , , , , , , , , , , , , , , , , , , , 
23,23,23,92,143,U,393.218,0.005,1.5, , , , , , , , , , , , , , , , , , , , 
24,24,24,92,143,U,414.768,0.011,4.5, , , , , , , , , , , , , , , , , , , , 
25,25,25,92,143,U,426.741,0.003,2.5, , , , , , , , , , , , , , , , , , , , 
26,26,26,92,143,U,439.39,0.03,9.5, , , , , , , , , , , , , , , , , , , , 
27,27,27,92,143,U,445.648,0.008,3.5, , , , , , , , , , , , , , , , , , , , 
