,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
128,128,128,72,105,Hf,3302.5,0.6,17.5, , , , , , , , , , , , , , , , , , , , 
129,129,129,72,105,Hf,3398.7,0.6,17.5, , , , , , , , , , , , , , , , , , , , 
130,130,130,72,105,Hf,3465.0,0.5,20.5, , , , , , , , , , , , , , , , , , , , 
131,131,131,72,105,Hf,3517.8,0.5,17.5, , , , , , , , , , , , , , , , , , , , 
132,132,132,72,105,Hf,3562.2,0.4,20.5, , , , , , , , , , , , , , , , , , , , 
133,133,133,72,105,Hf,3579.1,0.4,18.5, , , , , , , , , , , , , , , , , , , , 
134,134,134,72,105,Hf,3582.1,0.6,16.5, , , , , , , , , , , , , , , , , , , , 
135,135,135,72,105,Hf,3593.3,0.5,18.5, , , , , , , , , , , , , , , , , , , , 
136,136,136,72,105,Hf,3685.8,0.6,18.5, , , , , , , , , , , , , , , , , , , , 
137,137,137,72,105,Hf,3703.4,0.6,18.5, , , , , , , , , , , , , , , , , , , , 
138,138,138,72,105,Hf,3753.7,0.6,18.5, , , , , , , , , , , , , , , , , , , , 
139,139,139,72,105,Hf,3840.2,0.5,21.5, , , , , , , , , , , , , , , , , , , , 
140,140,140,72,105,Hf,3948.5,0.5,19.5, , , , , , , , , , , , , , , , , , , , 
141,141,141,72,105,Hf,4001.8,0.5,21.5, , , , , , , , , , , , , , , , , , , , 
142,142,142,72,105,Hf,4120.9,0.7,19.5, , , , , , , , , , , , , , , , , , , , 
143,143,143,72,105,Hf,4231.5,0.6,22.5, , , , , , , , , , , , , , , , , , , , 
144,144,144,72,105,Hf,4459.6,0.5,22.5, , , , , , , , , , , , , , , , , , , , 
145,145,145,72,105,Hf,4497.8,0.7,20.5, , , , , , , , , , , , , , , , , , , , 
146,146,146,72,105,Hf,4639.8,0.6,23.5, , , , , , , , , , , , , , , , , , , , 
147,147,147,72,105,Hf,5064.2,0.6,24.5, , , , , , , , , , , , , , , , , , , , 
