,Unnamed: 0,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,53,74,I,0, ,2.5, ,STABLE, , , , , , , , , , , , , , ,2.813273, ,-0.789, 
2,2,53,74,I,57.608,0.011,3.5, ,1.95,1,ns,0.00000000195,0.00000000001, , , , , , , , , , ,2.54, ,-0.71, 
3,3,53,74,I,202.86,0.008,1.5, ,0.387,9,ns,0.000000000387,0.000000000009, , , , , , , , , , ,0.97, , , 
4,4,53,74,I,295,4,0.5, , , , , , , , , , , , , , , , , , , , 
5,5,53,74,I,374.992,0.009,0.5, ,31,8,ps,0.000000000031,0.000000000008, , , , , , , , , , , , , , 
6,6,53,74,I,417.99,0.06,2.5, ,3.3,3,ps,0.0000000000033,0.0000000000003, , , , , , , , , , , , , , 
7,7,53,74,I,473,4,0.5, , , , , , , , , , , , , , , , , , , , 
8,8,53,74,I,618.31,0.13,1.5,LT,2.1, ,ps,0.0000000000021, , , , , , , , , , , , , , , 
9,9,53,74,I,628.69,0.16,3.5, ,1.9,6,ps,0.0000000000019,0.0000000000006, , , , , , , , , , , , , , 
10,10,53,74,I,650.92,0.08,4.5, ,3.9,4,ps,0.0000000000039,0.0000000000004, , , , , , , , , , , , , , 
11,11,53,74,I,716.5,0.06,5.5, ,3.0,6,ps,0.000000000003,0.0000000000006, , , , , , , , , , , , , , 
12,12,53,74,I,744.71,0.08,4.5, ,2.79,18,ps,0.00000000000279,0.00000000000018, , , , , , , , , , , , , , 
13,13,53,74,I,831,4,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,53,74,I,883,4,0.5, , , , , , , , , , , , , , , , , , , , 
15,15,53,74,I,990.94,0.12,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,53,74,I,1044.1,0.16,3.5, ,0.21,7,ps,0.00000000000021,0.00000000000007, , , , , , , , , , , , , , 
17,17,53,74,I,1094.37,0.12,2.5, ,0.21,7,ps,0.00000000000021,0.00000000000007, , , , , , , , , , , , , , 
18,18,53,74,I,1122.76,0.2,0.5, , , , , , , , , , , , , , , , , , , , 
19,19,53,74,I,1181.4,0.15,4.5, , , , , , , , , , , , , , , , , , , , 
20,20,53,74,I,1218.45,0.17,3.5, , , , , , , , , , , , , , , , , , , , 
21,21,53,74,I,1228.91,0.2,0.5, , , , , , , , , , , , , , , , , , , , 
22,22,53,74,I,1235.07,0.13,5.5, , , , , , , , , , , , , , , , , , , , 
23,23,53,74,I,1266.6,0.3,6.5, , , , , , , , , , , , , , , , , , , , 
24,24,53,74,I,1274.97,0.1,3.5, , , , , , , , , , , , , , , , , , , , 
25,25,53,74,I,1319,6,4.5, , , , , , , , , , , , , , , , , , , , 
26,26,53,74,I,1342,6,4.5, , , , , , , , , , , , , , , , , , , , 
27,27,53,74,I,1350.2,0.4,4.5, , , , , , , , , , , , , , , , , , , , 
28,28,53,74,I,1363.97,0.2,0.5, , , , , , , , , , , , , , , , , , , , 
29,29,53,74,I,1375,6,0.5, , , , , , , , , , , , , , , , , , , , 
30,30,53,74,I,1401.82,0.13,2.5, , , , , , , , , , , , , , , , , , , , 
31,31,53,74,I,1413.2,0.15,4.5,LT,0.64, ,ps,0.00000000000064, , , , , , , , , , , , , , , 
32,32,53,74,I,1442.9,1.2,2.5, , , , , , , , , , , , , , , , , , , , 
33,33,53,74,I,1480,0.3,7.5, , , , , , , , , , , , , , , , , , , , 
34,34,53,74,I,1507,6,2.5, , , , , , , , , , , , , , , , , , , , 
35,35,53,74,I,1516.65,0.15,0.5, , , , , , , , , , , , , , , , , , , , 
36,36,53,74,I,1555.6,1.7,2.5, , , , , , , , , , , , , , , , , , , , 
37,37,53,74,I,1569,6,4.5, , , , , , , , , , , , , , , , , , , , 
38,38,53,74,I,1654.08,0.21,0.5, , , , , , , , , , , , , , , , , , , , 
39,39,53,74,I,1658.6,0.3,1.5, , , , , , , , , , , , , , , , , , , , 
