,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
63,63,63,78,115,Pt,1320.0,5,1.5, , , , , , , , , , , , , , , , , , , , 
64,64,64,78,115,Pt,1320.9,0.2,10.5, , , , , , , , , , , , , , , , , , , , 
65,65,65,78,115,Pt,1333.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
66,66,66,78,115,Pt,1359.0,4,6.5, , , , , , , , , , , , , , , , , , , , 
67,67,67,78,115,Pt,1364.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
68,68,68,78,115,Pt,1425.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
69,69,69,78,115,Pt,1442.0,10,0.5, , , , , , , , , , , , , , , , , , , , 
70,70,70,78,115,Pt,1454.8,0.3,12.5, ,3.2,3,ns,0.0000000032,0.0000000003, , , , , , , , , , , , , , 
71,71,71,78,115,Pt,1457.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
72,72,72,78,115,Pt,1510.4,0.3,0.5, , , , , , , , , , , , , , , , , , , , 
73,73,73,78,115,Pt,1534.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
74,74,74,78,115,Pt,1557.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
75,75,75,78,115,Pt,1561.0,10,0.5, , , , , , , , , , , , , , , , , , , , 
76,76,76,78,115,Pt,1585.0,8,1.5, , , , , , , , , , , , , , , , , , , , 
77,77,77,78,115,Pt,1610.0,8,0.5, , , , , , , , , , , , , , , , , , , , 
78,78,78,78,115,Pt,1631.8,0.4,12.5, , , , , , , , , , , , , , , , , , , , 
79,79,79,78,115,Pt,1668.0,10,0.5, , , , , , , , , , , , , , , , , , , , 
80,80,80,78,115,Pt,1689.9,0.3,13.5, , , , , , , , , , , , , , , , , , , , 
81,81,81,78,115,Pt,1744.0,10,3.5, , , , , , , , , , , , , , , , , , , , 
82,82,82,78,115,Pt,1776.9,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
83,83,83,78,115,Pt,1913.0,10,0.5, , , , , , , , , , , , , , , , , , , , 
84,84,84,78,115,Pt,1986.7,0.4,0.5, , , , , , , , , , , , , , , , , , , , 
85,85,85,78,115,Pt,1992.2,0.3,14.5, , , , , , , , , , , , , , , , , , , , 
86,86,86,78,115,Pt,2335.2,0.5,14.5, , , , , , , , , , , , , , , , , , , , 
87,87,87,78,115,Pt,2337.0,10,0.5, , , , , , , , , , , , , , , , , , , , 
88,88,88,78,115,Pt,2696.2,0.6,16.5, , , , , , , , , , , , , , , , , , , , 
89,89,89,78,115,Pt,3129.2,0.6,18.5, , , , , , , , , , , , , , , , , , , , 
