,Unnamed: 0,Unnamed: 0.1,Z,N,symbol, energy [keV] ,unc, jp,half-life operator,half_life,unc.1,unit,half_life[s],unc.2,decay,decay %,unc.3,decay.1,decay %.1,unc.4,decay.2,decay %.2,unc.5,isospin,magn. dipole,unc.6,elect.quadrupole ,unc.7
0,0,0,Z,N,symbol,, unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
1,1,1,74,109,W,0.0, ,0.5,GE,6.7E+20, ,Y,2.114314040297664e28, ,A, , , , , , , , , ,0.11778476, , , 
2,2,2,74,109,W,46.4838,0.0005,1.5, ,0.185,4,ns,0.000000000185,0.000000000004, , , , , , , , , , ,-0.1, ,1.8, 
3,3,3,74,109,W,99.0791,0.0009,2.5, ,726,20,ps,0.000000000726,0.00000000002, , , , , , , , , , ,0.91, ,2, 
4,4,4,74,109,W,207.0114,0.0014,3.5, , , , , , , , , , , , , , , , ,0.42, , , 
5,5,5,74,109,W,208.8069,0.0007,1.5,AP,245, ,ps,0.000000000245, , , , , , , , , , , , , , , 
6,6,6,74,109,W,291.7236,0.0014,2.5, ,60,3,ps,0.00000000006,0.000000000003, , , , , , , , , , , , , , 
7,7,7,74,109,W,308.9466,0.002,4.5, , , , , , , , , , , , , , , , ,1.53, , , 
8,8,8,74,109,W,309.492,0.004,5.5, ,5.30,8,s,5.3,0.08,IT,100, , , , , , , , , , , , 
9,9,9,74,109,W,412.0939,0.0017,3.5, , , , , , , , , , , , , , , , , , , , 
10,10,10,74,109,W,453.0695,0.0017,3.5, ,18.5,3,ns,0.0000000185,0.0000000003, , , , , , , , , , , , , , 
11,11,11,74,109,W,475.05,0.06,5.5, , , , , , , , , , , , , , , , ,1.1, , , 
12,12,12,74,109,W,485.38,0.05,6.5, , , , , , , , , , , , , , , , , , , , 
13,13,13,74,109,W,533.0,3,0.5, , , , , , , , , , , , , , , , , , , , 
14,14,14,74,109,W,551.24,0.03,4.5, , , , , , , , , , , , , , , , ,2.2, , , 
15,15,15,74,109,W,557.5,0.7,2.5, , , , , , , , , , , , , , , , , , , , 
16,16,16,74,109,W,595.3380000000001,0.007,4.5, , , , , , , , , , , , , , , , , , , , 
17,17,17,74,109,W,622.6,0.05,4.5, , , , , , , , , , , , , , , , , , , , 
18,18,18,74,109,W,631.11,0.08,6.5, ,10.4,+28-14,ps,0.0000000000104, , , , , , , , , , , ,2.6, , , 
19,19,19,74,109,W,677.7,0.7,2.5, , , , , , , , , , , , , , , , , , , , 
20,20,20,74,109,W,687.63,0.07,7.5, , , , , , , , , , , , , , , , , , , , 
21,21,21,74,109,W,739.95,0.05,5.5, , , , , , , , , , , , , , , , , , , , 
